#{"t_start": 1774733472.6771674, "env_id": "None"}
r,l,t
147.0,8,203.141975
185.0,8,203.158625
233.0,12,203.179364
292.0,12,203.198074
229.0,11,203.217373
302.0,19,203.254923
350.0,16,203.28724
134.0,9,203.315768
257.0,15,203.365411
140.0,10,203.384397
138.0,10,203.401601
143.0,7,203.413565
509.0,27,203.44955
374.0,20,203.47598
491.0,28,203.514972
232.0,11,203.531914
309.0,14,203.551005
92.0,9,203.569497
263.0,13,203.596481
147.0,10,203.615913
189.0,11,203.637455
215.0,11,203.658705
214.0,10,203.678845
210.0,9,203.697831
276.0,12,203.721792
112.0,7,203.736363
190.0,9,203.757636
241.0,9,203.776646
188.0,9,203.794522
422.0,20,203.832027
265.0,11,203.85326
196.0,9,203.870988
291.0,19,203.906394
193.0,12,203.929722
374.0,16,203.961006
158.0,8,203.976488
264.0,12,203.999986
249.0,10,204.020493
177.0,10,204.039749
386.0,24,204.085546
292.0,16,204.115864
331.0,16,204.150972
180.0,8,204.167219
312.0,17,204.200309
162.0,9,204.217916
365.0,22,204.260908
218.0,10,208.073431
481.0,24,208.125985
231.0,11,208.150312
212.0,11,208.169848
258.0,13,208.19537
179.0,9,208.21446
273.0,14,208.243156
147.0,7,208.2573
332.0,24,208.302377
232.0,10,208.324464
322.0,15,208.354722
258.0,15,208.383895
376.0,18,208.418509
173.0,10,208.441225
279.0,14,208.469386
357.0,18,208.503393
477.0,26,208.547302
222.0,11,208.561528
322.0,16,208.581527
115.0,9,208.59453
236.0,12,208.609946
322.0,16,208.632498
266.0,14,208.651743
261.0,13,208.669608
614.0,34,208.712745
346.0,16,208.736041
298.0,14,208.762787
165.0,9,208.780653
271.0,12,208.805713
254.0,15,208.835166
171.0,14,208.860705
337.0,17,208.893069
256.0,13,208.918158
337.0,17,208.951432
271.0,14,208.978226
160.0,11,208.99937
238.0,13,209.024438
218.0,13,209.050026
143.0,7,209.064558
420.0,23,209.105712
371.0,18,209.140772
219.0,11,209.166378
236.0,10,209.186465
154.0,10,209.206475
204.0,10,209.225964
353.0,17,209.274033
239.0,15,209.303024
337.0,16,209.335274
354.0,19,209.371996
125.0,6,209.384179
280.0,12,209.408677
257.0,12,209.432268
188.0,12,209.456912
313.0,13,209.482788
311.0,14,209.512744
310.0,18,209.540812
375.0,22,209.570992
166.0,10,209.586027
185.0,11,209.60049
186.0,9,209.616914
204.0,10,209.637316
201.0,11,209.658417
260.0,13,209.683941
197.0,10,209.704114
125.0,6,209.717019
404.0,20,209.752786
190.0,9,209.766158
226.0,13,209.792529
235.0,10,209.813246
392.0,19,209.849874
399.0,22,209.890543
225.0,14,209.911598
308.0,14,209.931601
259.0,12,209.948447
201.0,17,209.96764
316.0,16,209.98893
372.0,21,210.014631
255.0,11,210.028061
231.0,9,210.040228
199.0,11,210.060898
165.0,9,210.079717
441.0,22,210.125778
204.0,9,210.144992
385.0,17,210.182554
303.0,14,210.210109
229.0,11,210.231438
315.0,16,210.263177
260.0,15,210.294611
145.0,5,210.306831
168.0,13,210.333107
320.0,15,210.363128
490.0,24,210.404909
185.0,8,210.423352
261.0,11,210.446709
276.0,14,210.474469
287.0,15,210.504694
189.0,8,210.519675
150.0,9,210.534013
279.0,14,210.553388
326.0,16,210.583595
210.0,9,210.602784
363.0,15,210.634824
334.0,24,210.679199
160.0,6,210.692661
505.0,29,210.744184
168.0,9,210.764719
155.0,9,210.782239
256.0,10,210.800988
218.0,15,210.82836
582.0,32,210.870564
204.0,10,210.880828
150.0,12,210.893229
90.0,5,210.898995
217.0,10,210.91077
197.0,8,210.921554
499.0,26,210.968347
227.0,9,210.985615
162.0,9,211.006239
253.0,14,211.033847
221.0,10,211.055109
478.0,24,211.099145
214.0,11,211.122001
165.0,9,211.140272
100.0,5,211.151364
418.0,21,211.191341
286.0,14,211.217655
214.0,12,211.241222
276.0,16,211.272272
152.0,14,211.299307
221.0,9,211.317494
186.0,9,211.33419
209.0,11,211.355512
232.0,11,211.376723
330.0,17,211.409824
193.0,9,211.42734
404.0,21,211.466714
206.0,15,211.495815
205.0,9,211.512917
198.0,7,211.527288
320.0,18,211.574062
280.0,14,211.600734
345.0,19,211.63686
258.0,15,211.665657
250.0,12,211.690098
103.0,6,211.702234
256.0,11,211.72391
248.0,12,211.74731
203.0,9,211.766212
167.0,11,211.788538
266.0,15,211.817057
198.0,11,211.839285
262.0,11,215.620042
233.0,11,215.641339
217.0,11,215.661459
193.0,10,215.6796
337.0,16,215.708059
178.0,8,215.720373
214.0,10,215.734112
325.0,16,215.765796
338.0,15,215.7954
220.0,9,215.813321
193.0,11,215.835938
189.0,12,216.044218
170.0,6,216.056843
168.0,10,216.077994
239.0,15,216.109087
285.0,13,216.134861
235.0,12,216.159699
183.0,10,216.18076
210.0,9,216.199415
151.0,8,216.216932
636.0,36,216.284167
223.0,10,216.304569
224.0,10,216.325256
265.0,13,216.350869
163.0,11,216.374519
328.0,16,216.4067
285.0,13,216.43537
260.0,14,216.463334
240.0,10,216.483459
160.0,7,216.497829
166.0,10,216.517399
300.0,12,216.538587
374.0,19,216.574685
403.0,18,216.610981
197.0,9,216.630413
269.0,12,216.654092
512.0,25,216.70196
363.0,17,216.734831
325.0,15,216.765193
254.0,15,216.794075
175.0,10,216.814102
261.0,12,216.8403
193.0,9,216.860631
217.0,16,216.893441
283.0,14,216.922623
421.0,19,216.960923
272.0,16,216.993885
150.0,9,217.013466
226.0,12,217.039041
206.0,15,217.068359
189.0,8,217.085544
353.0,21,217.126123
215.0,11,217.156323
219.0,11,217.178809
242.0,11,217.202404
282.0,14,217.230901
355.0,17,217.257202
224.0,11,217.272568
235.0,10,217.28657
434.0,24,217.33332
251.0,13,217.361144
359.0,17,217.394667
289.0,13,217.420097
373.0,17,217.450434
321.0,16,217.476472
218.0,10,217.498913
410.0,21,217.542671
176.0,9,217.562695
292.0,13,217.590925
90.0,5,217.602727
215.0,12,217.62771
251.0,15,217.657243
217.0,11,217.681091
216.0,12,217.704412
177.0,9,217.723296
216.0,14,217.749057
433.0,21,217.78897
161.0,13,217.814377
233.0,10,217.835112
415.0,22,217.87927
458.0,25,217.930545
249.0,13,217.958036
270.0,11,217.981837
307.0,15,218.010624
131.0,10,218.032768
406.0,21,218.073861
418.0,23,218.117691
90.0,5,218.12942
287.0,17,218.162576
165.0,9,218.182943
341.0,19,218.220636
415.0,21,218.261649
326.0,15,218.290466
253.0,11,218.313295
175.0,8,218.330554
201.0,13,218.358347
309.0,16,218.390026
200.0,11,218.411902
202.0,12,218.438526
207.0,12,218.463096
225.0,11,218.482433
333.0,15,218.508669
238.0,11,218.531888
252.0,14,218.561473
160.0,7,218.580689
229.0,11,218.60068
352.0,22,218.641434
304.0,15,218.675946
205.0,11,218.700585
359.0,18,218.738527
244.0,10,218.759423
222.0,10,218.781303
414.0,19,218.816642
288.0,16,218.846152
186.0,11,218.866622
186.0,9,218.88598
244.0,12,218.911504
214.0,9,218.929592
270.0,13,218.953948
219.0,12,218.976441
290.0,14,219.004195
332.0,16,219.033279
172.0,9,219.053653
296.0,15,219.08096
210.0,9,219.098234
233.0,12,219.12056
215.0,11,219.140948
210.0,9,219.16189
251.0,13,219.188953
277.0,13,219.213729
332.0,15,219.242239
210.0,14,219.268238
275.0,13,219.293699
184.0,8,219.308837
214.0,9,219.328264
680.0,35,219.397844
201.0,10,219.427139
227.0,11,219.447648
154.0,13,219.472598
171.0,10,219.497436
311.0,17,219.52801
214.0,10,219.550085
243.0,11,219.572119
181.0,11,219.591973
228.0,12,219.615537
194.0,10,219.63585
303.0,15,219.666831
160.0,9,219.681927
227.0,13,219.711365
289.0,12,219.734636
112.0,7,219.750317
344.0,20,219.785163
216.0,13,219.808946
186.0,9,219.829261
216.0,15,219.859485
289.0,14,223.791265
339.0,17,223.827506
189.0,9,223.846842
223.0,12,223.87029
329.0,15,223.899495
207.0,10,223.919441
280.0,15,223.948291
257.0,12,223.97187
165.0,9,223.989868
230.0,13,224.015577
336.0,20,224.054169
186.0,9,224.071935
268.0,16,224.103281
316.0,25,224.149646
347.0,19,224.185974
332.0,16,224.217376
241.0,9,224.236064
437.0,20,224.278375
234.0,9,224.297259
166.0,10,224.316885
220.0,9,224.335063
304.0,16,224.364779
217.0,11,224.386834
129.0,7,224.400392
186.0,11,224.42198
407.0,23,224.465237
270.0,11,224.486799
190.0,10,224.50683
364.0,16,224.53746
258.0,12,224.562621
177.0,9,224.580513
387.0,21,224.619595
344.0,16,224.650746
179.0,9,224.668823
219.0,11,224.690209
200.0,9,224.709033
285.0,13,224.734572
245.0,16,224.766115
324.0,17,224.798608
360.0,20,224.836109
388.0,23,224.880496
264.0,13,224.907302
197.0,10,224.928294
406.0,19,224.965069
266.0,14,224.993537
189.0,16,225.023849
352.0,20,225.061051
468.0,28,225.112497
196.0,10,225.131672
170.0,7,225.149333
245.0,12,225.180339
220.0,9,225.198228
388.0,19,225.234403
297.0,14,225.262896
240.0,10,225.284615
154.0,8,225.301642
169.0,9,225.326191
454.0,23,225.37197
309.0,12,225.397334
304.0,14,225.427892
368.0,20,225.46651
266.0,13,225.491291
334.0,16,225.52142
125.0,6,225.53733
228.0,10,225.56654
414.0,20,225.606321
186.0,11,225.631965
363.0,19,225.678486
382.0,17,225.71525
176.0,12,225.741069
224.0,10,225.767824
125.0,6,225.786914
462.0,24,225.846905
351.0,16,225.884314
223.0,10,225.907228
220.0,9,225.928287
223.0,10,225.952242
272.0,12,225.978452
336.0,13,226.008297
243.0,10,226.031999
336.0,19,226.069073
209.0,12,226.095481
384.0,19,226.134373
142.0,6,226.147365
236.0,13,226.174054
442.0,21,226.215159
233.0,12,226.239351
310.0,14,226.268072
149.0,9,226.287054
261.0,12,226.312289
236.0,11,226.335282
256.0,14,226.364241
393.0,20,226.403966
256.0,11,226.426743
132.0,6,226.439321
217.0,11,226.45894
183.0,10,226.477342
192.0,13,226.503906
257.0,14,226.534443
279.0,14,226.564219
255.0,12,226.592272
350.0,18,226.62836
201.0,12,226.653514
405.0,23,226.698956
485.0,26,226.751253
376.0,21,226.793438
231.0,14,226.821209
215.0,13,226.847395
284.0,16,226.878331
285.0,12,226.902278
365.0,20,226.942397
186.0,9,226.960487
271.0,12,226.985265
416.0,20,227.021215
213.0,15,227.055506
190.0,10,227.075272
253.0,11,227.098207
207.0,10,227.117667
290.0,16,227.1489
256.0,13,227.17509
210.0,9,227.194221
252.0,13,227.219804
209.0,11,227.242716
207.0,12,227.267145
236.0,11,227.29049
281.0,12,227.314946
332.0,15,227.347127
267.0,11,227.369441
267.0,14,227.398279
132.0,6,227.410743
212.0,12,227.434522
161.0,9,227.45253
204.0,12,227.478453
238.0,10,227.499298
173.0,10,227.520248
325.0,19,227.55846
223.0,12,227.581918
231.0,9,227.603409
309.0,16,227.636979
258.0,11,227.659367
456.0,24,227.707289
227.0,9,227.727625
271.0,12,227.752157
332.0,15,227.782718
192.0,9,227.801674
329.0,18,227.836277
391.0,19,227.874456
182.0,10,227.896068
215.0,11,227.918682
254.0,12,227.944657
143.0,7,227.95902
211.0,11,227.98138
379.0,20,231.959251
272.0,13,231.983459
249.0,12,232.004597
130.0,8,232.017062
280.0,15,232.037837
250.0,13,232.057913
121.0,10,232.071244
291.0,15,232.100353
186.0,9,232.120184
268.0,15,232.14876
289.0,12,232.174415
200.0,9,232.192347
255.0,14,232.219077
339.0,15,232.247871
221.0,11,232.271431
146.0,8,232.286416
350.0,18,232.318073
316.0,16,232.352991
249.0,11,232.377359
182.0,10,232.398598
207.0,14,232.42628
289.0,13,232.452275
352.0,21,232.493527
186.0,13,232.521908
249.0,20,232.560971
261.0,12,232.586837
193.0,9,232.60773
237.0,13,232.634741
323.0,17,232.669761
226.0,12,232.695478
266.0,12,232.722663
277.0,13,232.749894
346.0,20,232.787676
371.0,20,232.826703
254.0,12,232.851059
108.0,6,232.863224
369.0,16,232.894249
405.0,19,232.932665
360.0,16,232.965983
181.0,9,232.984491
268.0,27,233.029979
256.0,11,233.052184
255.0,13,233.077014
201.0,9,233.095857
509.0,24,233.139946
211.0,14,233.17094
217.0,9,233.190722
196.0,9,233.209514
203.0,9,233.22776
250.0,14,233.254636
241.0,9,233.274698
240.0,12,233.299782
241.0,11,233.322172
122.0,6,233.334846
404.0,21,233.385944
324.0,16,233.418075
132.0,6,233.431464
336.0,16,233.463315
260.0,11,233.485611
286.0,16,233.518206
301.0,13,233.544854
293.0,15,233.574719
191.0,11,233.597351
341.0,18,233.632136
227.0,11,233.655407
210.0,9,233.673522
265.0,14,233.702379
425.0,24,233.748141
232.0,11,233.771699
189.0,9,233.79483
168.0,10,233.815907
202.0,11,233.838608
247.0,12,233.86194
276.0,14,233.887682
89.0,6,233.899828
273.0,16,233.932644
435.0,19,233.96949
125.0,6,233.983132
484.0,24,234.028924
166.0,14,234.056157
155.0,17,234.088239
450.0,21,234.128846
342.0,16,234.159209
125.0,8,234.175878
334.0,17,234.210292
142.0,10,234.230882
229.0,11,234.252896
353.0,16,234.28426
241.0,9,234.303519
281.0,14,234.331748
318.0,15,234.362174
118.0,6,234.375621
259.0,13,234.402477
266.0,12,234.426255
291.0,15,234.455607
221.0,10,234.477511
276.0,13,234.502357
245.0,14,234.530312
239.0,15,234.558503
159.0,19,234.594887
317.0,19,234.631933
298.0,16,234.663084
289.0,17,234.695487
280.0,15,234.725181
289.0,19,234.762823
202.0,8,234.78099
291.0,14,234.809426
423.0,19,234.845987
177.0,8,234.862857
737.0,38,234.935579
349.0,21,234.977291
193.0,9,234.995575
313.0,16,235.026622
326.0,15,235.056945
408.0,20,235.095497
225.0,12,235.12026
312.0,15,235.149184
337.0,16,235.181777
380.0,19,235.21831
217.0,9,235.237367
237.0,10,235.258352
407.0,18,235.294075
277.0,11,235.316365
149.0,10,235.33731
202.0,8,235.355563
248.0,13,235.38267
286.0,14,235.409827
236.0,12,235.432917
222.0,13,235.458369
247.0,11,235.481564
248.0,9,235.499303
332.0,15,235.530374
409.0,23,235.577007
316.0,16,235.61004
199.0,12,235.634259
365.0,20,235.672865
225.0,13,235.699002
217.0,9,235.717851
148.0,9,235.736032
280.0,19,235.773445
287.0,15,235.803785
275.0,16,235.833886
353.0,16,235.864162
312.0,18,235.898406
316.0,15,235.927144
218.0,10,235.949072
222.0,12,235.976451
452.0,22,239.970531
196.0,10,239.9917
254.0,10,240.01439
245.0,18,240.048374
273.0,14,240.079146
224.0,10,240.099136
185.0,11,240.121831
286.0,14,240.148288
232.0,11,240.1701
236.0,11,240.191849
288.0,12,240.215375
254.0,13,240.240846
219.0,11,240.263466
315.0,14,240.28998
195.0,7,240.305448
224.0,10,240.326413
200.0,9,240.346545
646.0,34,240.412145
195.0,9,240.432101
390.0,19,240.467423
220.0,9,240.486144
286.0,16,240.51993
163.0,6,240.533631
201.0,11,240.555777
262.0,14,240.583368
283.0,14,240.611958
276.0,15,240.637427
190.0,10,240.658384
207.0,13,240.684021
332.0,19,240.721072
408.0,20,240.760533
143.0,7,240.77482
388.0,20,240.813268
183.0,9,240.83216
370.0,21,240.872556
198.0,11,240.895318
120.0,9,240.91399
313.0,13,240.939319
366.0,18,240.972964
199.0,10,240.995828
305.0,15,241.027761
239.0,11,241.052411
129.0,7,241.067736
210.0,9,241.09265
166.0,7,241.107724
475.0,26,241.157304
301.0,15,241.193642
341.0,17,241.226961
155.0,9,241.245979
217.0,11,241.267336
261.0,16,241.298771
198.0,12,241.322066
238.0,13,241.348575
245.0,14,241.377607
270.0,11,241.404382
230.0,10,241.42623
281.0,12,241.450847
386.0,20,241.489008
243.0,10,241.509321
233.0,10,241.53763
215.0,17,241.570294
293.0,14,241.597979
245.0,13,241.624544
220.0,10,241.643521
199.0,9,241.663049
249.0,12,241.687201
292.0,13,241.71394
240.0,11,241.736462
228.0,15,241.766951
241.0,12,241.789788
293.0,15,241.821042
250.0,11,241.844489
354.0,18,241.879479
277.0,14,241.906445
272.0,13,241.934546
318.0,15,241.963934
266.0,10,241.985035
179.0,9,242.004767
163.0,10,242.024549
213.0,13,242.05102
277.0,15,242.076891
314.0,14,242.106031
198.0,10,242.124815
306.0,15,242.155895
251.0,14,242.18398
203.0,9,242.202665
250.0,15,242.230066
206.0,13,242.256047
167.0,7,242.271781
167.0,7,242.285316
405.0,21,242.32468
329.0,18,242.35881
402.0,21,242.398427
220.0,9,242.419188
294.0,14,242.444514
254.0,12,242.469395
529.0,25,242.520004
201.0,12,242.543375
348.0,21,242.583746
351.0,18,242.619008
312.0,15,242.648244
257.0,14,242.676386
300.0,14,242.705731
210.0,14,242.732905
256.0,16,242.764682
248.0,14,242.792221
263.0,11,242.813139
394.0,28,242.865897
258.0,13,242.902074
246.0,12,242.926807
177.0,11,242.948994
310.0,15,242.978455
337.0,17,243.012546
161.0,12,243.037423
117.0,10,243.056354
267.0,13,243.083197
325.0,16,243.11482
234.0,9,243.134007
211.0,10,243.155988
193.0,9,243.173444
317.0,16,243.204919
439.0,20,243.243482
203.0,9,243.261633
303.0,19,243.297261
288.0,13,243.324844
408.0,22,243.367064
129.0,9,243.385938
267.0,14,243.415853
303.0,16,243.451468
215.0,10,243.470906
154.0,8,243.488871
165.0,9,243.507659
379.0,17,243.541499
287.0,14,243.570817
294.0,13,243.596423
100.0,5,243.60852
167.0,7,243.622908
158.0,9,243.641572
220.0,10,243.661896
156.0,6,243.676228
464.0,21,243.716755
261.0,12,243.741402
218.0,10,243.763395
331.0,17,243.796776
512.0,28,243.849979
272.0,14,243.878411
278.0,16,243.909523
245.0,10,243.929429
282.0,14,243.956963
280.0,14,243.984132
218.0,12,244.009797
277.0,16,244.041418
212.0,11,244.064451
139.0,18,248.014483
312.0,20,248.056635
268.0,13,248.084511
221.0,10,248.103865
224.0,9,248.123746
208.0,11,248.14731
316.0,15,248.17726
250.0,12,248.200931
257.0,12,248.225994
185.0,10,248.244936
224.0,11,248.265701
228.0,12,248.288545
240.0,12,248.314001
125.0,6,248.326699
336.0,15,248.359631
94.0,6,248.372459
432.0,20,248.410824
263.0,15,248.43839
218.0,9,248.45777
336.0,20,248.493936
278.0,14,248.523246
238.0,11,248.547217
275.0,11,248.56775
319.0,16,248.601759
207.0,10,248.622133
273.0,13,248.650879
218.0,14,248.676396
270.0,15,248.705078
244.0,10,248.726448
199.0,11,248.752888
467.0,24,248.804347
328.0,15,248.834488
377.0,19,248.865159
168.0,8,248.88198
313.0,13,248.907716
211.0,12,248.930721
414.0,19,248.966435
222.0,11,248.985894
150.0,14,249.011824
197.0,9,249.027976
257.0,14,249.054842
292.0,12,249.081157
199.0,8,249.100213
203.0,9,249.120247
257.0,14,249.153321
390.0,26,249.219321
490.0,25,249.283796
186.0,9,249.305278
295.0,12,249.333533
335.0,15,249.366188
237.0,11,249.397072
229.0,11,249.421829
467.0,24,249.470686
175.0,9,249.487942
242.0,14,249.51706
125.0,8,249.535025
263.0,12,249.56342
272.0,12,249.589587
247.0,11,249.613271
338.0,17,249.647545
305.0,17,249.68136
188.0,9,249.701989
264.0,12,249.72773
382.0,19,249.766845
247.0,10,249.789701
198.0,9,249.809479
311.0,15,249.840791
132.0,14,249.869091
186.0,9,249.891063
266.0,13,249.919149
390.0,19,249.959249
490.0,29,250.017667
243.0,9,250.036922
232.0,16,250.069362
148.0,9,250.087133
324.0,15,250.116396
243.0,12,250.140275
184.0,9,250.166889
235.0,10,250.199243
270.0,11,250.226512
346.0,15,250.25964
179.0,11,250.286386
238.0,10,250.308307
226.0,14,250.342808
235.0,10,250.368279
213.0,13,250.4008
172.0,9,250.424162
285.0,14,250.456024
314.0,17,250.48998
357.0,18,250.526832
202.0,12,250.550656
270.0,11,250.574959
190.0,9,250.595543
267.0,14,250.632647
314.0,14,250.667542
436.0,23,250.722842
432.0,22,250.776719
261.0,11,250.804832
269.0,14,250.835526
230.0,13,250.862244
188.0,13,250.889778
166.0,10,250.914004
299.0,16,250.944786
233.0,11,250.967583
256.0,18,251.003248
319.0,16,251.036968
322.0,17,251.070464
358.0,18,251.108626
540.0,26,251.15781
222.0,11,251.181671
189.0,9,251.203033
189.0,9,251.224527
257.0,14,251.255441
354.0,18,251.291757
246.0,11,251.317756
135.0,11,251.341738
453.0,26,251.394305
286.0,13,251.42145
246.0,11,251.447932
495.0,24,251.498304
224.0,10,251.524996
100.0,5,251.539562
149.0,11,251.567498
561.0,28,251.639588
156.0,13,251.680822
308.0,18,251.73189
186.0,9,251.752869
264.0,13,251.789687
292.0,15,251.826767
315.0,16,251.866358
309.0,17,251.910136
228.0,10,251.93519
234.0,11,251.963263
319.0,14,251.996752
210.0,9,252.020612
164.0,8,252.041345
200.0,8,252.058484
417.0,20,252.101116
145.0,5,252.117031
383.0,16,252.15755
283.0,15,252.192817
464.0,23,252.250737
303.0,15,252.291878
172.0,9,252.688969
449.0,23,252.747531
262.0,12,252.778202
188.0,16,252.808964
320.0,14,252.836509
274.0,12,252.863374
185.0,9,252.884556
442.0,23,256.793538
219.0,12,256.818531
247.0,12,256.841789
335.0,17,256.876584
161.0,8,256.894226
215.0,14,256.925937
227.0,9,256.944944
245.0,10,256.967176
216.0,16,256.998693
196.0,9,257.018942
336.0,17,257.053766
256.0,12,257.079519
479.0,26,257.131604
165.0,9,257.154094
261.0,12,257.179548
137.0,8,257.196863
292.0,13,257.230228
590.0,31,257.292073
431.0,21,257.335523
203.0,11,257.35759
274.0,14,257.387709
393.0,19,257.425881
202.0,8,257.444141
425.0,20,257.484314
404.0,21,257.526758
245.0,10,257.549617
199.0,9,257.568493
301.0,13,257.596144
214.0,10,257.618074
188.0,8,257.636948
228.0,9,257.658063
396.0,18,257.695575
186.0,9,257.716623
212.0,10,257.738908
266.0,13,257.767403
142.0,9,257.786909
248.0,9,257.806499
355.0,17,257.840493
259.0,10,257.86213
240.0,12,257.889976
225.0,13,257.917364
351.0,23,257.963632
303.0,13,257.991128
304.0,18,258.026698
100.0,9,258.045864
228.0,10,258.066188
338.0,19,258.103309
245.0,10,258.124985
513.0,26,258.176522
392.0,19,258.213543
230.0,13,258.242459
188.0,9,258.261053
400.0,21,258.301763
387.0,22,258.343843
383.0,23,258.390575
260.0,11,258.414825
254.0,11,258.437094
165.0,9,258.457084
276.0,14,258.487754
431.0,24,258.53744
460.0,23,258.586789
344.0,16,258.620722
257.0,13,258.64891
350.0,16,258.681706
171.0,7,258.696813
180.0,9,258.718125
207.0,10,258.739067
187.0,9,258.759166
164.0,9,258.778696
387.0,19,258.81591
263.0,12,258.841611
443.0,21,258.883703
350.0,20,258.923986
210.0,11,258.946857
224.0,9,258.965276
120.0,9,258.984145
338.0,17,259.017904
450.0,22,259.062115
213.0,12,259.088935
274.0,12,259.113709
347.0,18,259.149712
225.0,13,259.177078
227.0,9,259.195235
252.0,13,259.220167
254.0,12,259.244004
155.0,9,259.262531
221.0,15,259.293118
127.0,7,259.308491
223.0,8,259.326823
321.0,14,259.356478
197.0,10,259.377285
210.0,14,259.405245
283.0,16,259.438229
164.0,9,259.459432
261.0,13,259.487525
416.0,21,259.530062
200.0,9,259.55138
275.0,13,259.577914
328.0,15,259.609846
303.0,15,259.640849
267.0,12,259.668289
396.0,21,259.708542
257.0,12,259.733472
220.0,9,259.752456
406.0,20,259.788193
205.0,7,259.803131
278.0,12,259.829149
363.0,17,259.865108
196.0,10,259.885943
250.0,12,259.910774
70.0,17,259.946367
391.0,19,259.987167
295.0,12,260.012422
205.0,7,260.029415
175.0,8,260.048706
157.0,8,260.067976
220.0,9,260.088556
284.0,11,260.114175
393.0,19,260.153286
274.0,13,260.181566
192.0,8,260.199103
282.0,16,260.232794
232.0,11,260.256056
483.0,24,260.306458
270.0,13,260.336951
273.0,13,260.366762
376.0,19,260.410249
517.0,26,260.470962
210.0,9,260.492212
377.0,20,260.532815
205.0,9,260.553882
176.0,10,260.576964
289.0,12,260.605587
250.0,12,260.633618
242.0,13,260.665877
343.0,17,260.706311
205.0,7,260.723292
185.0,11,260.747485
371.0,19,260.78851
197.0,10,260.811
209.0,8,260.829193
261.0,11,260.854069
180.0,9,260.874919
248.0,9,260.894708
157.0,7,260.911153
281.0,12,260.937133
218.0,11,260.959652
413.0,19,260.999567
218.0,10,261.021793
202.0,8,261.040551
269.0,11,261.064721
271.0,12,261.094316
227.0,9,261.120628
183.0,10,261.149559
308.0,15,265.077372
272.0,16,265.11067
254.0,11,265.136159
268.0,11,265.160601
264.0,13,265.190889
257.0,12,265.219098
223.0,12,265.251293
208.0,9,265.271282
165.0,9,265.291366
268.0,13,265.319511
253.0,13,265.35104
210.0,16,265.383194
414.0,22,265.428574
293.0,14,265.457982
366.0,21,265.501807
225.0,13,265.53004
228.0,12,265.556329
379.0,18,265.600116
460.0,25,265.657052
222.0,11,265.686573
286.0,13,265.721513
289.0,13,265.750381
231.0,10,265.781745
397.0,32,265.849105
195.0,10,265.868443
398.0,20,265.920982
188.0,8,265.94001
308.0,16,265.972602
276.0,13,265.996408
215.0,9,266.012715
407.0,23,266.05546
319.0,16,266.093734
253.0,14,266.121295
201.0,11,266.144328
125.0,6,266.159521
364.0,19,266.204913
178.0,11,266.233835
228.0,10,266.256133
239.0,16,266.293405
229.0,11,266.320381
259.0,10,266.3446
288.0,16,266.379817
300.0,14,266.41171
209.0,10,266.434316
163.0,8,266.452792
226.0,17,266.487947
238.0,11,266.509722
445.0,24,266.552824
268.0,14,266.58121
316.0,15,266.610715
639.0,33,266.677695
255.0,12,266.70461
136.0,9,266.72681
345.0,18,266.767414
146.0,12,266.796448
217.0,10,266.81851
245.0,13,266.847925
286.0,12,266.871418
442.0,26,266.920793
362.0,19,266.960368
276.0,14,266.987194
199.0,14,267.014564
139.0,6,267.027376
241.0,9,267.051471
278.0,14,267.082533
304.0,16,267.119234
241.0,9,267.142053
303.0,13,267.1683
208.0,11,267.187525
196.0,9,267.204861
494.0,28,267.255828
243.0,9,267.277031
417.0,22,267.315422
318.0,16,267.344668
319.0,16,267.375376
398.0,22,267.426013
232.0,11,267.450093
299.0,14,267.482557
268.0,15,267.515292
268.0,13,267.541802
228.0,10,267.562005
249.0,11,267.58502
340.0,16,267.618677
268.0,17,267.653989
353.0,16,267.683872
424.0,20,267.726605
197.0,9,267.751711
289.0,18,267.798315
265.0,13,267.833262
218.0,9,267.854614
122.0,9,267.877439
290.0,13,267.914055
258.0,12,267.945257
172.0,9,267.966549
227.0,9,267.988397
281.0,14,268.017629
241.0,11,268.040579
229.0,11,268.076319
153.0,6,268.092743
344.0,16,268.128512
291.0,14,268.16097
274.0,12,268.188028
326.0,19,268.228836
310.0,22,268.273676
233.0,10,268.297675
306.0,14,268.333055
305.0,16,268.370352
302.0,14,268.401273
208.0,9,268.421544
171.0,10,268.444006
377.0,17,268.479474
449.0,22,268.526923
282.0,15,268.55942
370.0,18,268.598163
245.0,10,268.623008
263.0,11,268.651284
310.0,14,268.685239
255.0,9,268.708427
293.0,23,268.755096
232.0,12,268.78399
220.0,13,268.813382
326.0,17,268.848779
189.0,9,268.868213
205.0,9,268.887394
281.0,14,268.918445
367.0,17,268.954111
269.0,16,268.987446
451.0,25,269.038029
298.0,15,269.070283
265.0,15,269.103371
301.0,15,269.138007
258.0,12,269.164266
330.0,14,269.200855
268.0,12,269.23218
173.0,12,269.263211
83.0,5,269.276172
218.0,9,269.299423
175.0,7,269.318451
254.0,13,269.34688
186.0,11,269.374665
212.0,14,269.409593
163.0,9,269.432915
371.0,18,269.473147
178.0,10,269.496263
311.0,15,269.5311
294.0,13,269.565873
256.0,13,269.5976
224.0,9,269.620284
190.0,9,273.436092
322.0,17,273.470273
236.0,13,273.49832
256.0,12,273.524024
194.0,12,273.551539
320.0,13,273.577751
249.0,14,273.604853
236.0,9,273.624344
319.0,15,273.654286
462.0,22,273.697828
297.0,15,273.730745
315.0,14,273.759835
395.0,16,273.792546
