#{"t_start": 1774736329.1589391, "env_id": "None"}
r,l,t
266.0,14,153.127162
237.0,14,154.221059
180.0,13,154.248238
245.0,11,154.275032
142.0,6,154.288353
204.0,10,154.309673
155.0,9,154.329885
280.0,15,154.36036
379.0,19,154.40085
217.0,13,154.427662
207.0,9,154.447111
162.0,9,154.465485
94.0,6,154.478922
232.0,11,154.502396
222.0,11,154.526815
296.0,14,154.556017
172.0,9,154.576245
203.0,12,154.602265
221.0,14,154.631608
292.0,17,154.666372
281.0,16,154.699219
263.0,11,154.723498
275.0,14,154.754178
275.0,21,154.800439
190.0,13,154.827306
278.0,13,154.853451
256.0,12,154.878938
176.0,10,154.900913
317.0,18,154.938937
193.0,9,154.972535
275.0,13,154.995113
266.0,17,155.026682
179.0,9,155.046226
264.0,12,155.070744
264.0,13,155.098842
324.0,18,155.135449
240.0,11,155.158309
256.0,10,155.180825
219.0,11,155.203228
198.0,10,155.224643
386.0,18,155.260808
372.0,25,156.408797
237.0,13,156.438538
247.0,12,156.464134
257.0,15,156.491801
225.0,12,156.515367
256.0,18,156.54529
166.0,10,156.568652
268.0,14,156.599017
188.0,10,156.622039
250.0,14,156.650971
224.0,11,156.676201
218.0,9,156.695919
182.0,9,156.710934
240.0,11,156.728203
172.0,9,156.742989
418.0,23,156.77687
206.0,11,156.794301
202.0,10,156.811068
263.0,14,156.832927
256.0,15,156.85961
345.0,19,156.887522
217.0,13,156.909817
228.0,10,156.925454
176.0,10,156.939812
143.0,10,156.955126
246.0,14,156.972132
265.0,16,156.994507
288.0,16,157.014997
212.0,15,157.034511
227.0,13,157.049541
258.0,17,157.07065
190.0,12,157.085329
196.0,8,157.097031
245.0,17,157.120232
166.0,9,157.132087
267.0,16,157.160209
87.0,6,157.174571
163.0,8,157.192944
183.0,9,157.213018
273.0,13,157.241044
237.0,13,157.267334
213.0,11,158.36453
321.0,17,158.399052
324.0,14,158.427046
313.0,17,158.461356
467.0,21,158.50379
350.0,18,158.541986
236.0,13,158.570678
310.0,15,158.601352
224.0,19,158.636946
269.0,12,158.662994
282.0,13,158.691595
283.0,16,158.724566
259.0,13,158.75535
202.0,10,158.779142
200.0,13,158.805315
212.0,12,158.831686
330.0,14,158.86121
185.0,14,158.890219
194.0,9,158.909652
190.0,11,158.932895
163.0,6,158.946645
278.0,14,158.975998
190.0,18,159.011622
225.0,9,159.032723
337.0,14,159.074239
246.0,13,159.103647
377.0,21,159.146593
232.0,11,159.170528
351.0,18,159.207996
243.0,14,159.239085
190.0,11,159.264487
289.0,14,159.297419
290.0,15,159.333213
283.0,15,159.366277
236.0,13,159.39684
230.0,15,159.429638
281.0,12,160.540411
232.0,13,160.570239
184.0,9,160.589876
147.0,9,160.610008
233.0,14,160.638141
352.0,19,160.678274
304.0,14,160.706217
311.0,15,160.737324
285.0,15,160.768119
364.0,23,160.813554
240.0,11,160.837092
210.0,10,160.859222
206.0,8,160.877354
189.0,13,160.903188
294.0,16,160.935222
333.0,16,160.968061
255.0,15,161.001086
254.0,14,161.030435
203.0,15,161.059691
233.0,19,161.097303
165.0,10,161.11961
268.0,15,161.151762
171.0,7,161.175256
225.0,10,161.197547
249.0,13,161.225535
252.0,14,161.253702
186.0,10,161.275907
207.0,10,161.297227
150.0,7,161.314371
309.0,17,161.349159
229.0,13,161.375643
251.0,13,161.401668
383.0,20,161.440818
157.0,9,161.46047
167.0,11,161.484635
261.0,12,161.506568
189.0,9,161.525323
172.0,9,161.545794
265.0,12,161.570868
180.0,8,161.589004
178.0,9,161.60788
201.0,9,162.716384
223.0,10,162.739525
360.0,16,162.773515
226.0,11,162.797776
246.0,14,162.82686
155.0,9,162.847523
292.0,17,162.886023
400.0,21,162.929507
300.0,15,162.956383
305.0,18,162.984655
159.0,9,162.998522
309.0,18,163.025172
237.0,13,163.042912
247.0,13,163.063721
355.0,20,163.092865
202.0,11,163.10986
241.0,13,163.128646
251.0,12,163.146475
255.0,13,163.163888
206.0,11,163.179968
201.0,11,163.193559
399.0,27,163.239112
221.0,10,163.26107
226.0,11,163.283486
190.0,12,163.308702
258.0,13,163.338491
211.0,15,163.369348
337.0,17,163.403669
296.0,13,163.429931
302.0,15,163.460651
246.0,14,163.492023
97.0,8,163.508993
144.0,8,163.524689
245.0,10,163.546047
257.0,18,163.581161
322.0,20,163.620496
381.0,22,164.715971
374.0,23,164.763098
310.0,18,164.800015
334.0,18,164.837028
374.0,16,164.870166
275.0,13,164.896872
256.0,15,164.929265
289.0,13,164.956683
302.0,14,164.986729
186.0,11,165.008891
245.0,10,165.030493
186.0,9,165.051556
251.0,13,165.077569
204.0,12,165.103324
179.0,9,165.122095
190.0,9,165.140873
155.0,9,165.160931
247.0,12,165.194959
162.0,9,165.216122
150.0,7,165.231774
174.0,9,165.250981
308.0,15,165.282649
191.0,9,165.30289
303.0,17,165.338714
336.0,20,165.380718
282.0,13,165.407609
342.0,18,165.445372
336.0,18,165.481234
391.0,18,165.52134
155.0,9,165.543457
243.0,12,165.568924
225.0,10,165.590985
428.0,23,165.63592
107.0,5,165.64835
267.0,17,165.682039
94.0,6,165.696687
338.0,18,165.733432
323.0,16,165.766073
90.0,5,165.778393
150.0,10,165.799506
189.0,11,166.908847
286.0,18,166.950372
203.0,11,166.974739
228.0,10,166.996281
97.0,5,167.008908
265.0,14,167.248782
167.0,9,167.269769
203.0,9,167.29002
324.0,14,167.322367
544.0,28,167.381358
205.0,10,167.403143
225.0,11,167.429503
167.0,9,167.449308
207.0,13,167.476518
312.0,13,167.504405
344.0,19,167.545277
206.0,15,167.578176
333.0,17,167.617223
147.0,8,167.640446
296.0,13,167.673466
271.0,12,167.699555
195.0,9,167.718331
232.0,13,167.748469
422.0,26,167.804695
344.0,17,167.844124
334.0,21,167.896312
295.0,18,167.943003
339.0,15,167.983351
192.0,8,168.002771
273.0,12,168.029928
185.0,8,168.048711
251.0,14,168.078401
137.0,8,168.097366
199.0,15,168.129173
343.0,21,168.175606
217.0,9,168.196349
155.0,9,168.217155
265.0,13,168.247224
137.0,9,168.268617
272.0,13,169.33105
372.0,18,169.372095
165.0,9,169.393364
313.0,15,169.423615
379.0,20,169.463791
329.0,18,169.497975
312.0,14,169.527273
364.0,17,169.560431
247.0,12,169.585168
410.0,21,169.626689
309.0,15,169.658165
299.0,17,169.692075
424.0,23,169.737571
190.0,10,169.759649
221.0,13,169.786913
215.0,10,169.807801
354.0,17,169.844254
344.0,19,169.881882
107.0,5,169.893033
165.0,9,169.91192
96.0,9,169.934057
320.0,13,169.963587
219.0,10,169.982973
285.0,14,170.008629
196.0,11,170.032033
147.0,7,170.047181
244.0,11,170.071056
231.0,11,170.093866
319.0,16,170.126619
154.0,8,170.144351
211.0,10,170.165837
224.0,9,170.184939
366.0,19,170.22559
132.0,6,170.239164
336.0,16,170.271903
212.0,10,170.294053
203.0,11,170.316692
269.0,12,170.341321
219.0,10,170.362126
480.0,24,171.509937
369.0,21,171.553293
260.0,13,171.580485
303.0,13,171.608133
239.0,11,171.632649
337.0,17,171.666606
236.0,15,171.69678
201.0,9,171.716839
240.0,13,171.744697
272.0,14,171.774194
237.0,13,171.802027
84.0,7,171.817608
231.0,12,171.844224
221.0,19,171.881384
47.0,6,171.894773
293.0,19,171.933736
299.0,14,171.962912
236.0,13,171.990044
193.0,9,172.00986
252.0,17,172.043062
136.0,7,172.0585
185.0,10,172.080445
231.0,12,172.106007
148.0,9,172.124868
245.0,10,172.145762
213.0,9,172.16541
290.0,14,172.193873
264.0,15,172.224109
238.0,9,172.244131
315.0,16,172.278749
173.0,10,172.299627
153.0,9,172.318348
310.0,18,172.353976
321.0,14,172.383592
280.0,14,172.414697
197.0,10,172.435796
261.0,19,172.473683
335.0,19,172.510944
94.0,6,172.52414
196.0,12,173.617323
190.0,12,173.641665
255.0,11,173.665914
202.0,13,173.691832
155.0,9,173.711922
194.0,15,173.741405
133.0,6,173.75485
345.0,23,173.799946
200.0,11,173.823317
240.0,10,173.845358
295.0,14,173.873849
195.0,9,173.893195
190.0,10,173.914613
220.0,14,173.94287
173.0,8,173.960994
198.0,11,173.982782
249.0,13,174.009544
208.0,12,174.035967
160.0,9,174.065374
251.0,13,174.092913
297.0,18,174.129858
163.0,13,174.158733
203.0,12,174.183638
221.0,10,174.20284
168.0,12,174.228357
261.0,12,174.255424
197.0,9,174.274734
206.0,12,174.299754
284.0,14,174.328359
217.0,11,174.352731
293.0,14,174.382081
221.0,11,174.406834
311.0,15,174.439049
177.0,13,174.4658
163.0,11,174.488941
190.0,12,174.514199
285.0,18,174.549773
200.0,15,174.580938
167.0,13,174.606712
222.0,14,174.635613
185.0,10,174.657171
184.0,11,174.681045
187.0,9,175.779976
244.0,12,175.80757
84.0,7,175.82371
155.0,9,175.843458
249.0,10,175.86641
340.0,19,175.903651
228.0,10,175.923033
235.0,10,175.93975
158.0,9,175.955494
199.0,10,175.970768
232.0,13,175.989988
168.0,9,176.005474
199.0,9,176.020157
232.0,13,176.041879
162.0,8,176.055146
275.0,17,176.079453
164.0,7,176.091217
278.0,13,176.11838
210.0,9,176.137954
217.0,19,176.176097
199.0,9,176.196584
348.0,19,176.234593
415.0,21,176.278991
188.0,12,176.302668
226.0,12,176.327452
244.0,11,176.350247
214.0,10,176.37147
254.0,12,176.395859
187.0,10,176.42232
183.0,11,176.445417
182.0,13,176.47215
85.0,5,176.48385
187.0,10,176.505001
130.0,8,176.522169
359.0,22,176.565643
253.0,11,176.588794
208.0,9,176.606941
278.0,18,176.642902
248.0,12,176.66769
197.0,11,176.691277
431.0,36,176.758991
339.0,15,177.887455
300.0,16,177.920551
335.0,17,177.954938
231.0,10,177.976841
265.0,12,178.002871
244.0,15,178.03388
203.0,9,178.053649
250.0,12,178.078418
284.0,13,178.103466
205.0,12,178.130833
237.0,12,178.156907
403.0,20,178.197696
182.0,10,178.219604
360.0,24,178.26898
269.0,14,178.297073
265.0,15,178.326973
231.0,10,178.34874
238.0,11,178.373021
241.0,15,178.402876
291.0,13,178.434319
300.0,15,178.465775
289.0,13,178.491932
195.0,9,178.511497
239.0,11,178.53443
146.0,7,178.549064
200.0,9,178.568081
145.0,8,178.586452
190.0,10,178.607164
263.0,15,178.665426
311.0,17,178.701702
266.0,16,178.736537
232.0,11,178.759708
209.0,13,178.788393
348.0,17,178.823756
231.0,11,178.846937
308.0,15,178.877485
201.0,11,178.901707
189.0,9,178.921878
385.0,25,178.971766
227.0,13,180.094799
108.0,9,180.113839
172.0,9,180.133989
335.0,16,180.166844
219.0,11,180.188007
210.0,9,180.20427
171.0,10,180.21942
377.0,17,180.250488
385.0,21,180.2817
182.0,9,180.289287
344.0,17,180.321128
241.0,9,180.340217
226.0,11,180.364917
325.0,14,180.394498
198.0,11,180.417952
308.0,19,180.460897
170.0,9,180.480717
189.0,9,180.499734
246.0,20,180.541093
100.0,5,180.555924
162.0,13,180.585119
266.0,12,180.617052
245.0,13,180.644275
386.0,24,180.692305
210.0,9,180.711927
206.0,10,180.732859
185.0,8,180.750677
155.0,9,180.769726
157.0,13,180.795086
298.0,15,180.826676
231.0,14,180.855148
233.0,10,180.877473
172.0,9,180.907013
202.0,10,180.931932
185.0,9,180.961226
232.0,14,181.009227
174.0,14,181.054589
369.0,22,181.132983
376.0,18,181.188019
385.0,22,181.249095
201.0,10,182.352483
330.0,16,182.384356
364.0,19,182.422031
388.0,21,182.465444
219.0,9,182.484601
137.0,8,182.502487
270.0,16,182.534197
280.0,19,182.572149
292.0,16,182.600765
122.0,7,182.615204
193.0,9,182.635293
184.0,15,182.666685
260.0,11,182.690505
238.0,15,182.715651
303.0,14,182.740077
326.0,17,182.767741
238.0,12,182.785723
169.0,9,182.80236
218.0,9,182.82144
66.0,6,182.835808
276.0,14,182.865613
193.0,9,182.883737
253.0,13,182.911022
187.0,10,182.931109
203.0,9,182.950037
176.0,9,182.969522
219.0,15,182.999317
264.0,12,183.023952
311.0,15,183.053818
188.0,12,183.078867
172.0,9,183.099231
214.0,10,183.120752
178.0,9,183.139043
240.0,14,183.166991
242.0,13,183.191849
269.0,14,183.221166
188.0,13,183.24721
77.0,7,183.261618
210.0,9,183.282501
297.0,14,183.31148
566.0,28,184.562372
130.0,8,184.580195
311.0,15,184.613361
228.0,12,184.637873
168.0,8,184.655708
175.0,10,184.677219
229.0,12,184.70203
242.0,15,184.731143
243.0,13,184.757874
319.0,17,184.791751
217.0,10,184.812933
230.0,13,184.839788
306.0,12,184.866065
276.0,11,184.888941
353.0,16,184.921856
247.0,12,184.948482
212.0,12,184.972969
193.0,9,184.993382
227.0,14,185.020174
129.0,9,185.039344
188.0,11,185.061751
275.0,12,185.094365
293.0,16,185.133383
246.0,16,185.165945
131.0,9,185.186145
439.0,29,185.249174
234.0,9,185.269264
159.0,11,185.290816
526.0,27,185.345725
511.0,31,185.40596
296.0,17,185.440887
253.0,11,185.463936
234.0,14,185.49706
169.0,9,185.516181
426.0,23,185.56449
186.0,11,185.590145
260.0,14,185.621857
183.0,10,185.646503
201.0,9,186.742117
185.0,10,186.764541
346.0,19,186.803248
310.0,14,186.833395
311.0,15,186.864581
266.0,17,186.899075
171.0,10,186.920328
303.0,17,186.955006
244.0,13,186.982079
172.0,9,187.000507
266.0,12,187.026151
236.0,13,187.054541
198.0,11,187.076888
341.0,27,187.127908
203.0,9,187.148032
290.0,13,187.175936
184.0,11,187.198756
322.0,15,187.233378
282.0,13,187.261293
207.0,14,187.289185
157.0,9,187.309685
276.0,16,187.342093
304.0,15,187.373483
188.0,11,187.395349
284.0,15,187.427089
283.0,11,187.449839
188.0,7,187.466569
244.0,11,187.493274
263.0,11,187.517249
334.0,17,187.55318
119.0,7,187.568962
167.0,9,187.588007
282.0,17,187.623064
298.0,15,187.654346
194.0,11,187.678544
145.0,9,187.698007
263.0,15,187.729237
352.0,23,187.776135
238.0,11,187.799027
200.0,9,188.887597
169.0,9,188.908857
326.0,15,188.942817
198.0,9,188.963633
405.0,21,189.008837
212.0,12,189.035809
214.0,11,189.058989
230.0,12,189.085196
432.0,22,189.150197
377.0,18,189.188902
200.0,9,189.209664
278.0,15,189.23312
147.0,7,189.244609
274.0,15,189.265554
408.0,21,189.294816
282.0,14,189.31538
301.0,14,189.334024
197.0,13,189.352693
148.0,9,189.372805
316.0,18,189.409839
227.0,17,189.442858
187.0,10,189.464007
258.0,14,189.492507
181.0,9,189.517542
178.0,8,189.534344
207.0,10,189.5554
327.0,18,189.592413
220.0,12,189.616529
325.0,15,189.646541
235.0,14,189.681222
201.0,12,189.706602
142.0,6,189.72084
173.0,10,189.741611
177.0,13,189.768534
160.0,9,189.787214
231.0,9,189.802215
297.0,16,189.824713
276.0,16,189.858931
335.0,16,189.904298
175.0,9,189.935294
387.0,20,190.982907
210.0,13,191.005026
338.0,14,191.040338
214.0,10,191.06341
207.0,13,191.093606
284.0,14,191.12636
340.0,17,191.167144
141.0,9,191.185858
362.0,19,191.228011
277.0,19,191.27355
137.0,7,191.29046
113.0,9,191.31329
195.0,11,191.337978
297.0,19,191.382252
197.0,12,191.409405
162.0,9,191.431724
255.0,14,191.459345
205.0,13,191.488652
517.0,26,191.546676
191.0,11,191.56944
220.0,14,191.6003
283.0,16,191.634603
201.0,12,191.658647
247.0,16,191.684864
320.0,18,191.714384
137.0,14,191.738617
216.0,12,191.768256
190.0,10,191.789729
231.0,11,191.812607
162.0,9,191.831992
243.0,11,191.856767
452.0,25,191.906575
257.0,12,191.939556
210.0,11,191.967142
262.0,11,191.989946
189.0,10,192.010505
157.0,7,192.026942
268.0,13,192.053836
297.0,14,193.249958
239.0,14,193.289219
451.0,24,193.360113
411.0,23,193.431724
293.0,14,193.465195
133.0,7,193.482662
312.0,14,193.515911
302.0,15,193.557639
275.0,15,193.60523
189.0,9,193.627162
279.0,16,193.665479
242.0,10,193.703417
227.0,9,193.742617
212.0,12,193.813273
253.0,12,193.859284
224.0,9,193.893499
349.0,17,193.959924
155.0,9,193.983319
209.0,13,194.02079
349.0,19,194.089905
250.0,13,194.119904
248.0,11,194.144899
314.0,16,194.178439
231.0,9,194.201171
230.0,12,194.230109
230.0,12,194.257864
182.0,11,194.282406
479.0,25,194.346893
471.0,24,194.400909
292.0,16,194.43637
209.0,12,194.463581
202.0,12,194.490065
193.0,9,194.509497
229.0,10,194.533083
172.0,9,194.559364
275.0,17,194.601804
200.0,9,194.626061
207.0,10,194.653909
195.0,12,195.83931
210.0,9,195.868862
212.0,12,195.906409
213.0,12,195.93916
211.0,10,195.971852
169.0,9,195.992362
335.0,15,196.024233
280.0,14,196.053123
369.0,20,196.110642
187.0,10,196.136531
143.0,7,196.164935
193.0,9,196.19994
193.0,9,196.235889
322.0,16,196.303235
187.0,10,196.335222
363.0,20,196.376044
145.0,10,196.399117
227.0,12,196.425912
209.0,8,196.453512
217.0,9,196.478254
275.0,13,196.522429
153.0,9,196.542841
164.0,8,196.565054
361.0,17,196.605371
172.0,9,196.625704
390.0,19,196.666642
217.0,15,196.696986
237.0,11,196.721215
204.0,10,196.744829
257.0,12,196.772599
215.0,12,196.798362
176.0,10,196.819049
245.0,10,196.840373
176.0,9,196.858728
299.0,13,196.891296
256.0,13,196.922285
119.0,7,196.937175
213.0,15,196.971209
142.0,6,196.99469
218.0,9,197.035684
367.0,19,197.094882
111.0,5,197.110929
245.0,12,197.150747
386.0,21,198.372961
168.0,8,198.390895
203.0,11,198.417076
185.0,8,198.43514
210.0,9,198.459104
271.0,12,198.486161
326.0,17,198.520892
376.0,21,198.563343
224.0,9,198.583646
197.0,10,198.612697
133.0,7,198.628976
97.0,5,198.646445
200.0,9,198.675985
321.0,18,198.722923
194.0,12,198.753305
303.0,15,198.789884
194.0,11,198.817312
307.0,17,198.869189
155.0,9,198.895439
211.0,12,198.926621
180.0,10,198.951159
257.0,12,198.977897
465.0,30,199.037499
236.0,12,199.069679
479.0,26,199.124911
225.0,11,199.148545
197.0,12,199.178007
230.0,12,199.213925
211.0,10,199.241939
318.0,15,199.281997
186.0,11,199.313435
117.0,5,199.327003
302.0,12,199.361577
236.0,11,199.389371
188.0,13,199.418425
200.0,12,199.458174
147.0,10,199.483435
261.0,12,199.511414
316.0,20,199.567441
447.0,25,199.622516
231.0,16,200.986568
377.0,18,201.035323
216.0,10,201.057574
199.0,14,201.100369
238.0,14,201.138863
271.0,14,201.171515
222.0,12,201.198517
475.0,28,201.278079
277.0,13,201.31258
252.0,10,201.336316
177.0,10,201.360831
229.0,12,201.390545
94.0,6,201.407454
264.0,16,201.441212
177.0,10,201.464461
256.0,15,201.502326
242.0,10,201.535657
397.0,20,201.590154
345.0,16,201.627981
230.0,12,201.660215
244.0,14,201.699618
371.0,22,201.778319
361.0,18,201.830831
314.0,16,201.874855
265.0,13,201.906045
325.0,19,201.95153
117.0,5,201.968236
235.0,12,201.999065
218.0,12,202.029951
319.0,16,202.067711
335.0,15,202.102412
296.0,16,202.137287
253.0,12,202.16942
205.0,10,202.199473
290.0,15,202.240512
400.0,19,202.269233
264.0,15,203.326768
297.0,20,203.370554
174.0,11,203.39184
179.0,10,203.411248
232.0,11,203.439256
262.0,13,203.470964
150.0,7,203.48988
349.0,19,203.526729
485.0,24,203.574547
312.0,16,203.610688
198.0,11,203.633939
111.0,6,203.647939
234.0,13,203.673894
166.0,9,203.691945
257.0,14,203.724796
338.0,23,203.776634
246.0,11,203.804985
267.0,15,203.841609
334.0,21,203.891269
324.0,15,203.93354
232.0,13,203.96452
200.0,9,203.9878
381.0,21,204.040247
273.0,13,204.072057
229.0,9,204.098416
218.0,10,204.125059
279.0,11,204.156389
199.0,10,204.183991
281.0,11,204.219975
195.0,12,204.251398
174.0,11,204.284814
325.0,18,204.328748
341.0,20,204.393345
374.0,21,204.446328
169.0,10,204.473721
321.0,15,204.510751
170.0,8,204.537417
257.0,14,204.571985
334.0,18,206.061914
238.0,12,206.090984
247.0,12,206.1209
319.0,16,206.154898
277.0,20,206.201186
431.0,23,206.250912
385.0,25,206.304511
222.0,15,206.337178
274.0,13,206.368615
132.0,6,206.385209
157.0,9,206.413987
174.0,11,206.446003
163.0,6,206.461761
143.0,7,206.477308
239.0,11,206.506513
157.0,9,206.530752
265.0,13,206.567102
247.0,12,206.613638
367.0,23,206.66895
396.0,19,206.710832
301.0,18,206.76082
228.0,10,206.78333
210.0,14,206.812838
212.0,10,206.835136
292.0,17,206.86933
259.0,12,206.894514
175.0,9,206.914921
256.0,10,206.938139
159.0,12,206.967692
64.0,5,206.978899
246.0,13,207.009675
260.0,13,207.046454
300.0,18,207.092518
279.0,16,207.134743
163.0,9,207.171331
476.0,27,207.257196
193.0,9,207.282387
439.0,25,208.612251
469.0,24,208.67197
240.0,14,208.714784
250.0,11,208.74313
218.0,11,208.779069
186.0,9,208.816839
233.0,11,208.86182
200.0,9,208.903467
192.0,13,208.942315
252.0,14,208.984205
240.0,11,209.017209
200.0,14,209.054026
256.0,14,209.090469
372.0,18,209.142205
176.0,10,209.174374
292.0,18,209.222657
222.0,11,209.24965
355.0,17,209.30366
365.0,18,209.348302
191.0,11,209.377325
173.0,6,209.395243
186.0,9,209.427999
279.0,14,209.461887
276.0,19,209.50604
558.0,28,209.583999
223.0,13,209.631568
621.0,32,209.735358
179.0,9,209.757513
376.0,19,209.808667
311.0,15,209.847984
292.0,13,209.885136
315.0,16,209.923336
328.0,19,209.971197
292.0,17,210.013988
202.0,11,210.037577
191.0,11,211.267736
402.0,21,211.297518
168.0,19,211.323951
180.0,10,211.340835
326.0,16,211.362586
244.0,13,211.38029
155.0,9,211.394073
112.0,7,211.40458
421.0,22,211.513902
258.0,13,211.542533
197.0,10,211.571967
215.0,11,211.6039
270.0,16,211.637983
150.0,9,211.656239
312.0,16,211.698896
179.0,9,211.747975
202.0,12,211.778278
157.0,9,211.815629
475.0,26,211.873772
193.0,11,211.898208
222.0,11,211.921443
387.0,19,211.95235
298.0,16,211.973575
148.0,16,212.007039
181.0,11,212.290339
458.0,24,212.344267
520.0,31,212.407893
285.0,17,212.443057
137.0,8,212.463058
127.0,9,212.487236
259.0,15,212.540703
114.0,11,212.572167
219.0,12,212.597313
210.0,11,212.623443
176.0,12,212.647127
290.0,16,212.67495
276.0,13,214.001162
384.0,22,214.043943
400.0,22,214.097831
265.0,13,214.127918
340.0,18,214.168107
432.0,38,214.240263
244.0,14,214.270418
424.0,23,214.317937
210.0,11,214.342351
225.0,12,214.368894
90.0,5,214.379894
90.0,5,214.394899
319.0,16,214.427926
202.0,12,214.474911
464.0,27,214.529099
226.0,14,214.559538
195.0,9,214.574998
262.0,14,214.604554
261.0,14,214.635327
169.0,9,214.658693
125.0,6,214.683154
331.0,19,214.762936
107.0,5,214.775056
210.0,8,214.793855
155.0,9,214.811968
143.0,9,214.830458
247.0,12,214.853448
436.0,20,214.901245
197.0,10,214.924896
296.0,15,214.975044
258.0,15,215.019893
242.0,14,215.048457
171.0,11,215.079271
368.0,19,215.125054
182.0,14,215.155316
194.0,10,215.173149
202.0,15,216.390578
195.0,10,216.411844
250.0,12,216.437785
516.0,29,216.532085
180.0,9,216.55278
354.0,19,216.586434
444.0,26,216.620672
290.0,18,216.645689
311.0,15,216.663475
162.0,9,216.684802
379.0,19,216.776301
189.0,9,216.796691
239.0,11,216.829593
212.0,12,216.8649
246.0,11,216.889521
162.0,9,216.908764
258.0,13,216.93656
235.0,10,216.956582
141.0,9,216.976371
241.0,11,216.999919
242.0,12,217.023784
170.0,11,217.058347
189.0,9,217.106854
273.0,15,217.137162
162.0,9,217.152777
378.0,17,217.189037
117.0,9,217.208781
115.0,6,217.228815
461.0,23,217.297914
255.0,12,217.324414
150.0,9,217.342761
377.0,24,217.390598
200.0,9,217.41466
303.0,15,217.495369
243.0,10,217.529957
239.0,11,217.554756
411.0,22,217.598475
282.0,12,217.61703
280.0,18,218.979566
226.0,11,219.002805
207.0,9,219.024137
247.0,12,219.053581
113.0,6,219.067582
259.0,14,219.096599
83.0,5,219.107597
207.0,10,219.130668
341.0,18,219.191401
150.0,12,219.217321
227.0,13,219.247629
221.0,10,219.270432
368.0,19,219.313092
418.0,20,219.354191
240.0,10,219.377348
190.0,10,219.412877
270.0,11,219.439108
188.0,9,219.459106
281.0,12,219.484419
227.0,12,219.51069
318.0,16,219.543519
275.0,13,219.579276
165.0,8,219.596305
214.0,13,219.639425
190.0,13,219.685359
168.0,8,219.702517
205.0,10,219.723577
292.0,16,219.75798
286.0,14,219.789581
333.0,17,219.826568
190.0,15,219.853249
266.0,13,219.871519
198.0,10,219.886392
358.0,19,219.921348
330.0,16,219.965852
154.0,8,219.984018
290.0,15,220.029991
252.0,12,220.066439
185.0,9,220.086439
140.0,8,220.107443
376.0,21,220.151697
314.0,16,221.269373
208.0,9,221.287404
221.0,9,221.312103
384.0,19,221.355127
213.0,12,221.388563
265.0,13,221.437941
443.0,25,221.505281
230.0,11,221.549371
406.0,22,221.60086
183.0,10,221.623381
192.0,13,221.648495
185.0,7,221.665758
307.0,19,221.732761
283.0,14,221.773652
323.0,16,221.823196
298.0,15,221.856737
290.0,14,221.885436
327.0,19,221.92512
302.0,14,221.95612
482.0,31,222.016154
247.0,13,222.043154
172.0,14,222.082154
145.0,9,222.10316
218.0,11,222.149656
210.0,9,222.168783
237.0,10,222.191078
451.0,24,222.24094
268.0,11,222.263939
203.0,10,222.289141
283.0,14,222.319771
364.0,17,222.354994
179.0,9,222.375139
268.0,14,222.406861
163.0,9,222.426474
198.0,9,222.445475
389.0,19,222.509827
273.0,10,223.761369
502.0,29,223.824244
353.0,16,223.857589
193.0,12,223.883333
248.0,11,223.906468
269.0,11,223.938228
488.0,26,223.991098
377.0,19,224.029453
170.0,9,224.048419
295.0,15,224.079805
307.0,18,224.119981
161.0,8,224.137239
314.0,13,224.166605
342.0,18,224.202719
226.0,14,224.231198
289.0,13,224.292946
248.0,11,224.317172
199.0,12,224.353407
206.0,12,224.389704
253.0,11,224.420697
280.0,14,224.460752
287.0,13,224.492653
336.0,19,224.535036
272.0,13,224.564175
176.0,9,224.583849
298.0,11,224.602135
196.0,9,224.631548
426.0,21,224.700352
228.0,12,224.734171
170.0,8,224.753526
203.0,9,224.771717
90.0,5,224.781996
382.0,20,224.825919
227.0,13,224.854647
239.0,13,224.881754
235.0,13,224.908369
309.0,15,224.938716
248.0,13,224.974311
320.0,17,226.299684
210.0,11,226.323713
239.0,11,226.349192
276.0,17,226.398227
274.0,14,226.430766
392.0,17,226.474456
175.0,9,226.510954
203.0,10,226.533448
306.0,13,226.560656
207.0,9,226.599612
188.0,9,226.621894
314.0,17,226.656919
389.0,17,226.691214
185.0,10,226.714174
352.0,17,226.763465
311.0,21,226.854632
204.0,15,226.903462
189.0,9,226.922549
163.0,13,226.948544
325.0,15,226.979695
323.0,15,227.011399
225.0,16,227.052613
329.0,16,227.107254
174.0,14,227.143333
299.0,13,227.173048
221.0,10,227.194633
179.0,9,227.225192
228.0,12,227.254448
90.0,5,227.271293
139.0,8,227.295472
158.0,8,227.313216
234.0,12,227.346061
261.0,12,227.386069
209.0,11,227.419042
210.0,11,227.446627
261.0,13,227.480042
168.0,8,227.500398
66.0,6,227.514123
273.0,13,227.55647
208.0,10,227.599049
364.0,17,227.647862
281.0,15,228.965243
200.0,9,228.985446
215.0,11,229.008713
144.0,8,229.026655
226.0,14,229.055056
155.0,9,229.076186
209.0,12,229.10164
252.0,17,229.137002
293.0,16,229.173207
305.0,16,229.230959
405.0,22,229.28576
350.0,17,229.323242
179.0,10,229.345422
350.0,23,229.399078
141.0,9,229.431026
212.0,15,229.486778
258.0,13,229.519135
190.0,9,229.539021
172.0,9,229.558287
176.0,9,229.577377
257.0,13,229.605476
254.0,12,229.645968
241.0,17,229.69636
176.0,10,229.748541
180.0,6,229.766741
261.0,11,229.795433
314.0,16,229.82937
