#{"t_start": 1774736947.483329, "env_id": "None"}
r,l,t
218.0,10,238.045931
438.0,22,238.072044
267.0,12,238.092854
226.0,14,238.110227
284.0,13,238.128806
232.0,11,238.142495
322.0,16,238.16199
348.0,18,238.185781
243.0,11,238.19997
220.0,14,238.217956
194.0,10,238.229334
268.0,13,238.258459
274.0,15,238.284857
204.0,10,238.304319
236.0,14,238.32502
179.0,13,238.342633
213.0,10,238.356319
165.0,9,238.37128
283.0,16,238.390904
190.0,10,238.403742
174.0,10,238.418647
241.0,9,238.433646
333.0,15,238.454829
520.0,27,238.487076
261.0,15,238.510369
266.0,13,238.534622
365.0,21,238.568378
209.0,10,238.582235
93.0,10,238.596352
441.0,24,238.636678
202.0,12,238.655117
248.0,13,238.672959
309.0,15,238.69272
257.0,14,238.709471
295.0,16,238.727708
460.0,25,238.756567
140.0,10,238.771914
178.0,8,238.782937
205.0,11,238.797411
208.0,10,238.82045
278.0,14,238.840822
171.0,9,238.856087
199.0,9,238.869455
220.0,9,238.882155
212.0,11,238.896458
248.0,13,238.915404
294.0,14,238.93348
283.0,14,238.951691
187.0,10,238.966413
379.0,19,238.991527
163.0,6,238.999953
300.0,15,239.021012
376.0,21,239.047673
174.0,10,239.06047
274.0,14,239.080089
410.0,21,239.105963
314.0,15,239.130355
216.0,15,239.151224
340.0,16,239.176403
168.0,11,239.194684
258.0,13,239.212779
262.0,15,239.233676
267.0,11,239.249255
218.0,10,239.264499
231.0,9,239.278612
168.0,8,239.292336
220.0,9,239.304337
262.0,18,239.324623
307.0,13,239.340507
198.0,14,239.356605
252.0,18,239.378641
376.0,19,239.401207
471.0,25,239.431041
176.0,10,239.445827
414.0,24,239.472469
217.0,11,239.486455
257.0,13,239.502939
251.0,12,239.520386
299.0,13,239.543868
204.0,11,239.560035
316.0,20,239.587721
193.0,11,239.605917
153.0,9,239.622566
210.0,9,239.635771
283.0,14,239.654665
264.0,16,239.66509
221.0,10,239.671702
484.0,27,239.698245
237.0,12,239.71428
242.0,14,239.732686
174.0,9,239.745733
239.0,11,239.759889
371.0,16,239.780346
384.0,21,239.806451
170.0,8,239.817817
235.0,10,239.829541
319.0,19,239.856146
342.0,16,239.892981
213.0,13,239.915505
256.0,11,239.93524
218.0,14,239.957563
275.0,13,239.983119
173.0,10,240.010607
250.0,12,240.031498
185.0,10,240.047758
404.0,19,240.076516
359.0,22,240.120339
317.0,15,240.163151
135.0,5,240.171175
220.0,18,240.195741
366.0,21,240.2371
176.0,9,240.254345
223.0,14,240.274097
305.0,15,240.29337
224.0,12,240.307032
263.0,15,240.335379
213.0,9,240.352928
283.0,15,240.379885
250.0,13,240.402365
313.0,18,240.432871
251.0,10,240.451801
135.0,10,240.467423
374.0,19,240.492257
257.0,14,240.516539
211.0,10,240.545488
240.0,12,240.570428
255.0,12,240.587016
281.0,12,240.609169
255.0,15,240.649446
196.0,9,240.687139
360.0,18,240.729413
313.0,16,240.749878
168.0,8,240.764225
215.0,10,240.782289
240.0,14,240.809588
160.0,7,240.819718
369.0,16,240.843359
232.0,14,240.862914
210.0,15,240.884617
147.0,9,240.896287
210.0,10,240.913361
283.0,13,240.943733
311.0,15,240.976674
217.0,11,241.000852
256.0,14,241.024146
176.0,14,241.045734
264.0,13,241.069112
215.0,10,241.084725
285.0,13,241.112963
221.0,9,241.129685
273.0,14,241.158228
177.0,12,241.176154
205.0,12,241.195879
228.0,10,241.215979
158.0,7,241.227662
299.0,21,241.255522
164.0,10,241.273488
304.0,15,241.296366
225.0,12,241.314014
92.0,5,241.321561
220.0,14,241.340533
360.0,20,241.377678
238.0,11,241.398812
295.0,17,241.426672
488.0,28,241.464647
264.0,12,241.483641
269.0,13,241.511457
303.0,16,241.534345
523.0,28,241.580599
260.0,13,241.604532
190.0,9,241.619381
155.0,9,241.63324
228.0,14,241.651195
259.0,13,241.667789
283.0,13,241.68678
183.0,10,241.70173
367.0,18,241.723707
235.0,15,241.745075
355.0,17,241.770412
209.0,12,241.78764
216.0,13,241.815506
201.0,11,241.832897
286.0,13,241.850167
373.0,20,241.873325
265.0,13,241.888833
236.0,12,241.905267
179.0,9,241.915903
289.0,16,241.935751
334.0,16,241.953259
238.0,11,241.968608
94.0,6,241.976349
211.0,12,241.991083
155.0,9,242.002409
207.0,14,242.02056
190.0,12,242.041071
179.0,9,242.054451
201.0,13,242.083033
479.0,24,242.127725
205.0,9,242.147553
284.0,15,242.178512
420.0,22,242.213321
123.0,6,242.223816
303.0,13,245.426744
125.0,5,245.434636
166.0,10,245.451984
215.0,11,245.469372
203.0,9,245.484175
222.0,11,245.501329
363.0,19,245.531406
164.0,9,245.543418
284.0,15,245.566419
245.0,13,245.585093
208.0,9,245.601227
225.0,11,245.620483
414.0,23,245.652423
229.0,11,245.669736
280.0,10,245.684005
379.0,18,245.710202
230.0,11,245.725764
374.0,25,245.760745
223.0,11,245.77803
197.0,10,245.791861
157.0,7,245.802429
278.0,18,245.828195
175.0,10,245.841114
244.0,13,245.857822
152.0,10,245.874054
184.0,11,245.891336
386.0,18,245.913377
234.0,13,245.932383
263.0,15,245.949763
248.0,13,245.968224
255.0,15,245.98724
280.0,13,246.006263
321.0,16,246.033358
180.0,10,246.04585
124.0,9,246.06075
380.0,20,246.089504
232.0,11,246.107744
325.0,17,246.131298
298.0,17,246.153537
223.0,16,246.181825
229.0,15,246.200972
215.0,11,246.214351
248.0,9,246.227875
245.0,12,246.244875
397.0,19,246.271979
302.0,14,246.290379
173.0,10,246.303862
165.0,11,246.326862
233.0,14,246.346433
247.0,13,246.36499
281.0,17,246.386132
224.0,10,246.40013
306.0,15,246.419727
181.0,11,246.430724
340.0,19,246.443738
125.0,6,246.447738
189.0,9,246.454326
133.0,7,246.458331
524.0,30,246.476358
335.0,15,246.485591
260.0,13,246.493591
232.0,12,246.500589
136.0,9,246.506495
180.0,10,246.514223
215.0,11,246.523138
245.0,14,246.546395
125.0,6,246.556521
345.0,18,246.585559
424.0,18,246.611089
371.0,20,246.641657
132.0,9,246.66091
187.0,9,246.674913
279.0,14,246.691537
527.0,26,246.721116
177.0,11,246.731935
228.0,10,246.747409
229.0,13,246.767562
228.0,10,246.783075
297.0,15,246.804075
380.0,22,246.840503
175.0,8,246.851538
183.0,11,246.867667
451.0,29,246.929213
185.0,10,246.957982
265.0,14,246.982238
241.0,11,247.014558
284.0,16,247.057478
228.0,10,247.082179
222.0,11,247.099638
250.0,14,247.114915
195.0,12,247.13356
241.0,12,247.15777
123.0,5,247.165851
262.0,14,247.18708
578.0,28,247.232895
205.0,11,247.251442
246.0,13,247.268936
375.0,17,247.295198
224.0,11,247.313678
146.0,11,247.330196
196.0,9,247.346637
141.0,9,247.365687
152.0,14,247.391169
215.0,8,247.406835
150.0,7,247.421496
237.0,14,247.453803
257.0,11,247.479485
217.0,11,247.500669
143.0,7,247.514594
297.0,17,247.546286
260.0,11,247.564474
179.0,9,247.58016
410.0,22,247.620252
210.0,9,247.635962
190.0,13,247.657648
259.0,14,247.679316
231.0,9,247.701948
60.0,5,247.712182
317.0,14,247.733759
253.0,17,247.758117
146.0,6,247.768022
281.0,11,247.784822
396.0,18,247.810218
322.0,16,247.831307
173.0,10,247.846104
206.0,13,247.863416
349.0,17,247.877808
240.0,10,247.8835
147.0,7,247.886896
186.0,11,247.893753
243.0,11,247.901777
94.0,6,247.912179
346.0,17,247.934757
284.0,17,247.961735
380.0,21,247.99311
340.0,16,248.013984
130.0,8,248.026995
303.0,14,248.046983
320.0,13,248.066279
247.0,15,248.086124
94.0,6,248.096313
194.0,11,248.110987
248.0,14,248.131159
603.0,34,248.178104
203.0,13,248.199347
257.0,13,248.222811
318.0,17,248.254255
242.0,12,248.275769
377.0,20,248.31136
238.0,10,248.330362
265.0,12,248.35551
190.0,10,248.374273
401.0,22,248.408433
208.0,11,248.425349
225.0,12,248.442079
490.0,24,248.474187
179.0,9,248.487645
294.0,14,248.506642
142.0,9,248.517789
425.0,21,248.549099
359.0,17,248.574371
312.0,15,248.594706
208.0,11,248.612092
233.0,11,248.628815
120.0,8,248.641157
323.0,16,248.811032
180.0,10,248.825915
192.0,8,248.83727
200.0,9,248.850626
154.0,8,248.862907
132.0,8,248.876003
186.0,17,248.900439
311.0,15,248.920525
209.0,11,248.934945
192.0,10,248.948652
202.0,10,248.963796
214.0,16,248.988246
293.0,15,249.010808
172.0,9,249.024247
510.0,27,249.058833
229.0,14,249.077213
462.0,23,249.107331
193.0,8,249.124011
308.0,19,249.152117
207.0,10,249.16655
620.0,36,249.213168
300.0,16,249.227699
190.0,10,249.236209
205.0,9,249.242693
206.0,10,249.248158
107.0,5,249.251558
327.0,17,249.262373
245.0,10,249.270771
278.0,18,249.29162
317.0,15,249.312912
184.0,15,249.333122
69.0,7,249.344558
278.0,16,249.367407
115.0,6,249.375828
282.0,14,249.396206
305.0,15,249.416394
115.0,6,249.425266
482.0,25,249.458643
236.0,11,249.473422
225.0,13,249.491576
316.0,16,249.511614
272.0,16,249.537241
199.0,12,249.555147
320.0,16,249.576898
238.0,9,249.591498
313.0,13,249.60954
160.0,8,249.622148
275.0,13,249.640332
315.0,18,249.663288
313.0,16,249.68607
235.0,10,249.704574
310.0,15,249.73066
138.0,5,249.739505
107.0,5,249.749109
296.0,13,249.770195
338.0,15,249.795835
283.0,15,249.820618
257.0,12,249.843916
507.0,25,249.880378
176.0,9,249.894007
389.0,20,249.920479
293.0,14,249.940791
185.0,10,249.955855
291.0,18,249.983986
219.0,12,250.000526
310.0,16,250.02194
271.0,13,250.041077
128.0,5,250.048797
158.0,8,250.059742
393.0,20,250.075223
151.0,8,250.081243
186.0,9,250.088235
263.0,11,250.102745
160.0,9,250.116469
178.0,10,250.131914
352.0,16,250.153744
186.0,9,250.167726
159.0,10,250.18175
292.0,13,250.201024
407.0,23,250.233017
137.0,8,250.24442
229.0,12,250.26157
426.0,18,250.286487
170.0,9,250.300512
162.0,9,250.312491
209.0,12,250.329246
422.0,25,250.36121
275.0,13,250.377543
215.0,12,250.391351
216.0,10,250.405884
409.0,25,250.437796
90.0,5,250.446736
155.0,9,250.464052
177.0,10,250.480435
494.0,24,250.515677
188.0,10,250.53388
348.0,18,250.557852
197.0,10,250.573588
245.0,17,250.599431
132.0,6,250.610053
221.0,10,250.624694
217.0,11,250.639706
321.0,23,250.67094
400.0,19,250.695291
188.0,11,250.713006
244.0,11,250.733767
331.0,16,250.762525
215.0,11,250.782688
174.0,9,250.798847
175.0,8,250.8117
320.0,17,250.839488
285.0,14,250.864728
331.0,16,250.887564
295.0,16,250.905567
157.0,7,250.92024
165.0,9,250.933955
222.0,11,250.948992
187.0,10,250.961901
207.0,12,250.978577
346.0,15,251.000566
186.0,9,251.013295
174.0,9,251.026203
226.0,11,251.043458
168.0,10,251.056132
232.0,13,251.073087
240.0,17,251.093117
455.0,24,251.123121
399.0,22,251.150766
94.0,6,251.160767
338.0,16,251.18222
225.0,15,251.203059
243.0,13,251.220877
217.0,9,251.234736
292.0,17,251.257767
254.0,13,251.278384
187.0,12,251.294204
325.0,19,251.321724
238.0,10,251.336567
358.0,21,251.363962
177.0,7,251.375187
193.0,9,251.38989
263.0,15,251.418013
265.0,16,251.443921
221.0,10,251.459073
430.0,22,251.491498
282.0,13,254.304329
225.0,11,254.321018
141.0,9,254.33221
255.0,13,254.348947
399.0,22,254.37806
220.0,9,254.389616
375.0,24,254.423789
214.0,10,254.438277
343.0,19,254.463776
374.0,19,254.491265
193.0,9,254.503205
203.0,12,254.518874
413.0,22,254.557863
209.0,11,254.574641
180.0,12,254.589358
271.0,14,254.607651
207.0,10,254.622483
228.0,15,254.643037
170.0,16,254.666402
127.0,8,254.678643
242.0,10,254.689662
238.0,12,254.708974
188.0,9,254.721247
256.0,12,254.738224
202.0,11,254.754824
164.0,9,254.770525
214.0,10,254.785871
271.0,12,254.801749
203.0,9,254.816329
469.0,23,254.85216
268.0,10,254.86601
188.0,10,254.880961
248.0,11,254.895867
259.0,16,254.916234
179.0,9,254.930076
239.0,11,254.945531
308.0,18,254.96985
187.0,9,254.985012
284.0,15,255.007607
381.0,20,255.036761
204.0,10,255.052057
175.0,7,255.062578
260.0,13,255.08159
331.0,14,255.105092
283.0,19,255.130303
299.0,12,255.145535
264.0,12,255.160199
194.0,11,255.173282
107.0,5,255.18064
178.0,9,255.190468
193.0,9,255.201869
142.0,8,255.215329
401.0,20,255.240251
641.0,34,255.281915
284.0,15,255.299537
301.0,15,255.318452
261.0,12,255.330046
193.0,9,255.339868
150.0,15,255.357816
438.0,21,255.383269
186.0,9,255.394878
94.0,6,255.403455
200.0,9,255.414089
356.0,20,255.436456
287.0,13,255.452597
217.0,9,255.464121
250.0,13,255.479099
179.0,9,255.490424
427.0,20,255.516648
155.0,7,255.525912
418.0,25,255.557377
288.0,14,255.576278
219.0,9,255.590079
210.0,9,255.600856
280.0,16,255.621565
172.0,9,255.633878
263.0,11,255.643976
173.0,9,255.649596
374.0,18,255.66281
193.0,9,255.669809
231.0,11,255.677813
284.0,15,255.687656
314.0,16,255.701944
379.0,19,255.729832
219.0,13,255.749615
282.0,17,255.774168
331.0,22,255.809054
333.0,19,255.838583
172.0,9,255.851958
381.0,19,255.879123
243.0,12,255.894687
369.0,21,255.921031
242.0,11,255.937161
290.0,15,255.958573
312.0,16,255.991138
325.0,15,256.013427
135.0,8,256.025959
207.0,15,256.055251
345.0,19,256.09497
299.0,15,256.12487
186.0,9,256.140651
225.0,12,256.160448
291.0,14,256.183863
361.0,19,256.214261
158.0,10,256.231016
298.0,17,256.252306
319.0,18,256.275802
255.0,14,256.295119
148.0,9,256.311848
181.0,11,256.327891
324.0,19,256.351611
346.0,17,256.374794
287.0,14,256.393933
323.0,19,256.418371
271.0,14,256.436647
189.0,11,256.450645
236.0,12,256.466605
250.0,12,256.481485
333.0,18,256.502759
218.0,14,256.518878
238.0,16,256.539233
221.0,13,256.556118
109.0,7,256.568947
204.0,10,256.583783
238.0,17,256.608191
275.0,15,256.628221
329.0,17,256.650028
402.0,23,256.679166
238.0,11,256.692283
537.0,26,256.724628
291.0,13,256.740946
176.0,9,256.75252
273.0,14,256.772718
196.0,10,256.787762
183.0,9,256.79931
295.0,15,256.816354
225.0,11,256.831171
475.0,25,256.85908
272.0,15,256.876956
273.0,13,256.892725
251.0,13,256.907387
231.0,9,256.917167
233.0,11,256.93156
350.0,20,256.955088
162.0,9,256.966408
183.0,10,256.981219
248.0,12,256.99685
185.0,10,257.012836
210.0,9,257.02541
150.0,9,257.039015
254.0,12,257.055614
202.0,12,257.071909
259.0,14,257.089978
286.0,14,257.109642
153.0,6,257.117354
218.0,9,257.128467
213.0,9,257.139847
172.0,9,257.150233
364.0,20,257.175271
213.0,14,257.189964
293.0,15,257.208925
376.0,19,257.229641
231.0,11,257.243941
220.0,9,257.25403
200.0,10,257.2679
273.0,15,257.284145
106.0,11,257.296168
180.0,10,257.309998
238.0,12,257.324835
122.0,6,257.332346
306.0,16,257.349711
157.0,9,257.362739
217.0,13,257.378398
349.0,19,257.402105
185.0,11,257.415812
200.0,11,257.4286
380.0,21,257.458212
398.0,21,257.483586
344.0,18,257.512215
468.0,27,257.549334
188.0,11,257.561335
107.0,8,257.567121
267.0,14,257.578126
245.0,10,257.585012
202.0,11,257.593218
162.0,9,257.600517
230.0,12,257.609522
240.0,11,257.616518
165.0,10,257.622518
252.0,10,257.629034
258.0,12,257.637047
330.0,19,257.647555
278.0,12,257.654554
268.0,13,257.660059
126.0,7,257.665062
287.0,15,257.673064
207.0,12,257.680064
260.0,12,257.68757
472.0,28,257.703574
424.0,21,257.715703
260.0,12,257.727505
254.0,14,257.750065
380.0,19,257.774927
241.0,9,257.787434
275.0,13,257.805582
591.0,30,257.843472
366.0,17,257.865922
468.0,26,257.89786
362.0,17,257.919741
264.0,15,257.928741
390.0,21,257.942144
212.0,10,257.9497
252.0,12,257.961614
203.0,9,257.975225
303.0,13,257.992323
334.0,18,258.017668
344.0,19,258.041376
199.0,12,258.059512
183.0,9,258.072114
212.0,11,258.088173
172.0,9,258.103359
319.0,16,258.134573
307.0,17,258.16611
138.0,5,258.175881
298.0,16,258.201579
322.0,14,258.2252
226.0,12,258.246482
215.0,13,258.269034
249.0,11,258.287366
90.0,5,258.295807
270.0,13,258.314001
233.0,14,258.331071
458.0,22,258.356285
141.0,10,258.369902
190.0,9,258.376704
355.0,20,258.389646
256.0,15,258.401119
234.0,9,258.414862
185.0,13,258.431943
252.0,13,258.448079
268.0,16,258.473162
239.0,11,258.488599
246.0,12,258.504337
246.0,11,258.521037
265.0,13,258.541363
141.0,9,258.554372
214.0,11,258.572126
243.0,14,258.589174
247.0,13,258.604538
233.0,12,258.620549
214.0,11,258.633052
133.0,7,258.642249
255.0,14,258.659407
224.0,10,258.671963
223.0,11,258.688108
326.0,14,258.704596
284.0,13,258.721623
208.0,11,258.735325
287.0,19,258.758713
262.0,14,258.775849
208.0,10,258.788367
319.0,14,258.806298
142.0,6,258.816244
276.0,14,258.836007
196.0,9,258.847935
503.0,27,258.8878
153.0,9,258.900765
266.0,15,258.917814
353.0,15,258.933772
171.0,10,258.947412
217.0,9,258.959481
437.0,22,258.986515
390.0,20,259.015785
283.0,13,259.030976
301.0,15,259.051381
175.0,10,259.06287
198.0,7,259.073122
193.0,9,259.084122
364.0,18,259.109862
238.0,9,259.120985
267.0,14,259.140953
184.0,13,259.158294
318.0,16,259.17875
190.0,10,259.19258
336.0,17,259.217519
334.0,17,259.240572
296.0,13,259.256778
336.0,23,259.288686
182.0,9,259.302175
272.0,14,259.31986
173.0,6,259.327767
193.0,9,259.340509
308.0,15,259.363985
285.0,15,259.382367
240.0,17,259.404905
309.0,18,259.427812
244.0,18,259.453858
185.0,14,259.476287
92.0,20,259.507187
193.0,9,259.521014
180.0,10,259.535338
383.0,19,259.563427
233.0,12,259.58143
299.0,16,259.602551
284.0,12,262.304237
293.0,22,262.333754
225.0,9,262.347184
372.0,18,262.371333
216.0,12,262.385822
201.0,9,262.397852
207.0,12,262.415874
219.0,11,262.4323
289.0,14,262.454339
299.0,16,262.478438
232.0,11,262.494003
297.0,15,262.518475
479.0,30,262.563332
317.0,16,262.58384
211.0,12,262.600692
205.0,11,262.616598
240.0,11,262.632027
242.0,10,262.648367
170.0,10,262.666697
238.0,13,262.685695
205.0,9,262.700633
246.0,13,262.718635
263.0,11,262.738853
193.0,9,262.75592
165.0,9,262.769264
336.0,19,262.791899
356.0,18,262.815775
418.0,20,262.838318
206.0,13,262.855283
199.0,9,262.88154
276.0,14,262.901974
170.0,6,262.910926
214.0,10,262.925278
156.0,10,262.939813
348.0,22,262.968571
253.0,13,262.989061
94.0,6,262.998594
237.0,13,263.014677
303.0,17,263.037383
377.0,24,263.056745
259.0,10,263.063479
257.0,15,263.073385
230.0,12,263.083756
177.0,11,263.098679
315.0,16,263.118679
533.0,29,263.156164
223.0,10,263.169383
210.0,14,263.187799
363.0,21,263.21148
210.0,9,263.223153
240.0,12,263.238506
188.0,11,263.250796
238.0,11,263.262932
395.0,20,263.289078
203.0,9,263.30061
222.0,14,263.319332
200.0,9,263.331534
279.0,20,263.354065
187.0,10,263.365629
260.0,13,263.380175
214.0,10,263.392172
164.0,7,263.401939
238.0,13,263.416251
246.0,12,263.429895
479.0,25,263.457784
293.0,18,263.478909
485.0,30,263.512789
473.0,24,263.54512
414.0,29,263.584573
301.0,14,263.60421
203.0,9,263.618941
230.0,11,263.631694
155.0,5,263.636838
241.0,9,263.651504
250.0,10,263.663789
270.0,13,263.68032
230.0,11,263.69397
275.0,14,263.712565
248.0,13,263.730211
125.0,6,263.737924
152.0,9,263.744955
303.0,13,263.760249
107.0,5,263.766965
334.0,16,263.788045
210.0,11,263.805415
94.0,6,263.815347
262.0,12,263.830427
197.0,9,263.842576
273.0,15,263.86449
432.0,25,263.897411
446.0,24,263.931878
213.0,8,263.950513
316.0,16,263.981627
240.0,14,264.011448
226.0,12,264.035179
330.0,16,264.059153
185.0,10,264.077278
251.0,13,264.094088
323.0,15,264.113238
214.0,11,264.127256
227.0,9,264.13925
253.0,12,264.155252
165.0,9,264.167754
231.0,10,264.184576
226.0,12,264.20172
338.0,16,264.221846
193.0,9,264.22738
178.0,10,264.235452
181.0,9,264.247921
323.0,16,264.267878
169.0,9,264.279045
239.0,16,264.299568
254.0,12,264.315241
201.0,11,264.329592
214.0,10,264.341795
149.0,10,264.353938
241.0,9,264.366078
169.0,9,264.378221
462.0,29,264.416166
188.0,8,264.429415
305.0,14,264.449969
136.0,7,264.459492
312.0,18,264.484401
184.0,12,264.502889
250.0,14,264.522359
177.0,12,264.544681
418.0,19,264.565914
405.0,22,264.58874
187.0,12,264.603326
346.0,15,264.622421
235.0,12,264.638381
190.0,9,264.650809
246.0,11,264.664156
383.0,18,264.687928
304.0,15,264.707597
274.0,13,264.72774
206.0,12,264.745796
414.0,24,264.777149
339.0,15,264.799937
203.0,9,264.811408
136.0,7,264.821224
244.0,11,264.82969
203.0,9,264.83721
377.0,17,264.84799
145.0,9,264.854085
231.0,14,264.864303
297.0,14,264.880613
133.0,10,264.892232
190.0,11,264.90612
225.0,9,264.916839
312.0,15,264.937065
275.0,13,264.953157
206.0,14,264.970523
233.0,14,264.988587
286.0,13,265.00373
280.0,14,265.022295
257.0,14,265.040419
240.0,16,265.062267
255.0,9,265.074944
327.0,16,265.097131
211.0,11,265.111857
277.0,15,265.133295
222.0,16,265.151815
247.0,12,265.165113
348.0,17,265.188211
253.0,13,265.206253
331.0,17,265.227521
308.0,15,265.246275
288.0,12,265.262942
234.0,13,265.278418
255.0,13,265.294657
94.0,6,265.30302
281.0,16,265.314317
317.0,17,265.324501
241.0,13,265.33355
300.0,16,265.341388
212.0,10,265.348139
179.0,9,265.353824
192.0,12,265.360682
271.0,13,265.368706
238.0,14,265.37657
233.0,13,265.384535
384.0,20,265.39592
202.0,16,265.405472
241.0,15,265.415755
192.0,8,265.420311
292.0,15,265.428261
324.0,14,265.437359
275.0,16,265.44645
261.0,16,265.45555
267.0,14,265.472053
266.0,14,265.489786
195.0,12,265.506305
268.0,11,265.521303
399.0,23,265.553309
154.0,9,265.566916
186.0,10,265.5807
211.0,11,265.597638
344.0,15,265.622925
292.0,17,265.654395
172.0,9,265.676594
271.0,13,265.695876
246.0,13,265.715255
332.0,18,265.745953
203.0,9,265.762062
202.0,15,265.78862
313.0,17,265.815238
182.0,11,265.833237
310.0,16,265.855328
278.0,12,265.872523
501.0,26,265.931422
222.0,10,265.954402
203.0,9,265.971817
250.0,12,265.988802
164.0,11,266.005536
255.0,13,266.025296
297.0,13,266.045058
314.0,17,266.069499
190.0,10,266.082505
322.0,16,266.102539
208.0,9,266.114539
169.0,9,266.126539
323.0,19,266.144404
187.0,10,266.152396
279.0,14,266.161428
202.0,17,266.182578
385.0,20,266.206666
218.0,11,266.220069
172.0,9,266.232435
321.0,19,266.255776
233.0,11,266.268279
200.0,9,266.280055
350.0,17,266.296308
126.0,7,266.301375
136.0,7,266.304803
230.0,11,266.312748
203.0,9,266.318388
257.0,14,266.32663
172.0,9,266.332272
216.0,12,266.339087
222.0,14,266.346817
190.0,10,266.353417
236.0,11,266.359191
222.0,14,266.367471
193.0,12,266.375244
82.0,4,266.378244
522.0,28,266.392879
262.0,12,266.400143
191.0,16,266.42075
269.0,13,266.438655
141.0,9,266.449991
243.0,12,266.464962
274.0,16,266.483661
174.0,9,266.496074
242.0,10,266.510077
376.0,21,266.539884
212.0,9,266.553205
233.0,11,266.567853
199.0,8,266.578087
311.0,16,266.593512
102.0,5,266.596808
343.0,19,266.608027
181.0,9,266.617027
241.0,9,266.62456
218.0,9,266.631201
320.0,22,266.646494
157.0,7,266.651008
361.0,17,266.663306
272.0,15,266.672522
163.0,9,266.680853
238.0,13,266.697633
305.0,18,266.721627
243.0,12,266.73856
250.0,12,266.760963
249.0,13,266.784024
233.0,11,266.808903
290.0,12,266.834015
220.0,11,266.854394
238.0,13,266.881049
303.0,15,266.907034
176.0,10,266.924379
248.0,9,266.937695
390.0,21,266.975542
317.0,15,266.997931
196.0,9,267.01296
247.0,18,267.042055
216.0,12,267.062031
267.0,13,267.086773
218.0,10,267.104358
145.0,9,267.118823
215.0,9,267.132215
454.0,26,267.171212
149.0,9,267.183651
375.0,25,267.21737
236.0,11,267.232114
316.0,17,267.254723
216.0,10,267.269102
239.0,14,267.287821
187.0,10,267.301611
365.0,17,267.321731
306.0,16,267.343755
215.0,10,267.450909
326.0,15,267.471051
210.0,9,267.48658
182.0,9,267.500665
190.0,9,267.514414
254.0,15,267.541234
318.0,15,267.563563
239.0,11,267.5804
546.0,37,270.46286
235.0,10,270.476021
220.0,14,270.494808
146.0,11,270.522807
289.0,14,270.549169
225.0,9,270.562177
339.0,15,270.584338
122.0,9,270.597604
168.0,7,270.60829
191.0,9,270.621593
249.0,14,270.639128
269.0,11,270.647129
222.0,9,270.655128
220.0,12,270.663129
225.0,10,270.669129
332.0,17,270.679128
354.0,19,270.691164
287.0,14,270.698061
213.0,9,270.704065
268.0,16,270.711577
132.0,11,270.71844
167.0,9,270.725164
233.0,12,270.733187
394.0,21,270.746254
208.0,11,270.762959
635.0,32,270.80209
387.0,20,270.828138
453.0,25,270.862381
183.0,9,270.885993
217.0,12,270.902909
237.0,13,270.923733
264.0,12,270.940384
364.0,19,270.964603
289.0,22,270.996548
173.0,9,271.013665
217.0,9,271.02985
430.0,26,271.076886
198.0,11,271.09701
197.0,10,271.110746
263.0,11,271.131361
326.0,15,271.153682
243.0,14,271.172779
186.0,9,271.185612
141.0,9,271.199494
259.0,10,271.213478
159.0,10,271.227996
289.0,15,271.249085
301.0,15,271.268855
321.0,16,271.289357
227.0,9,271.300859
303.0,14,271.320299
315.0,14,271.338295
218.0,11,271.353687
187.0,9,271.370595
461.0,24,271.401206
233.0,13,271.41826
386.0,24,271.44743
245.0,15,271.470475
220.0,13,271.49103
165.0,9,271.504827
217.0,9,271.520255
267.0,12,271.539989
306.0,17,271.563783
422.0,22,271.598077
288.0,15,271.620402
286.0,15,271.642326
331.0,18,271.670597
194.0,10,271.684553
423.0,20,271.708262
258.0,14,271.729057
189.0,9,271.740934
247.0,14,271.760019
268.0,14,271.779564
407.0,21,271.807034
194.0,10,271.822428
214.0,11,271.836806
223.0,14,271.845255
388.0,20,271.860364
206.0,10,271.869676
393.0,19,271.897955
285.0,13,271.917906
315.0,17,271.942708
332.0,15,271.96179
207.0,10,271.974896
254.0,14,271.993907
203.0,9,272.005081
207.0,11,272.020013
158.0,9,272.032392
112.0,7,272.041254
392.0,21,272.067806
180.0,9,272.080079
175.0,8,272.091257
247.0,11,272.105851
331.0,14,272.126584
200.0,8,272.138806
245.0,17,272.162521
140.0,7,272.172769
213.0,10,272.187336
238.0,13,272.20547
281.0,14,272.223874
250.0,12,272.241544
213.0,11,272.257239
232.0,12,272.273057
323.0,16,272.295358
286.0,14,272.318311
244.0,11,272.333005
212.0,10,272.347917
228.0,12,272.365709
288.0,16,272.387589
258.0,13,272.406579
345.0,20,272.420023
216.0,18,272.430375
239.0,16,272.450295
197.0,12,272.467009
214.0,10,272.480209
261.0,14,272.497356
196.0,13,272.514885
324.0,17,272.5384
327.0,18,272.562764
280.0,16,272.585231
265.0,13,272.601985
199.0,11,272.617938
252.0,10,272.636055
261.0,15,272.660669
312.0,17,272.685176
481.0,27,272.730315
202.0,9,272.746003
273.0,13,272.766085
118.0,8,272.778412
281.0,15,272.799511
217.0,9,272.812244
247.0,14,272.831166
186.0,9,272.84555
287.0,16,272.866705
265.0,13,272.884404
107.0,5,272.893376
335.0,18,272.916042
281.0,13,272.93551
171.0,9,272.948866
243.0,10,272.962483
435.0,27,273.001054
342.0,19,273.026241
235.0,10,273.042431
237.0,11,273.061347
