#{"t_start": 1774713805.3145804, "env_id": "None"}
r,l,t
273.0,14,143.497319
268.0,13,143.522399
326.0,18,143.552643
187.0,9,143.576127
155.0,8,143.588404
366.0,19,143.61708
187.0,9,143.638207
279.0,17,143.675158
328.0,21,143.713079
233.0,14,143.756618
218.0,10,143.781709
205.0,10,143.821272
189.0,9,143.843007
251.0,11,143.874026
218.0,12,143.901427
213.0,10,143.928352
479.0,28,143.992581
174.0,10,144.023487
324.0,19,144.066466
312.0,16,144.117636
213.0,11,144.150898
176.0,9,144.168403
172.0,13,144.195374
252.0,13,144.229463
386.0,21,144.272593
183.0,9,144.293759
267.0,15,144.327316
148.0,5,144.34385
188.0,9,144.370688
232.0,11,144.396629
185.0,9,144.426019
230.0,10,144.458096
213.0,10,144.488822
205.0,10,144.510744
221.0,9,144.532729
274.0,12,144.570676
211.0,12,144.602876
276.0,13,144.637325
241.0,12,144.664358
195.0,10,144.687377
240.0,12,144.715441
282.0,15,144.757223
172.0,11,144.785964
181.0,12,144.819653
337.0,17,144.867014
324.0,17,144.91966
497.0,27,145.000486
191.0,17,145.045537
248.0,13,145.073318
123.0,9,145.100034
305.0,17,145.133357
266.0,13,145.163405
233.0,11,145.188426
356.0,21,145.237441
283.0,13,145.267505
264.0,13,145.306736
147.0,9,145.329357
456.0,23,145.38748
339.0,18,145.433762
286.0,16,145.469758
172.0,7,145.489883
215.0,10,145.513484
172.0,8,145.534801
188.0,9,145.566761
232.0,14,145.612891
196.0,10,145.647789
270.0,15,145.693751
174.0,10,145.739605
416.0,21,145.798788
246.0,17,145.844432
242.0,11,145.875075
90.0,5,145.88896
259.0,14,145.927186
344.0,18,145.972081
166.0,9,146.004874
349.0,20,146.062057
218.0,15,146.096245
336.0,17,146.141886
243.0,9,146.16768
311.0,15,146.221055
314.0,17,146.270617
223.0,11,146.309529
304.0,15,146.357363
225.0,16,146.4103
156.0,8,146.433969
248.0,12,146.462466
233.0,11,146.491272
480.0,24,146.545532
248.0,13,146.571697
214.0,12,146.602518
355.0,20,146.645291
188.0,9,146.671791
282.0,15,146.702292
186.0,9,146.725763
213.0,9,146.748642
215.0,9,146.771102
214.0,9,146.790042
258.0,15,146.82533
238.0,12,146.852751
352.0,21,146.904509
219.0,10,146.931395
440.0,21,146.978522
178.0,10,147.003251
221.0,12,147.03615
298.0,14,147.063411
213.0,19,147.110383
278.0,15,147.150517
435.0,24,147.215362
209.0,16,147.254246
245.0,12,147.288686
419.0,23,147.338724
236.0,10,147.372198
175.0,7,147.391254
552.0,31,147.452108
136.0,9,147.471786
172.0,7,147.486752
232.0,16,147.51919
246.0,12,147.548207
230.0,12,147.572083
319.0,15,147.606416
191.0,12,147.628458
198.0,10,147.653746
151.0,11,147.672616
303.0,14,147.711863
177.0,9,147.733762
419.0,21,147.779458
362.0,18,147.824351
233.0,11,147.854501
187.0,11,147.875074
187.0,10,147.898577
186.0,12,147.925028
235.0,11,147.958578
204.0,13,147.992196
173.0,9,148.012974
336.0,17,148.057905
182.0,10,148.089275
212.0,14,148.122781
235.0,16,148.168433
187.0,10,148.199177
166.0,10,148.230635
226.0,20,148.282291
334.0,17,148.325432
322.0,14,148.353914
352.0,21,148.397119
309.0,14,148.433326
290.0,13,148.462226
389.0,21,148.509917
357.0,19,148.555037
301.0,14,148.589986
155.0,15,148.617399
218.0,13,148.656445
244.0,11,148.684305
263.0,14,148.718545
185.0,11,148.743319
198.0,10,148.761837
212.0,10,148.793646
241.0,13,148.830539
274.0,12,148.870664
167.0,9,148.901304
150.0,6,148.931355
244.0,11,148.964144
367.0,19,149.029398
259.0,13,149.066372
136.0,18,149.124346
359.0,20,149.175831
228.0,12,149.205647
240.0,12,149.236779
165.0,8,149.258531
133.0,6,149.268727
275.0,14,149.302414
198.0,10,149.319992
212.0,10,149.348667
342.0,17,149.388818
189.0,14,149.41992
359.0,18,149.464636
271.0,13,149.495736
197.0,9,149.515084
171.0,9,149.535084
148.0,18,149.573202
476.0,28,149.636155
308.0,14,149.668484
236.0,13,149.694218
157.0,9,149.710268
341.0,17,149.751358
219.0,11,149.772439
443.0,25,149.827698
461.0,25,149.882025
210.0,10,149.909664
443.0,24,149.967781
165.0,8,149.985857
334.0,16,150.02262
164.0,10,150.052398
333.0,20,150.09718
264.0,16,150.129384
197.0,9,150.144754
236.0,11,150.175386
257.0,13,150.195544
190.0,9,150.209288
165.0,8,150.22181
190.0,9,150.240862
262.0,11,150.256455
193.0,11,150.273649
234.0,12,150.295053
288.0,14,150.325016
335.0,20,150.354439
236.0,12,150.376105
357.0,20,150.409936
294.0,16,150.436514
200.0,14,150.456275
173.0,9,150.46997
258.0,16,150.496854
170.0,9,150.52193
461.0,25,150.574879
267.0,14,150.604346
474.0,29,150.669211
275.0,13,150.701747
142.0,9,150.722827
291.0,15,150.76438
178.0,14,150.804303
290.0,15,150.865725
190.0,9,150.889944
210.0,10,150.926074
221.0,13,150.967108
200.0,9,150.994747
240.0,15,151.038
151.0,7,151.060412
190.0,9,151.086326
143.0,6,151.113495
246.0,14,151.147099
178.0,9,151.167826
233.0,12,151.196179
235.0,13,151.231466
233.0,10,151.251755
172.0,16,151.285272
199.0,9,151.306349
194.0,10,151.34353
352.0,19,151.403446
327.0,21,151.466239
456.0,24,151.541286
342.0,16,151.588023
324.0,15,151.623018
342.0,15,151.654774
170.0,9,151.679493
232.0,11,151.702799
204.0,9,151.724617
363.0,19,151.763709
170.0,10,151.794049
179.0,14,151.826559
242.0,11,151.854611
175.0,9,151.870783
315.0,17,151.906847
175.0,10,151.928843
259.0,13,151.956529
242.0,16,151.988303
262.0,14,152.016119
300.0,17,152.053197
276.0,13,152.077684
373.0,18,152.118487
201.0,10,152.140453
188.0,10,152.16947
367.0,17,152.212153
325.0,16,152.2447
172.0,13,152.269361
226.0,11,152.296346
163.0,9,152.31386
205.0,12,152.336454
156.0,8,152.353426
281.0,15,152.385261
190.0,9,152.401817
230.0,10,152.42686
200.0,9,152.44447
220.0,14,152.47941
171.0,10,152.496934
363.0,17,152.535128
223.0,11,152.5596
247.0,12,152.589952
270.0,13,152.627935
278.0,13,152.660327
262.0,14,152.689999
135.0,9,152.712997
179.0,10,152.738398
322.0,18,152.774517
212.0,11,152.801886
179.0,10,152.832967
127.0,8,152.850904
105.0,5,152.859657
258.0,14,152.884211
248.0,11,152.908735
223.0,10,152.930633
191.0,7,152.942222
162.0,9,152.966306
194.0,10,152.987064
275.0,15,153.016101
224.0,12,153.044712
186.0,9,153.058405
185.0,11,153.084787
312.0,15,153.118228
198.0,10,153.139621
313.0,14,153.167958
232.0,12,153.196811
275.0,18,153.233698
226.0,11,153.255277
161.0,7,153.272478
421.0,23,153.317257
270.0,12,153.344335
147.0,8,153.359563
242.0,10,153.384595
224.0,13,153.412003
480.0,26,153.470336
426.0,24,153.517228
214.0,13,153.541307
280.0,13,153.57301
442.0,28,153.626579
459.0,25,153.674946
306.0,13,153.70909
241.0,11,153.733292
165.0,9,153.756145
169.0,14,153.778347
212.0,10,153.800424
208.0,10,153.822227
231.0,9,153.837241
435.0,26,153.888098
117.0,9,153.904024
294.0,14,153.938866
115.0,9,153.957795
256.0,13,153.981015
318.0,15,154.009796
178.0,8,154.031631
147.0,7,154.052584
158.0,9,154.069709
176.0,11,154.094941
329.0,17,154.12867
161.0,10,154.146275
172.0,11,154.17136
210.0,9,154.19187
238.0,9,154.221162
242.0,12,154.246604
400.0,24,154.289828
183.0,9,154.306189
382.0,16,154.346164
200.0,11,154.368575
404.0,24,154.415051
204.0,13,154.438767
310.0,17,154.478018
173.0,9,154.496224
252.0,15,154.52376
340.0,19,154.561001
189.0,9,154.581519
277.0,13,154.614076
150.0,8,154.629339
249.0,13,154.65926
245.0,14,154.691087
204.0,15,154.728245
177.0,9,154.745805
282.0,17,154.778256
184.0,9,154.802826
192.0,11,154.825176
215.0,11,154.853011
183.0,9,154.871921
273.0,12,154.8976
226.0,15,154.92609
178.0,9,154.940538
197.0,10,154.962988
207.0,11,154.989541
179.0,11,155.005471
273.0,13,155.040992
374.0,19,155.072249
309.0,15,155.106213
238.0,10,155.128715
286.0,15,155.155458
428.0,22,155.195922
215.0,10,155.221891
189.0,10,155.243156
165.0,7,155.258328
331.0,18,155.291008
225.0,17,155.325377
316.0,19,155.368549
192.0,9,155.383229
219.0,11,155.40494
300.0,16,155.443618
363.0,21,155.48415
175.0,8,155.498898
204.0,10,155.521075
327.0,19,155.561855
297.0,15,155.583641
298.0,17,155.619479
337.0,25,155.663334
161.0,9,155.69084
252.0,13,155.718024
166.0,10,155.739099
180.0,10,155.757316
227.0,9,155.785753
188.0,11,155.808337
332.0,16,155.842063
361.0,18,155.879199
147.0,7,155.904355
178.0,14,155.932019
215.0,15,155.964376
184.0,10,155.980875
306.0,16,156.016658
350.0,18,156.055969
291.0,13,156.080287
287.0,15,156.111697
392.0,21,156.154806
196.0,12,156.177477
189.0,10,156.200657
427.0,21,156.240798
143.0,7,156.260072
234.0,11,156.284343
143.0,6,156.299725
161.0,11,156.320971
213.0,9,156.344808
219.0,11,156.369014
192.0,10,156.386512
203.0,9,156.40381
210.0,10,156.430956
191.0,12,156.455522
248.0,10,156.472631
187.0,10,156.493587
202.0,11,156.522338
154.0,9,156.543822
233.0,9,156.562897
188.0,11,156.584328
382.0,19,156.624699
125.0,9,156.638921
292.0,13,156.67106
216.0,10,156.695783
299.0,17,156.73301
213.0,9,156.752335
221.0,15,156.783704
282.0,14,156.807231
272.0,13,156.849042
165.0,9,156.864345
318.0,16,156.89594
253.0,12,156.921043
165.0,8,156.944491
274.0,14,156.971058
118.0,5,156.98497
103.0,8,157.004206
370.0,19,157.040995
200.0,12,157.065252
230.0,16,157.09696
283.0,13,157.124071
174.0,10,157.152283
284.0,13,157.17785
163.0,9,157.198259
124.0,9,157.215236
290.0,16,157.249863
253.0,15,157.282439
195.0,9,157.298382
190.0,9,157.316101
186.0,13,157.343752
269.0,17,157.382663
213.0,10,157.399101
98.0,6,157.41516
193.0,10,157.438168
253.0,13,157.469874
201.0,10,157.494575
275.0,15,157.522321
220.0,9,157.542985
178.0,9,157.55807
162.0,8,157.57507
295.0,16,157.60776
195.0,9,157.631991
205.0,10,157.655954
265.0,12,157.6827
312.0,22,157.72522
101.0,8,157.745881
200.0,11,157.76995
475.0,24,157.819713
150.0,7,157.834993
192.0,9,157.858705
125.0,5,157.869459
120.0,14,157.900357
150.0,14,157.925234
173.0,10,157.950834
372.0,19,157.995759
235.0,13,158.01949
278.0,15,158.044505
272.0,13,158.070942
250.0,14,158.098991
339.0,15,158.129913
188.0,9,158.146563
157.0,8,158.166093
128.0,7,158.181043
237.0,16,158.213989
112.0,9,158.227918
185.0,9,158.251991
339.0,20,158.291179
214.0,15,158.315441
166.0,9,158.339257
374.0,19,158.378948
245.0,13,158.405952
370.0,17,158.436807
230.0,11,158.457788
100.0,5,158.471529
232.0,12,158.49658
283.0,15,158.527652
363.0,18,158.561883
198.0,10,158.585077
193.0,12,158.608545
280.0,12,158.641767
224.0,10,158.660236
237.0,10,158.6858
210.0,11,158.705196
407.0,22,158.760736
326.0,15,158.788352
243.0,14,158.818833
100.0,6,158.832778
206.0,10,158.850829
201.0,9,158.87106
251.0,13,158.905227
366.0,21,158.942052
263.0,13,158.969407
230.0,18,159.004593
488.0,38,159.079915
202.0,12,159.102209
171.0,8,159.118484
192.0,9,159.136657
197.0,11,159.167975
232.0,11,159.190499
599.0,27,159.246387
236.0,13,159.272875
373.0,22,159.327551
296.0,15,159.360529
150.0,8,159.378532
269.0,14,159.407927
170.0,9,159.430326
401.0,22,159.468672
287.0,15,159.498977
294.0,16,159.529887
296.0,15,159.563506
123.0,8,159.584679
255.0,13,159.610827
356.0,14,159.642892
324.0,17,159.679236
183.0,13,159.702902
200.0,9,159.71993
212.0,13,159.752166
254.0,13,159.779059
187.0,10,159.797118
277.0,19,159.835941
82.0,13,159.860906
418.0,27,159.918316
307.0,16,159.95066
262.0,12,159.974219
258.0,11,159.996473
202.0,13,160.028339
230.0,16,160.069081
259.0,12,160.092772
178.0,10,160.11351
272.0,14,160.150552
402.0,20,160.189695
187.0,9,160.20189
259.0,13,160.230509
258.0,15,160.263898
211.0,9,160.285097
356.0,18,160.318587
298.0,15,160.353118
434.0,26,160.414392
226.0,9,160.438761
110.0,5,160.447783
243.0,14,160.473185
388.0,17,160.518901
320.0,15,160.543843
224.0,12,160.565592
245.0,13,160.595057
177.0,9,160.616287
223.0,12,160.641722
428.0,19,160.678499
201.0,14,160.704838
339.0,17,160.749628
178.0,9,160.773017
455.0,21,160.811944
225.0,15,160.84049
185.0,9,160.864262
150.0,6,160.875408
310.0,16,160.909495
218.0,10,160.934976
236.0,20,160.981249
255.0,10,161.000076
127.0,8,161.016151
222.0,10,161.039879
120.0,6,161.053778
250.0,11,161.08149
212.0,9,161.100832
369.0,19,161.143419
222.0,10,161.171095
278.0,15,161.196465
369.0,18,161.233462
361.0,21,161.274098
225.0,11,161.306245
318.0,21,161.346757
172.0,9,161.363157
240.0,11,161.38682
276.0,12,161.415954
185.0,8,161.435759
280.0,15,161.473181
220.0,12,161.495615
435.0,22,161.542498
225.0,11,161.565282
217.0,10,161.58526
242.0,13,161.608709
220.0,9,161.629211
276.0,16,161.661206
210.0,9,161.679352
168.0,13,161.709329
170.0,9,161.72755
182.0,18,161.760127
329.0,17,161.796283
307.0,16,161.827738
212.0,10,161.84883
294.0,18,161.886964
278.0,13,161.910823
415.0,22,161.947429
347.0,18,162.012388
175.0,7,162.050836
152.0,9,162.068133
196.0,9,162.083572
161.0,9,162.104047
147.0,7,162.123342
170.0,9,162.139544
351.0,14,162.173812
348.0,18,162.209537
239.0,13,162.345409
262.0,12,162.36916
264.0,15,162.394545
423.0,21,162.443505
305.0,17,162.480783
215.0,9,162.498078
198.0,10,162.519551
365.0,19,162.561991
215.0,11,162.584053
208.0,11,162.606029
153.0,11,162.628238
218.0,12,162.654439
316.0,18,162.691135
341.0,18,162.731594
147.0,7,162.744215
165.0,7,162.763529
122.0,12,162.7873
258.0,12,162.813565
243.0,9,162.831471
235.0,10,162.860027
308.0,13,162.884711
295.0,14,162.914355
264.0,18,162.944067
353.0,18,162.988286
305.0,15,163.016788
289.0,16,163.050343
178.0,9,163.076806
250.0,11,163.106225
214.0,10,163.138177
230.0,10,163.16406
180.0,9,163.194606
229.0,14,163.227591
232.0,11,163.255555
270.0,13,163.281412
160.0,12,163.304821
237.0,12,163.332314
183.0,9,163.354999
248.0,12,163.381248
300.0,15,163.411057
207.0,9,163.431975
203.0,10,163.455052
225.0,12,163.487032
172.0,9,163.50439
291.0,15,163.539137
415.0,21,163.592396
152.0,13,163.625467
190.0,9,163.649112
221.0,12,163.684536
255.0,15,163.730179
318.0,15,163.777344
211.0,13,163.813984
377.0,20,163.881694
229.0,12,163.912751
230.0,11,163.943993
290.0,16,163.985083
353.0,20,164.036913
208.0,9,164.056012
384.0,22,164.104171
135.0,9,164.126585
207.0,10,164.162194
162.0,9,164.185647
317.0,16,164.231064
293.0,13,164.263353
168.0,7,164.288341
225.0,11,164.317323
127.0,8,164.33347
205.0,9,164.355289
409.0,20,164.40348
185.0,7,164.422056
218.0,10,164.444287
203.0,9,164.465425
402.0,21,164.525573
207.0,11,164.546407
448.0,22,164.616758
240.0,11,164.641903
299.0,15,164.672835
203.0,13,164.702846
160.0,7,164.713551
197.0,9,164.734749
288.0,13,164.763874
75.0,5,164.773397
187.0,9,164.791342
160.0,10,164.811427
326.0,16,164.842364
147.0,7,164.856945
212.0,11,164.87451
195.0,8,164.89833
329.0,16,164.934872
195.0,9,164.958869
257.0,12,164.98407
186.0,10,165.001968
157.0,9,165.022686
235.0,12,165.043942
213.0,9,165.067762
282.0,18,165.105979
251.0,13,165.135635
222.0,12,165.159032
298.0,15,165.192091
406.0,23,165.234821
143.0,12,165.277389
160.0,7,165.308326
188.0,10,165.340923
376.0,23,165.398466
201.0,11,165.428579
172.0,8,165.448308
145.0,7,165.463343
218.0,13,165.497019
197.0,13,165.523024
312.0,17,165.553571
258.0,12,165.576205
358.0,17,165.608493
328.0,19,165.650399
130.0,6,165.661374
125.0,6,165.669378
185.0,9,165.68641
167.0,9,165.715972
254.0,12,165.740042
223.0,14,165.772505
195.0,8,165.79174
157.0,9,165.812872
264.0,14,165.855057
133.0,10,165.874462
210.0,11,165.896718
235.0,12,165.919877
314.0,16,165.94938
171.0,9,165.975099
419.0,23,166.019076
313.0,14,166.050715
305.0,16,166.083467
207.0,12,166.107962
415.0,23,166.150053
187.0,9,166.175148
300.0,21,166.213932
207.0,9,166.234417
170.0,8,166.248862
226.0,10,166.275308
298.0,14,166.299755
201.0,9,166.317391
125.0,5,166.331252
178.0,14,166.359849
463.0,22,166.41524
453.0,23,166.455132
122.0,7,166.469536
244.0,11,166.50162
174.0,10,166.521831
288.0,12,166.546756
142.0,6,166.561029
190.0,9,166.582635
225.0,10,166.603615
177.0,9,166.626683
153.0,12,166.65035
190.0,9,166.671391
433.0,23,166.720848
210.0,10,166.737386
177.0,12,166.760669
318.0,15,166.813175
254.0,12,166.838255
233.0,10,166.860126
307.0,18,166.891562
277.0,15,166.930594
262.0,12,166.954405
280.0,12,166.980877
225.0,10,166.99738
415.0,19,167.038822
329.0,17,167.076351
193.0,9,167.097737
173.0,13,167.122988
228.0,12,167.159717
235.0,14,167.183219
173.0,17,167.222518
188.0,9,167.237914
181.0,10,167.261665
304.0,15,167.295213
390.0,22,167.341624
352.0,15,167.365251
242.0,14,167.405926
173.0,9,167.422076
205.0,9,167.441445
282.0,14,167.470329
273.0,12,167.498777
258.0,14,167.529523
222.0,11,167.555597
163.0,9,167.572123
284.0,13,167.60895
258.0,13,167.63587
188.0,8,167.65375
228.0,10,167.6714
233.0,10,167.70148
230.0,15,167.742097
294.0,16,167.777875
460.0,22,167.824629
353.0,19,167.870657
165.0,7,167.886131
249.0,16,167.919292
368.0,17,167.948323
237.0,14,167.979196
260.0,15,168.010282
340.0,16,168.042792
221.0,11,168.066738
334.0,19,168.107687
188.0,9,168.13353
295.0,16,168.16415
275.0,15,168.193142
165.0,9,168.216164
149.0,9,168.235253
205.0,9,168.25429
212.0,10,168.277625
260.0,13,168.307918
208.0,9,168.324304
140.0,6,168.337515
276.0,18,168.36879
378.0,16,168.404754
491.0,26,168.457499
293.0,14,168.483033
280.0,14,168.510604
190.0,13,168.545266
210.0,10,168.569702
212.0,10,168.589592
178.0,9,168.606125
145.0,10,168.635722
188.0,9,168.653739
274.0,14,168.689162
372.0,17,168.734592
312.0,16,168.784114
288.0,12,168.818703
235.0,13,168.850729
219.0,16,168.884064
353.0,21,168.929986
177.0,9,168.953032
250.0,11,168.969528
300.0,14,168.996586
165.0,6,169.008833
116.0,9,169.038118
200.0,9,169.06175
197.0,9,169.082567
411.0,20,169.149835
524.0,32,169.206272
271.0,15,169.232481
184.0,12,169.253455
284.0,15,169.284323
249.0,12,169.309322
150.0,16,169.345716
291.0,15,169.381627
110.0,5,169.403363
173.0,9,169.429125
400.0,19,169.48252
371.0,19,169.529495
292.0,15,169.578026
198.0,9,169.603889
277.0,14,169.647056
255.0,11,169.685627
176.0,12,169.725491
147.0,9,169.748704
120.0,9,169.76919
291.0,17,169.807385
193.0,10,169.840056
202.0,10,169.860619
220.0,11,169.887954
240.0,12,169.914295
385.0,19,169.956887
219.0,12,169.983156
358.0,19,170.021058
294.0,15,170.044671
201.0,12,170.078297
194.0,9,170.10669
189.0,13,170.130599
273.0,12,170.154752
288.0,13,170.182485
217.0,10,170.208031
293.0,13,170.238385
265.0,14,170.266498
118.0,5,170.288294
333.0,19,170.323343
149.0,13,170.359299
296.0,16,170.396903
189.0,11,170.423704
267.0,16,170.454961
250.0,12,170.477757
167.0,9,170.499793
145.0,7,170.516276
229.0,14,170.547627
222.0,13,170.570432
220.0,10,170.591907
496.0,25,170.638685
281.0,15,170.66951
203.0,10,170.689048
262.0,14,170.723068
175.0,8,170.7448
295.0,13,170.771682
166.0,11,170.793785
421.0,22,170.831725
203.0,9,170.849957
263.0,10,170.874238
327.0,15,170.902235
205.0,9,170.917455
215.0,15,170.950248
257.0,12,170.969758
180.0,9,170.994437
237.0,11,171.018442
234.0,13,171.047263
270.0,15,171.083738
412.0,21,171.12817
170.0,9,171.141441
200.0,12,171.16509
175.0,10,171.187171
222.0,10,171.204976
170.0,9,171.222324
251.0,10,171.254716
157.0,15,171.293095
200.0,10,171.312513
115.0,7,171.329367
329.0,15,171.377263
453.0,24,171.437535
265.0,13,171.470534
182.0,9,171.487875
318.0,14,171.528475
359.0,20,171.576026
362.0,20,171.621067
280.0,12,171.653583
163.0,6,171.669773
319.0,16,171.708699
318.0,16,171.742525
203.0,10,171.766458
279.0,15,171.798511
230.0,12,171.823091
288.0,12,171.847742
291.0,15,171.880312
202.0,10,171.906931
241.0,14,171.937106
265.0,10,171.962316
238.0,10,171.980837
250.0,13,172.013715
279.0,14,172.043349
172.0,11,172.070184
137.0,12,172.091677
223.0,9,172.111429
269.0,15,172.146306
213.0,12,172.172175
232.0,10,172.195212
352.0,19,172.250893
177.0,9,172.27608
175.0,7,172.2967
212.0,10,172.321949
210.0,8,172.349094
128.0,7,172.363282
421.0,25,172.410647
160.0,11,172.432316
371.0,17,172.467729
151.0,15,172.500004
244.0,13,172.529009
388.0,21,172.567981
339.0,19,172.610333
217.0,15,172.646695
248.0,15,172.689289
149.0,11,172.722346
184.0,9,172.746431
344.0,17,172.78096
120.0,7,172.794568
253.0,13,172.816468
439.0,21,172.860386
380.0,18,172.897649
239.0,12,172.926388
237.0,11,172.946453
250.0,14,172.973984
202.0,14,173.000469
172.0,8,173.013727
387.0,19,173.047694
224.0,13,173.076225
190.0,9,173.091525
341.0,17,173.126936
248.0,12,173.14765
236.0,12,173.172381
255.0,11,173.195392
205.0,9,173.209728
185.0,9,173.230144
221.0,11,173.256295
185.0,9,173.26965
210.0,11,173.291167
226.0,9,173.319845
118.0,5,173.346733
192.0,15,173.378248
240.0,13,173.408408
166.0,9,173.425736
258.0,11,173.453905
304.0,14,173.474783
201.0,19,173.512793
368.0,19,173.544619
281.0,16,173.579414
272.0,17,173.617051
277.0,15,173.645329
336.0,19,173.675795
172.0,8,173.700626
270.0,13,173.727328
474.0,25,173.774912
275.0,12,173.800416
261.0,14,173.836702
313.0,16,173.867664
245.0,11,173.89201
202.0,10,173.914476
182.0,10,173.935546
473.0,22,173.986653
180.0,9,174.003228
199.0,12,174.027544
365.0,21,174.075884
472.0,26,174.133616
294.0,14,174.165098
210.0,10,174.194571
147.0,7,174.212229
181.0,8,174.232804
279.0,15,174.267072
130.0,6,174.28007
178.0,9,174.297347
147.0,7,174.310622
302.0,13,174.330641
286.0,15,174.358746
289.0,15,174.387968
254.0,13,174.416666
275.0,16,174.447435
150.0,6,174.459564
174.0,13,174.48857
474.0,27,174.541457
220.0,11,174.56362
263.0,13,174.58744
240.0,16,174.626713
195.0,11,174.652941
301.0,14,174.681875
289.0,15,174.715863
169.0,11,174.743631
233.0,15,174.774278
205.0,13,174.803446
190.0,9,174.82483
223.0,10,174.853253
217.0,10,174.875525
325.0,15,174.909226
217.0,14,174.931987
279.0,15,174.964987
229.0,12,174.990758
170.0,7,175.010719
250.0,15,175.03601
223.0,11,175.06334
407.0,22,175.123481
147.0,9,175.144828
207.0,10,175.175959
197.0,9,175.199647
202.0,10,175.217729
169.0,16,175.244126
306.0,15,175.276709
177.0,9,175.299612
468.0,22,175.345162
147.0,7,175.359421
385.0,17,175.390504
289.0,14,175.420474
300.0,16,175.451074
83.0,7,175.464781
432.0,25,175.508546
215.0,10,175.543509
184.0,9,175.558445
198.0,9,175.574841
307.0,14,175.605254
249.0,14,175.63806
233.0,17,175.680446
272.0,15,175.711707
175.0,9,175.732504
405.0,20,175.779611
214.0,9,175.799098
257.0,12,175.83529
178.0,9,175.861115
160.0,7,175.887952
190.0,8,175.91492
148.0,9,175.938927
378.0,21,175.989035
265.0,12,176.020309
302.0,14,176.051077
384.0,20,176.092953
420.0,20,176.132176
240.0,12,176.162983
154.0,9,176.178833
178.0,10,176.20373
187.0,9,176.221771
145.0,9,176.243752
145.0,8,176.263768
326.0,17,176.295278
177.0,9,176.314485
156.0,15,176.342404
348.0,19,176.384243
510.0,24,176.438376
158.0,6,176.459402
187.0,9,176.486032
321.0,16,176.52304
253.0,12,176.549048
277.0,12,176.578639
250.0,14,176.602283
210.0,19,176.643951
244.0,14,176.67409
294.0,14,176.70373
580.0,28,176.756299
187.0,9,176.774371
279.0,14,176.804051
293.0,14,176.837019
203.0,9,176.861904
231.0,12,176.88552
222.0,14,176.909707
173.0,9,176.92727
254.0,13,176.95608
367.0,23,176.998179
343.0,14,177.029462
194.0,11,177.051299
252.0,10,177.072743
170.0,8,177.087049
294.0,16,177.113466
335.0,14,177.139053
250.0,12,177.164029
278.0,13,177.183178
205.0,10,177.200762
232.0,11,177.219605
361.0,19,177.254865
335.0,16,177.287835
267.0,17,177.318689
390.0,18,177.348869
175.0,12,177.372991
141.0,10,177.396731
510.0,29,177.449248
318.0,18,177.483316
279.0,13,177.515502
192.0,10,177.53701
215.0,12,177.556318
254.0,15,177.579092
223.0,11,177.604248
205.0,9,177.619248
141.0,17,177.656773
170.0,9,177.67242
361.0,19,177.722582
258.0,11,177.741121
240.0,10,177.767446
380.0,19,177.821448
448.0,25,177.881399
318.0,16,177.914856
273.0,15,177.943355
224.0,12,177.963641
619.0,30,178.024108
184.0,9,178.044055
292.0,16,178.069701
387.0,20,178.108148
242.0,11,178.141657
317.0,16,178.169539
197.0,11,178.192538
379.0,25,178.238432
343.0,19,178.285076
193.0,12,178.310865
251.0,12,178.338657
232.0,14,178.361243
217.0,9,178.385
370.0,17,178.418876
280.0,13,178.442619
242.0,11,178.465862
229.0,15,178.505497
210.0,12,178.529225
317.0,16,178.560819
272.0,13,178.582705
203.0,9,178.602493
359.0,21,178.644621
205.0,9,178.666389
311.0,14,178.690752
70.0,2,178.70081
229.0,11,178.717817
145.0,6,178.73301
207.0,10,178.754649
286.0,16,178.789335
262.0,13,178.819065
192.0,10,178.835266
351.0,17,178.863186
183.0,9,178.887341
192.0,10,178.907618
289.0,16,178.943679
195.0,9,178.959636
371.0,20,178.996762
249.0,12,179.026362
150.0,6,179.041439
191.0,10,179.055616
404.0,21,179.10288
196.0,14,179.13362
306.0,16,179.163476
280.0,13,179.184818
407.0,20,179.231042
315.0,13,179.260908
190.0,10,179.28016
190.0,9,179.296699
169.0,11,179.328373
555.0,27,179.388999
393.0,18,179.420626
210.0,9,179.447694
160.0,9,179.471766
210.0,9,179.491881
233.0,11,179.518158
218.0,12,179.543205
195.0,9,179.566951
262.0,13,179.59188
400.0,20,179.636478
250.0,11,179.662772
177.0,12,179.696149
110.0,7,179.716038
355.0,19,179.7557
286.0,15,179.789382
189.0,13,179.836566
279.0,13,179.874114
285.0,15,179.92408
135.0,9,179.953373
398.0,20,180.017966
203.0,11,180.047294
269.0,13,180.076127
283.0,12,180.104484
223.0,10,180.126035
191.0,10,180.151848
372.0,19,180.193998
217.0,10,180.211936
215.0,9,180.235125
375.0,18,180.281329
393.0,20,180.317644
204.0,11,180.340328
336.0,16,180.380801
317.0,18,180.41277
245.0,12,180.439854
173.0,9,180.457677
241.0,12,180.487605
374.0,21,180.532235
217.0,11,180.550941
205.0,10,180.572505
175.0,9,180.594888
399.0,19,180.638723
247.0,11,180.662934
251.0,13,180.688297
245.0,9,180.713067
409.0,20,180.758471
317.0,20,180.804147
380.0,20,180.862807
231.0,10,180.890068
472.0,26,180.939033
412.0,20,180.97743
150.0,6,180.992809
312.0,16,181.026574
182.0,8,181.042453
340.0,17,181.073456
325.0,14,181.102357
176.0,10,181.127155
270.0,14,181.154738
