#{"t_start": 1774737337.9330404, "env_id": "None"}
r,l,t
429.0,23,206.864028
316.0,16,206.889233
246.0,11,206.906049
314.0,13,206.923941
237.0,14,206.943902
366.0,17,206.968082
325.0,14,206.985945
287.0,15,207.007947
496.0,25,207.045706
236.0,11,207.063709
285.0,12,207.082525
209.0,10,207.096256
620.0,31,207.13736
344.0,15,207.160492
223.0,10,207.175721
252.0,12,207.194715
293.0,14,207.214775
225.0,9,207.227424
188.0,9,207.241076
362.0,18,207.263185
310.0,13,207.281527
177.0,7,207.29096
370.0,19,207.318768
314.0,13,207.336683
252.0,14,207.356342
380.0,22,207.388821
284.0,15,207.419873
248.0,12,207.440486
266.0,12,207.46049
220.0,9,207.47349
231.0,9,207.48996
523.0,26,207.533623
243.0,10,207.549515
385.0,22,207.587456
201.0,9,207.601457
271.0,15,207.622515
221.0,9,207.640517
173.0,11,207.660631
374.0,19,207.692762
220.0,9,207.710054
372.0,20,207.739728
322.0,14,207.759751
412.0,19,207.787617
203.0,9,207.802464
267.0,13,207.823507
247.0,11,207.839267
238.0,10,207.853977
153.0,15,207.873985
347.0,15,207.900014
356.0,18,207.92333
296.0,14,207.944784
261.0,10,207.959784
395.0,21,207.989009
437.0,20,208.023717
201.0,9,208.037763
178.0,8,208.050308
267.0,12,208.066311
371.0,15,208.093098
241.0,11,208.11034
553.0,27,208.148339
328.0,14,208.168344
243.0,9,208.181857
328.0,16,208.204857
297.0,15,208.226857
297.0,17,208.252142
461.0,24,208.285513
304.0,15,208.308979
311.0,13,208.324689
491.0,23,208.35419
238.0,13,208.374141
286.0,13,208.401941
218.0,9,208.423938
225.0,11,208.46228
240.0,10,208.478795
240.0,19,208.511103
277.0,14,208.533512
420.0,20,208.564397
313.0,13,208.590371
237.0,13,208.609576
292.0,15,208.631901
215.0,10,208.646657
225.0,10,208.661392
360.0,18,208.6882
269.0,14,208.710363
283.0,17,208.734602
397.0,26,208.772621
215.0,11,208.795261
299.0,16,208.818511
251.0,18,208.844162
243.0,10,208.859163
219.0,14,208.884379
186.0,8,208.900032
271.0,13,208.922509
260.0,12,208.939719
509.0,30,208.980367
343.0,16,209.007826
272.0,15,209.035299
195.0,9,209.050091
411.0,20,209.085127
374.0,15,209.111337
243.0,9,209.131405
211.0,9,209.147321
301.0,15,209.175023
234.0,9,209.18935
287.0,14,209.208158
268.0,12,209.236196
335.0,16,209.265206
328.0,16,209.289723
441.0,22,209.321223
317.0,15,212.289552
249.0,12,212.305233
262.0,13,212.32332
325.0,19,212.350694
425.0,20,212.379021
225.0,11,212.394223
251.0,9,212.408698
235.0,10,212.429394
311.0,15,212.463455
207.0,10,212.482265
377.0,22,212.512789
234.0,9,212.53348
508.0,25,212.574789
277.0,13,212.596771
517.0,26,212.641135
591.0,28,212.684328
249.0,10,212.700751
220.0,11,212.717571
482.0,25,212.753681
204.0,10,212.773549
233.0,12,212.795273
284.0,16,212.822388
273.0,13,212.841908
273.0,14,212.860934
316.0,15,212.883937
343.0,19,212.915055
498.0,28,212.961547
548.0,32,213.014556
281.0,14,213.044192
397.0,19,213.078551
397.0,25,213.117872
308.0,13,213.141761
251.0,10,213.160774
173.0,9,213.176142
167.0,7,213.188704
308.0,12,213.208413
347.0,19,213.2383
257.0,12,213.256968
144.0,9,213.270971
420.0,24,213.302325
375.0,19,213.329312
209.0,9,213.341465
260.0,15,213.368701
180.0,6,213.38254
259.0,13,213.40834
233.0,12,213.430985
327.0,15,213.460933
376.0,16,213.486177
312.0,16,213.509469
293.0,11,213.527148
331.0,13,213.546374
332.0,17,213.570936
444.0,23,213.609199
221.0,16,213.632454
344.0,18,213.659592
413.0,21,213.68841
233.0,16,213.710272
344.0,15,213.733469
474.0,26,213.772254
263.0,12,213.788426
225.0,9,213.803092
273.0,13,213.823492
187.0,10,213.838248
228.0,11,213.85521
391.0,23,213.882864
186.0,9,213.896938
392.0,16,213.921536
620.0,32,213.967166
362.0,16,213.990431
386.0,20,214.028976
265.0,12,214.050968
215.0,10,214.070854
711.0,35,214.12968
179.0,8,214.14324
214.0,9,214.157783
191.0,11,214.177183
190.0,10,214.197383
283.0,13,214.220982
465.0,21,214.256792
229.0,11,214.279356
219.0,9,214.295559
236.0,10,214.317663
308.0,15,214.343814
241.0,9,214.358458
225.0,9,214.371993
228.0,11,214.38823
442.0,29,214.427583
181.0,9,214.44131
188.0,8,214.454087
183.0,7,214.463959
239.0,14,214.484038
160.0,7,214.49607
256.0,11,214.512702
344.0,15,214.533594
305.0,15,214.558618
212.0,13,214.579931
195.0,9,214.593683
208.0,9,214.604599
434.0,20,214.633212
236.0,9,214.646681
294.0,18,214.671727
198.0,9,214.684523
151.0,19,214.71336
223.0,10,214.733393
216.0,14,214.760959
296.0,14,214.786938
323.0,17,214.818448
376.0,19,214.845471
280.0,13,214.864073
487.0,25,214.904586
234.0,9,214.922226
747.0,40,214.987427
287.0,13,215.012032
454.0,20,215.047147
425.0,19,215.077606
436.0,20,215.108131
285.0,14,215.126652
282.0,15,215.146811
330.0,15,215.168096
144.0,13,215.186518
238.0,11,215.204667
323.0,14,215.23307
235.0,10,215.247344
321.0,17,215.276321
288.0,12,215.29559
240.0,12,215.312624
319.0,13,215.330905
402.0,20,215.358196
323.0,15,215.382489
541.0,26,215.414624
354.0,19,215.440878
236.0,13,215.460134
346.0,18,215.487218
279.0,14,215.510448
549.0,31,218.577491
303.0,16,218.607422
262.0,13,218.626317
380.0,17,218.663604
156.0,10,218.687294
407.0,22,218.73213
300.0,13,218.757832
300.0,18,218.784669
158.0,7,218.795351
156.0,9,218.808601
227.0,11,218.826331
308.0,13,218.848605
161.0,10,218.864794
281.0,12,218.883691
245.0,10,218.899643
219.0,9,218.917386
156.0,13,218.937227
327.0,16,218.962385
294.0,12,218.981525
294.0,13,219.001494
277.0,11,219.025041
85.0,5,219.036007
305.0,17,219.064959
210.0,10,219.083784
432.0,20,219.115467
241.0,9,219.129306
295.0,14,219.152709
268.0,16,219.176421
291.0,15,219.204692
198.0,7,219.217834
484.0,24,219.251613
118.0,6,219.261511
219.0,9,219.280778
305.0,15,219.304382
268.0,14,219.323328
283.0,13,219.344259
168.0,10,219.360822
310.0,14,219.381595
302.0,15,219.401755
256.0,12,219.421143
150.0,11,219.438229
393.0,21,219.465737
241.0,9,219.479144
231.0,11,219.494386
287.0,15,219.515164
157.0,9,219.527704
251.0,11,219.543261
306.0,22,219.574638
391.0,20,219.605688
218.0,9,219.619624
165.0,9,219.632318
390.0,18,219.657641
220.0,9,219.668736
150.0,9,219.683176
291.0,11,219.698391
360.0,14,219.721973
228.0,11,219.739575
366.0,17,219.766139
279.0,14,219.794713
255.0,13,219.825783
227.0,11,219.847795
228.0,9,219.866668
419.0,18,219.895003
303.0,13,219.914566
483.0,25,219.953207
238.0,12,219.974212
411.0,19,220.004876
258.0,11,220.022422
251.0,12,220.044702
322.0,15,220.067504
212.0,9,220.082062
188.0,7,220.092969
229.0,10,220.108357
346.0,18,220.135149
405.0,21,220.168708
220.0,11,220.189162
307.0,19,220.219282
227.0,9,220.233667
297.0,17,220.2571
459.0,22,220.290752
442.0,23,220.323386
319.0,15,220.344628
243.0,9,220.359159
447.0,21,220.389156
283.0,14,220.409794
240.0,10,220.426691
334.0,18,220.455621
128.0,5,220.470346
423.0,21,220.502053
263.0,16,220.525181
266.0,13,220.544421
373.0,16,220.572706
294.0,18,220.605371
243.0,10,220.626481
286.0,13,220.650115
279.0,14,220.676846
357.0,16,220.699544
399.0,22,220.731948
320.0,15,220.7587
204.0,9,220.77312
546.0,29,220.818084
226.0,9,220.833831
415.0,20,220.866375
258.0,19,220.895093
179.0,9,220.91303
246.0,10,220.934114
198.0,7,220.945358
181.0,7,220.956591
397.0,20,220.984885
169.0,8,221.001969
457.0,21,221.032282
306.0,12,221.05033
325.0,16,221.078292
203.0,9,221.096456
243.0,9,221.112048
210.0,12,221.133685
282.0,14,221.154832
318.0,15,221.176579
242.0,13,221.196948
193.0,12,221.219521
260.0,12,221.240806
185.0,9,221.254211
151.0,14,221.28085
257.0,12,221.299255
351.0,16,221.322988
363.0,18,221.350938
366.0,16,221.375344
263.0,16,221.397243
183.0,7,221.408638
280.0,12,221.429033
440.0,21,221.4584
243.0,9,221.474502
367.0,19,221.50483
178.0,15,221.52969
418.0,19,221.563228
446.0,25,221.600597
199.0,11,221.616511
145.0,9,221.630567
472.0,22,221.662515
312.0,15,221.684009
337.0,15,221.706007
234.0,19,221.733228
275.0,12,221.754098
346.0,19,221.780385
473.0,21,221.811431
411.0,22,221.842158
354.0,21,224.751941
261.0,11,224.77153
365.0,19,224.801738
440.0,24,224.835384
206.0,10,224.851126
382.0,17,224.874773
254.0,12,224.890925
218.0,11,224.906916
292.0,18,224.931493
584.0,28,224.972315
528.0,25,225.008526
190.0,7,225.021042
285.0,20,225.05586
100.0,5,225.063822
258.0,13,225.086404
263.0,11,225.103851
516.0,25,225.14251
205.0,9,225.162016
355.0,15,225.183469
531.0,28,225.224119
166.0,10,225.239854
201.0,9,225.255395
564.0,26,225.291617
251.0,14,225.313385
281.0,12,225.330472
375.0,18,225.359266
230.0,12,225.378416
659.0,34,225.423881
234.0,14,225.443856
298.0,15,225.46508
260.0,14,225.48646
251.0,10,225.501826
215.0,10,225.51792
238.0,9,225.531154
208.0,9,225.544655
235.0,11,225.56273
331.0,13,225.580691
247.0,11,225.595327
233.0,12,225.6124
335.0,17,225.635757
270.0,11,225.653064
241.0,9,225.666623
146.0,8,225.678969
195.0,9,225.703841
313.0,14,225.733412
331.0,14,225.742411
140.0,8,225.75353
103.0,17,225.782221
250.0,12,225.8001
336.0,17,225.826864
243.0,10,225.8426
247.0,12,225.860327
223.0,11,225.878419
356.0,16,225.899003
195.0,10,225.915462
387.0,19,225.942248
209.0,14,225.965163
139.0,12,225.985059
323.0,14,226.004783
319.0,16,226.028614
353.0,17,226.053961
234.0,9,226.066749
360.0,16,226.093565
357.0,16,226.119729
391.0,18,226.145572
366.0,17,226.17126
355.0,17,226.199772
163.0,6,226.210123
134.0,9,226.223525
369.0,17,226.251134
188.0,9,226.265527
331.0,15,226.288266
323.0,15,226.309883
449.0,22,226.353433
243.0,19,226.381648
414.0,19,226.410568
291.0,12,226.432786
305.0,13,226.45504
229.0,10,226.468174
501.0,24,226.504003
186.0,11,226.520732
450.0,21,226.551153
160.0,13,226.574719
465.0,24,226.605974
225.0,12,226.624967
278.0,22,226.654481
309.0,15,226.676306
447.0,20,226.704779
323.0,16,226.726541
229.0,13,226.747452
305.0,13,226.7696
200.0,11,226.786543
279.0,12,226.805077
167.0,9,226.818429
230.0,12,226.833954
274.0,13,226.851639
157.0,13,226.867545
299.0,13,226.88509
189.0,11,226.901422
243.0,9,226.915368
187.0,9,226.92917
285.0,14,226.95094
247.0,15,226.969299
386.0,19,226.997512
446.0,23,227.027821
380.0,23,227.057622
234.0,10,227.073962
198.0,11,227.088755
426.0,22,227.11973
163.0,6,227.129937
251.0,12,227.14642
145.0,5,227.15443
278.0,11,227.175837
273.0,11,227.195098
343.0,17,227.225658
281.0,12,227.248111
250.0,13,227.26575
261.0,11,227.285684
268.0,13,227.303191
238.0,11,227.324898
439.0,21,227.361983
307.0,14,227.398385
414.0,17,227.421598
320.0,16,227.442822
245.0,12,227.458441
331.0,13,227.477611
346.0,16,227.499923
316.0,17,227.523291
310.0,15,227.545881
539.0,29,227.587558
205.0,11,227.608218
226.0,9,227.622151
248.0,9,227.635635
257.0,14,227.655825
315.0,16,227.687653
443.0,20,227.714603
238.0,12,227.732335
409.0,22,227.76317
232.0,12,227.779753
218.0,9,227.792018
218.0,8,227.80335
200.0,10,227.817408
210.0,11,227.832382
240.0,18,231.312959
358.0,19,231.340485
312.0,14,231.367911
280.0,15,231.392757
220.0,9,231.409509
267.0,11,231.431637
138.0,7,231.448192
224.0,15,231.472326
304.0,13,231.490818
225.0,8,231.502415
312.0,18,231.725039
358.0,16,231.757313
306.0,12,231.77923
352.0,20,231.813455
390.0,18,231.841826
233.0,12,231.863502
260.0,11,231.880322
208.0,9,231.89578
257.0,13,231.920068
201.0,15,231.948004
273.0,11,231.969594
358.0,19,232.007112
173.0,6,232.019147
272.0,12,232.039146
144.0,9,232.056999
185.0,10,232.07564
323.0,16,232.100163
140.0,6,232.113912
296.0,14,232.139654
367.0,19,232.168337
291.0,13,232.186848
304.0,13,232.211627
198.0,9,232.229941
202.0,9,232.250286
470.0,21,232.286161
335.0,18,232.319142
351.0,15,232.357743
193.0,8,232.376546
332.0,15,232.406549
173.0,7,232.421058
451.0,23,232.478577
267.0,12,232.520604
254.0,12,232.541835
198.0,9,232.557069
305.0,18,232.591687
333.0,18,232.62031
277.0,14,232.641627
245.0,10,232.656843
454.0,21,232.690143
437.0,25,232.728038
319.0,14,232.750037
225.0,9,232.766405
323.0,16,232.804482
198.0,7,232.823338
241.0,11,232.846922
241.0,9,232.86633
450.0,21,232.912773
295.0,14,232.949742
524.0,25,233.005649
241.0,11,233.027033
289.0,12,233.051916
416.0,19,233.091926
231.0,19,233.123364
212.0,10,233.145018
121.0,7,233.158787
462.0,23,233.206749
443.0,20,233.25495
216.0,8,233.275362
228.0,11,233.301546
308.0,15,233.325243
217.0,9,233.339666
165.0,6,233.351857
232.0,11,233.369374
225.0,9,233.384875
283.0,12,233.405137
240.0,10,233.421538
203.0,9,233.435144
257.0,11,233.450951
350.0,23,233.488681
217.0,9,233.50517
257.0,11,233.521556
385.0,18,233.546037
346.0,17,233.569304
234.0,9,233.583154
192.0,9,233.597733
273.0,13,233.625921
208.0,9,233.64186
174.0,7,233.652463
207.0,12,233.668371
211.0,16,233.692029
254.0,13,233.716189
184.0,11,233.740615
304.0,17,233.763142
323.0,17,233.788454
236.0,9,233.805368
514.0,25,233.85005
358.0,15,233.881126
219.0,12,233.900033
270.0,15,233.922434
288.0,11,233.940221
224.0,18,233.968602
253.0,12,233.989922
214.0,21,234.026191
310.0,14,234.048667
241.0,19,234.076567
353.0,15,234.100492
323.0,15,234.123038
219.0,15,234.14814
208.0,8,234.164015
342.0,21,234.195681
335.0,14,234.216513
305.0,17,234.241011
265.0,17,234.263205
271.0,14,234.28319
299.0,15,234.30373
198.0,11,234.320376
403.0,22,234.351362
368.0,19,234.377362
386.0,17,234.398221
347.0,14,234.417738
217.0,15,234.436738
362.0,19,234.462
270.0,11,234.476435
188.0,13,234.494037
320.0,14,234.51168
236.0,10,234.527735
260.0,12,234.544413
283.0,14,234.564377
368.0,20,234.592419
238.0,9,234.608687
419.0,23,234.644221
263.0,10,234.659961
233.0,16,234.682198
296.0,15,234.701465
178.0,9,234.710248
566.0,27,234.747969
372.0,17,234.773232
448.0,23,234.808573
255.0,13,234.828414
290.0,12,234.845654
179.0,10,234.864233
268.0,13,234.883405
493.0,26,234.920761
130.0,5,234.931626
332.0,17,234.956978
210.0,9,234.972977
373.0,19,235.000157
411.0,21,237.447214
298.0,15,237.464714
280.0,12,237.480133
220.0,9,237.491497
233.0,11,237.508003
378.0,18,237.531975
540.0,28,237.568657
208.0,10,237.591979
183.0,9,237.609216
292.0,15,237.635838
218.0,9,237.649237
231.0,11,237.665626
290.0,14,237.684295
278.0,19,237.708459
246.0,13,237.739486
271.0,11,237.753989
212.0,9,237.765124
236.0,11,237.782188
286.0,11,237.798638
368.0,16,237.819096
296.0,13,237.838689
187.0,9,237.851528
338.0,14,237.874026
107.0,5,237.883532
263.0,13,237.903899
227.0,9,237.918525
184.0,9,237.93404
308.0,14,237.954831
241.0,9,237.967152
182.0,10,237.982863
317.0,14,238.002894
288.0,12,238.020556
290.0,15,238.03987
216.0,10,238.054658
355.0,17,238.07986
317.0,13,238.099441
386.0,19,238.122422
138.0,9,238.14133
166.0,9,238.163093
361.0,17,238.191147
280.0,12,238.207448
247.0,11,238.220375
153.0,7,238.22664
483.0,24,238.254205
220.0,9,238.26546
256.0,11,238.281499
399.0,19,238.307582
208.0,11,238.321998
290.0,12,238.339018
271.0,14,238.358686
201.0,10,238.36989
203.0,9,238.383519
232.0,10,238.398807
245.0,11,238.417586
312.0,15,238.442189
386.0,18,238.469198
221.0,9,238.484844
218.0,10,238.499243
201.0,8,238.512399
201.0,10,238.528889
368.0,17,238.551016
268.0,13,238.571233
486.0,24,238.608965
356.0,17,238.634565
219.0,9,238.649697
305.0,13,238.669397
169.0,11,238.687238
272.0,11,238.706379
283.0,13,238.728298
396.0,17,238.75256
207.0,9,238.766925
325.0,16,238.790977
308.0,14,238.813288
237.0,10,238.827103
187.0,10,238.841762
369.0,18,238.868016
454.0,23,238.90508
124.0,7,238.917372
264.0,11,238.932454
207.0,10,238.947717
275.0,12,238.965716
135.0,6,238.973716
172.0,9,238.997818
328.0,13,239.017267
259.0,13,239.037909
304.0,14,239.061991
356.0,15,239.086623
230.0,16,239.116669
293.0,11,239.141467
170.0,9,239.161162
225.0,9,239.176744
296.0,13,239.202286
452.0,20,239.236981
294.0,13,239.255665
379.0,19,239.287468
408.0,21,239.326319
329.0,16,239.357697
271.0,13,239.386412
240.0,15,239.41351
164.0,9,239.434034
351.0,16,239.472099
230.0,12,239.490631
313.0,17,239.514855
328.0,16,239.53934
366.0,17,239.567384
283.0,13,239.590439
420.0,20,239.622524
256.0,13,239.643925
232.0,11,239.663925
216.0,15,239.692407
362.0,16,239.719687
379.0,16,239.743606
274.0,12,239.763372
345.0,17,239.791618
326.0,14,239.813334
206.0,10,239.832237
238.0,11,239.850462
243.0,10,239.870045
355.0,16,239.901251
260.0,10,239.918515
235.0,10,239.93943
265.0,10,239.965983
307.0,18,240.00277
349.0,17,240.039822
228.0,9,240.059932
245.0,11,240.084859
174.0,9,240.103914
261.0,11,240.129601
396.0,18,240.166357
214.0,9,240.190832
501.0,26,240.244923
240.0,11,240.272264
263.0,11,240.296044
302.0,19,240.335021
432.0,20,240.366675
282.0,13,240.390303
210.0,9,240.407802
250.0,10,240.426805
268.0,12,240.451492
283.0,12,240.473619
231.0,11,240.495587
222.0,14,240.52279
358.0,17,240.554127
337.0,17,240.584718
253.0,12,240.606714
225.0,9,240.62244
370.0,19,240.654682
270.0,14,240.677712
200.0,9,240.694563
226.0,9,240.712811
140.0,16,240.741046
362.0,16,240.777274
271.0,12,240.799576
227.0,12,240.821841
248.0,15,240.847265
268.0,10,244.18629
473.0,22,244.217292
496.0,29,244.257319
538.0,24,244.288318
294.0,13,244.306318
385.0,16,244.330969
404.0,18,244.357969
347.0,17,244.379969
238.0,15,244.400969
571.0,32,244.441531
429.0,19,244.467245
148.0,6,244.477245
393.0,16,244.501336
350.0,16,244.526337
356.0,16,244.549845
222.0,10,244.563845
339.0,16,244.585252
395.0,18,244.609837
290.0,13,244.627326
220.0,13,244.645909
228.0,9,244.65907
285.0,13,244.676425
207.0,11,244.691509
371.0,16,244.715948
227.0,9,244.727948
220.0,9,244.741456
517.0,24,244.773137
193.0,9,244.785265
191.0,12,244.803145
194.0,8,244.81735
183.0,9,244.831337
297.0,15,244.855325
228.0,12,244.874251
320.0,18,244.898737
472.0,24,244.932887
220.0,12,244.949198
317.0,16,245.006499
328.0,15,245.071509
192.0,10,245.105699
286.0,11,245.134533
374.0,17,245.158835
457.0,25,245.194424
379.0,19,245.233518
173.0,9,245.250175
291.0,14,245.270485
446.0,23,245.305302
278.0,15,245.326554
327.0,15,245.349085
225.0,8,245.362334
198.0,9,245.374561
351.0,16,245.406305
291.0,13,245.431818
190.0,7,245.441818
220.0,13,245.461817
196.0,10,245.478033
599.0,32,245.52621
297.0,12,245.573486
254.0,11,245.607684
254.0,10,245.62863
235.0,12,245.646715
292.0,13,245.665698
304.0,13,245.68574
261.0,12,245.70374
247.0,13,245.721743
219.0,10,245.735854
219.0,11,245.750803
344.0,15,245.770887
310.0,14,245.790152
223.0,10,245.805658
338.0,17,245.835243
228.0,9,245.85751
332.0,15,245.878259
207.0,11,245.897116
366.0,16,245.927809
202.0,10,245.942225
252.0,10,245.95584
297.0,14,245.976376
287.0,13,245.996251
328.0,14,246.022614
127.0,6,246.038122
230.0,10,246.055122
198.0,17,246.079122
308.0,15,246.100122
459.0,21,246.134146
292.0,15,246.168854
504.0,24,246.223414
230.0,10,246.242137
287.0,13,246.267298
336.0,14,246.295484
330.0,18,246.333445
233.0,11,246.351295
300.0,14,246.372553
275.0,13,246.391365
564.0,28,246.430803
223.0,12,246.454613
198.0,7,246.469236
321.0,14,246.49726
542.0,24,246.542524
308.0,17,246.56992
351.0,14,246.595703
358.0,19,246.629516
248.0,11,246.655222
174.0,9,246.672108
192.0,8,246.691043
270.0,12,246.708977
257.0,13,246.731324
193.0,9,246.756635
243.0,9,246.777154
296.0,13,246.803301
190.0,10,246.825395
414.0,20,246.862998
274.0,12,246.881938
154.0,14,246.907046
254.0,12,246.926309
315.0,18,246.956576
239.0,11,246.974796
240.0,14,246.998702
386.0,19,247.032873
269.0,12,247.053315
204.0,11,247.071241
186.0,10,247.08744
182.0,10,247.10328
265.0,12,247.123695
222.0,10,247.141055
275.0,15,247.167472
176.0,13,247.206152
427.0,21,247.245965
399.0,18,247.276469
265.0,13,247.294317
409.0,19,247.328299
362.0,15,247.354526
298.0,15,247.386623
350.0,16,247.415043
305.0,15,247.443309
276.0,11,247.464926
258.0,13,247.488379
231.0,10,247.508207
370.0,16,247.540793
239.0,10,247.560755
197.0,9,247.575762
268.0,11,247.599013
351.0,20,247.641334
213.0,10,247.660278
198.0,17,247.683863
216.0,9,247.697825
165.0,9,247.710581
213.0,10,251.554342
246.0,10,251.574673
203.0,9,251.591762
180.0,8,251.604177
331.0,14,251.624979
264.0,15,251.653186
249.0,15,251.680197
413.0,17,251.710301
246.0,12,251.731086
358.0,19,251.758783
225.0,9,251.772278
337.0,14,251.796454
309.0,19,251.830055
233.0,9,251.850156
236.0,12,251.872905
535.0,27,251.922092
303.0,12,251.938372
238.0,10,251.952905
257.0,11,251.973557
463.0,23,252.014171
260.0,13,252.042631
550.0,24,252.093861
311.0,13,252.117718
429.0,21,252.159201
233.0,10,252.18393
167.0,9,252.198592
203.0,9,252.215978
247.0,10,252.230192
225.0,10,252.246159
103.0,7,252.259394
216.0,9,252.275788
175.0,10,252.319791
479.0,20,252.393158
382.0,16,252.446748
347.0,16,252.497859
250.0,9,252.523611
201.0,9,252.538028
158.0,13,252.556578
309.0,17,252.591995
280.0,12,252.617642
243.0,10,252.639094
426.0,21,252.688373
300.0,11,252.715102
342.0,15,252.751924
447.0,20,252.807212
493.0,22,252.846948
326.0,15,252.879032
364.0,20,252.907533
283.0,12,252.933112
293.0,13,252.951078
442.0,22,252.981538
214.0,16,253.019319
250.0,9,253.043373
286.0,14,253.0658
348.0,16,253.108772
473.0,24,253.147899
194.0,10,253.163574
748.0,37,253.21502
258.0,11,253.231187
324.0,16,253.258289
191.0,9,253.276937
286.0,12,253.298246
224.0,15,253.330116
306.0,13,253.363029
204.0,10,253.379533
281.0,12,253.396542
273.0,14,253.41798
436.0,20,253.452251
188.0,7,253.469076
288.0,12,253.487888
368.0,16,253.509914
524.0,26,253.547681
324.0,16,253.569766
306.0,16,253.59175
295.0,15,253.616966
255.0,12,253.635962
227.0,9,253.655559
158.0,9,253.671387
458.0,20,253.703101
208.0,8,253.716784
326.0,14,253.741927
208.0,11,253.767563
327.0,15,253.793348
198.0,10,253.809125
196.0,9,253.822767
313.0,15,253.84453
270.0,13,253.864534
590.0,33,253.916436
256.0,10,253.93357
223.0,8,253.951066
132.0,6,253.963743
241.0,10,253.983216
270.0,12,254.004614
245.0,10,254.022593
226.0,11,254.04234
390.0,24,254.085308
203.0,10,254.11129
582.0,29,254.16207
248.0,12,254.184674
243.0,12,254.208132
249.0,12,254.231602
258.0,12,254.253451
384.0,17,254.283333
313.0,15,254.307644
444.0,21,254.345009
221.0,9,254.36371
473.0,24,254.402673
313.0,14,254.440305
229.0,9,254.461517
407.0,18,254.494768
375.0,17,254.527604
330.0,17,254.551497
173.0,6,254.56355
180.0,10,254.580717
476.0,25,254.621144
167.0,8,254.635529
218.0,9,254.659518
279.0,13,254.683771
322.0,15,254.713447
260.0,15,254.738813
256.0,11,254.761321
212.0,9,254.774321
278.0,12,254.791321
261.0,11,254.807321
314.0,17,254.831325
353.0,17,254.861186
122.0,17,254.886394
326.0,15,254.907484
250.0,10,254.922142
225.0,9,254.936831
302.0,15,254.957293
340.0,14,254.976153
173.0,17,255.00154
360.0,18,255.030507
132.0,6,255.040414
587.0,26,255.081239
477.0,24,255.119
153.0,7,255.134131
500.0,25,255.171633
273.0,15,255.193781
304.0,19,255.218921
323.0,14,255.24209
250.0,13,255.263118
275.0,12,255.284197
282.0,12,258.375946
494.0,23,258.432721
266.0,14,258.453495
258.0,15,258.475445
205.0,14,258.50316
415.0,18,258.537407
326.0,14,258.576725
325.0,16,258.609064
315.0,13,258.631633
296.0,18,258.672798
612.0,31,258.724564
254.0,10,258.740385
509.0,27,258.782066
205.0,10,258.796949
199.0,9,258.812701
156.0,7,258.827538
231.0,11,258.846943
279.0,12,258.876626
272.0,11,258.905492
366.0,16,258.942641
210.0,9,258.959657
329.0,20,258.987228
556.0,28,259.037572
433.0,21,259.070012
181.0,8,259.084771
364.0,17,259.108982
50.0,2,259.113216
249.0,12,259.13225
261.0,11,259.151837
226.0,9,259.168732
384.0,22,259.202552
463.0,20,259.234144
233.0,9,259.249454
106.0,5,259.257919
238.0,10,259.272666
292.0,13,259.292607
219.0,10,259.311592
216.0,9,259.329514
276.0,12,259.361144
271.0,13,259.387145
331.0,16,259.411144
319.0,14,259.433149
324.0,16,259.458445
390.0,19,259.509143
235.0,9,259.534239
314.0,15,259.566169
248.0,11,259.586168
403.0,20,259.616006
231.0,13,259.636178
230.0,10,259.657878
335.0,16,259.688718
240.0,12,259.708982
274.0,14,259.730426
245.0,11,259.753462
120.0,7,259.769363
272.0,11,259.79062
493.0,25,259.834545
285.0,12,259.858345
359.0,18,259.896221
242.0,12,259.924921
220.0,9,259.958023
239.0,11,259.985563
165.0,7,259.999055
212.0,9,260.012386
214.0,11,260.028834
386.0,18,260.058898
230.0,9,260.071976
253.0,12,260.092259
219.0,9,260.109177
376.0,23,260.138796
231.0,13,260.149337
230.0,10,260.164098
250.0,10,260.177818
384.0,17,260.202506
174.0,9,260.222701
145.0,5,260.2355
242.0,11,260.251387
250.0,12,260.267197
247.0,11,260.283136
182.0,9,260.297897
518.0,27,260.354656
325.0,14,260.389722
193.0,10,260.408887
317.0,14,260.429887
230.0,11,260.446936
255.0,12,260.465333
300.0,16,260.496024
464.0,24,260.531922
316.0,15,260.553455
415.0,20,260.580913
431.0,20,260.607326
245.0,12,260.623352
321.0,16,260.64038
284.0,14,260.658118
600.0,28,260.6931
185.0,10,260.707559
538.0,29,260.743297
411.0,20,260.766675
133.0,10,260.781134
243.0,10,260.794499
467.0,21,260.820659
200.0,8,260.831785
280.0,12,260.847337
226.0,10,260.861122
244.0,12,260.876832
328.0,14,260.895766
203.0,13,260.913484
485.0,25,260.94566
268.0,11,260.960531
278.0,14,260.979358
243.0,10,260.993717
251.0,13,261.010341
324.0,13,261.02911
196.0,9,261.041114
323.0,15,261.061104
139.0,14,261.08219
253.0,10,261.097797
248.0,13,261.115791
271.0,12,261.142356
333.0,16,261.165612
395.0,22,261.19856
516.0,23,261.250319
252.0,10,261.27299
205.0,9,261.286232
264.0,12,261.306856
124.0,7,261.320433
289.0,12,261.340219
311.0,14,261.359849
308.0,13,261.378639
183.0,9,261.392163
236.0,14,261.412104
272.0,12,261.428772
277.0,14,261.439199
321.0,17,261.451399
203.0,9,261.459209
293.0,15,261.470742
289.0,14,261.480207
222.0,15,261.491452
261.0,11,261.499012
250.0,9,261.505012
221.0,12,261.513012
315.0,12,261.628716
298.0,14,261.648885
524.0,30,261.687975
215.0,9,261.70461
