#{"t_start": 1774714095.9442787, "env_id": "None"}
r,l,t
240.0,17,48.617023
144.0,9,48.623146
225.0,11,48.630608
325.0,15,48.640063
132.0,9,48.644128
224.0,14,48.65374
205.0,11,48.661298
233.0,12,48.66963
123.0,8,48.67579
207.0,10,48.683049
189.0,9,48.690065
173.0,10,48.696265
138.0,9,48.701329
129.0,9,48.706472
184.0,9,48.7158
209.0,8,48.720873
289.0,13,48.73011
170.0,12,48.737329
258.0,13,48.747822
262.0,14,48.755985
348.0,18,48.767467
273.0,14,48.775763
160.0,9,48.78328
185.0,8,48.789453
242.0,12,48.796545
143.0,7,48.800606
155.0,9,48.808192
179.0,9,48.813278
156.0,15,48.823609
188.0,9,48.828703
397.0,19,48.841883
217.0,11,48.849092
290.0,14,48.856278
194.0,10,48.862725
134.0,9,48.872424
286.0,16,48.881687
155.0,9,48.88676
247.0,13,48.895166
215.0,10,48.902731
347.0,16,48.913521
95.0,9,48.918077
218.0,10,48.92619
263.0,11,48.933475
207.0,10,48.940688
292.0,14,48.949164
280.0,13,48.957485
272.0,14,48.966166
143.0,10,48.973534
292.0,12,48.979921
349.0,15,48.989049
295.0,18,49.002854
293.0,15,49.012317
240.0,10,49.017342
183.0,10,49.024078
294.0,17,49.035294
191.0,12,49.042778
227.0,13,49.049917
255.0,15,49.061681
231.0,19,49.074934
371.0,17,49.084358
218.0,11,49.092376
239.0,13,49.099138
379.0,18,49.111569
224.0,14,49.120273
297.0,15,49.129601
590.0,34,49.149863
354.0,20,49.163963
114.0,13,49.171161
323.0,17,49.18245
440.0,23,49.194921
150.0,11,49.20363
274.0,15,49.21291
152.0,7,49.217472
152.0,10,49.222571
190.0,9,49.229769
305.0,16,49.238081
142.0,11,49.245005
260.0,13,49.252839
298.0,17,49.266541
197.0,9,49.271603
350.0,22,49.284243
187.0,11,49.290991
384.0,20,49.305018
327.0,18,49.316611
184.0,12,49.322706
172.0,9,49.328372
177.0,10,49.335156
163.0,9,49.341346
222.0,10,49.346636
91.0,10,49.352781
297.0,15,49.362072
142.0,6,49.368179
143.0,10,49.373252
246.0,15,49.382821
56.0,6,49.389369
245.0,10,49.394462
171.0,10,49.40155
168.0,10,49.40669
305.0,15,49.420791
372.0,18,49.431298
379.0,18,49.442623
393.0,20,49.454066
222.0,14,49.463792
461.0,29,49.482319
230.0,13,49.489447
201.0,11,49.49673
221.0,11,49.504217
82.0,6,49.508453
174.0,9,49.515542
254.0,14,49.526795
242.0,10,49.533491
433.0,21,49.546074
254.0,12,49.553168
195.0,12,49.561083
196.0,10,49.569044
144.0,9,49.574018
248.0,18,49.586487
402.0,27,49.602951
259.0,13,49.612586
246.0,15,49.620256
210.0,9,49.627459
161.0,8,49.632672
356.0,18,49.644229
172.0,9,49.648331
265.0,16,49.657467
145.0,10,49.664701
292.0,18,49.680409
286.0,15,49.689775
234.0,9,49.694865
190.0,9,49.701736
180.0,15,49.711402
135.0,10,49.717385
152.0,10,49.722454
220.0,9,49.729692
343.0,16,49.740376
158.0,9,49.745566
238.0,17,49.755794
228.0,14,49.763895
263.0,16,49.775728
178.0,12,49.782833
271.0,16,49.793273
248.0,11,49.798349
370.0,20,49.811502
193.0,10,49.818229
347.0,22,49.830388
148.0,9,49.837685
310.0,19,49.849445
97.0,7,49.854607
187.0,9,49.859694
246.0,13,49.868126
261.0,13,49.877769
203.0,9,49.882184
376.0,19,49.900206
187.0,9,49.905548
265.0,14,49.916347
244.0,12,49.923569
611.0,32,49.943178
360.0,16,49.953277
410.0,20,49.966315
149.0,9,49.97141
137.0,8,49.977629
323.0,18,49.986846
273.0,12,49.99604
280.0,12,50.003608
222.0,11,50.010756
179.0,9,50.017515
307.0,15,50.028878
233.0,12,50.036236
205.0,10,50.04237
351.0,18,50.05284
136.0,6,50.059589
381.0,18,50.071398
300.0,15,50.080766
138.0,5,50.083839
210.0,12,50.092193
236.0,20,50.104809
67.0,9,50.109957
229.0,11,50.116672
265.0,14,50.12744
241.0,11,50.133992
176.0,10,50.140972
167.0,11,50.147648
349.0,15,50.156287
112.0,7,50.160654
275.0,13,50.169249
160.0,9,50.176112
351.0,17,50.18787
196.0,12,50.195081
179.0,14,50.203203
210.0,11,50.209697
100.0,5,50.213791
228.0,10,50.220405
222.0,12,50.227695
305.0,19,50.239115
141.0,9,50.245996
185.0,8,50.251084
365.0,18,50.262857
236.0,12,50.270688
70.0,7,50.277276
401.0,24,50.290716
278.0,13,50.299625
293.0,13,50.308529
184.0,11,50.315744
168.0,11,50.323639
179.0,12,50.330716
100.0,5,50.333755
246.0,15,50.344194
242.0,12,50.350969
297.0,14,50.360131
300.0,14,50.369865
255.0,15,50.380948
335.0,17,50.389716
155.0,9,50.395142
210.0,9,50.402424
210.0,9,50.409038
165.0,9,50.414099
134.0,11,50.421118
220.0,9,50.426218
260.0,16,50.436486
219.0,14,50.44577
346.0,20,50.458389
237.0,12,50.465585
338.0,20,50.479288
382.0,18,50.490766
423.0,26,50.506527
141.0,9,50.511971
212.0,9,50.518604
236.0,16,50.529385
302.0,18,50.540617
212.0,12,50.547828
693.0,39,50.571068
356.0,22,50.584241
227.0,13,50.592744
194.0,13,50.600305
205.0,11,50.608452
165.0,9,50.613749
217.0,12,50.621364
150.0,10,50.627479
143.0,9,50.635145
178.0,15,50.643241
193.0,9,50.648767
355.0,19,50.662011
217.0,13,50.6712
125.0,9,50.676341
243.0,9,50.682861
362.0,18,50.693026
188.0,13,50.70213
158.0,9,50.709413
243.0,11,50.714498
161.0,9,50.72122
208.0,12,50.732342
243.0,13,50.740649
230.0,10,50.746763
260.0,16,50.756225
228.0,13,50.766406
263.0,13,50.774592
291.0,14,50.781707
378.0,20,50.793107
294.0,13,50.803045
246.0,15,50.811602
321.0,19,50.823564
309.0,16,50.832692
244.0,11,50.842573
170.0,9,50.847668
375.0,18,50.860559
169.0,10,50.86592
124.0,9,50.8723
303.0,13,50.881122
148.0,12,50.887658
322.0,16,50.89695
306.0,20,50.912008
300.0,15,50.919958
234.0,14,50.930302
217.0,16,50.939426
192.0,15,50.950186
209.0,10,50.955253
367.0,21,50.966729
343.0,19,50.979936
230.0,10,50.987549
193.0,9,50.993747
119.0,9,50.998826
320.0,18,51.009573
254.0,13,51.019641
227.0,9,51.025635
409.0,24,51.044174
310.0,14,51.052999
146.0,9,51.061257
298.0,15,51.071277
228.0,10,51.077556
210.0,10,51.083657
154.0,13,51.093078
263.0,14,51.100557
157.0,12,51.108426
160.0,18,51.118953
169.0,10,51.126605
234.0,11,51.132694
252.0,14,51.141968
291.0,14,51.150086
169.0,9,51.156865
357.0,17,51.168155
225.0,11,51.174289
204.0,11,51.181418
198.0,11,51.189858
132.0,9,51.193969
283.0,22,51.208212
172.0,9,51.213617
243.0,14,51.223482
280.0,18,51.23615
387.0,20,51.248598
33.0,9,51.253787
189.0,9,51.260245
434.0,25,51.275611
244.0,12,51.283808
220.0,9,51.28921
325.0,22,51.307116
200.0,9,51.31643
271.0,12,51.326718
246.0,11,51.336414
306.0,16,51.352558
252.0,10,51.360743
70.0,6,51.36515
180.0,16,51.374892
343.0,17,51.389747
133.0,7,51.393912
278.0,16,51.403617
175.0,10,51.412424
330.0,15,51.424736
192.0,8,51.431542
265.0,14,51.441212
145.0,9,51.44676
162.0,14,51.461663
245.0,10,51.469543
200.0,10,51.477663
168.0,9,51.484022
512.0,28,51.505847
193.0,9,51.512326
234.0,9,51.520151
89.0,9,51.525219
371.0,17,51.537434
139.0,9,51.54253
201.0,9,51.552199
202.0,10,51.5577
175.0,9,51.565612
138.0,10,51.572739
183.0,10,51.577889
219.0,12,51.585992
212.0,10,51.595804
360.0,20,51.610248
155.0,5,51.613288
248.0,12,51.623006
267.0,14,51.633564
165.0,16,51.644814
115.0,9,51.649903
157.0,10,51.656018
202.0,11,51.664585
238.0,15,51.675148
251.0,13,51.682281
108.0,6,51.68765
326.0,19,51.700197
218.0,11,51.707256
291.0,13,51.715945
242.0,15,51.726624
247.0,11,51.735308
231.0,10,51.741413
229.0,9,51.747819
234.0,9,51.752911
227.0,9,51.759503
289.0,15,51.77078
290.0,12,51.778135
130.0,11,51.78528
390.0,22,51.798095
311.0,14,51.807529
246.0,11,51.812847
158.0,17,51.823542
223.0,15,51.83313
336.0,16,51.842729
231.0,14,51.852005
237.0,13,51.859551
222.0,11,51.869655
527.0,27,51.886395
236.0,14,51.894748
218.0,10,51.900865
316.0,15,51.912383
326.0,19,51.923026
420.0,25,51.937786
163.0,9,51.944946
269.0,17,51.955647
159.0,12,51.962903
426.0,22,51.975502
188.0,8,51.979566
271.0,12,51.988932
347.0,19,52.001193
303.0,17,52.011433
189.0,9,52.016881
317.0,14,52.026875
264.0,13,52.035298
304.0,17,52.046476
315.0,18,52.057206
211.0,11,52.067877
365.0,18,52.078051
217.0,10,52.085221
138.0,5,52.088258
301.0,16,52.099444
178.0,8,52.104525
240.0,11,52.111855
250.0,16,52.121986
365.0,18,52.134445
147.0,7,52.138758
279.0,15,52.148636
103.0,9,52.153733
250.0,14,52.164211
278.0,12,52.171415
237.0,13,52.178561
180.0,11,52.185668
170.0,10,52.191937
265.0,16,52.202108
244.0,12,52.209278
209.0,13,52.216369
145.0,10,52.22477
325.0,18,52.234218
125.0,7,52.239513
341.0,18,52.250734
208.0,14,52.259147
345.0,18,52.271689
195.0,7,52.27474
249.0,11,52.281979
234.0,12,52.291546
223.0,13,52.30013
273.0,13,52.309341
330.0,19,52.318739
219.0,9,52.327084
215.0,11,52.332154
222.0,12,52.339481
252.0,15,52.348482
375.0,18,52.362708
165.0,9,52.367669
278.0,13,52.376192
308.0,18,52.387677
197.0,9,52.403497
187.0,11,52.410541
148.0,9,52.41468
256.0,11,52.421908
237.0,13,52.431535
243.0,12,52.438824
477.0,25,52.453516
233.0,11,52.460609
150.0,11,52.470845
258.0,14,52.479041
192.0,12,52.486312
212.0,10,52.493414
374.0,18,52.504756
219.0,12,52.511765
130.0,11,52.519707
132.0,9,52.525867
202.0,12,52.533663
279.0,16,52.543808
298.0,15,52.554399
166.0,13,52.562191
168.0,14,52.572456
142.0,6,52.575512
300.0,20,52.588168
304.0,15,52.597196
277.0,14,52.606697
199.0,10,52.614831
307.0,16,52.623926
203.0,11,52.631248
150.0,11,52.637985
227.0,12,52.645088
117.0,5,52.649151
309.0,16,52.659482
213.0,11,52.666193
263.0,11,52.673304
514.0,31,52.69092
210.0,9,52.695976
212.0,12,52.705524
194.0,10,52.712622
238.0,17,52.722277
142.0,9,52.727424
191.0,11,52.736293
180.0,11,52.743414
238.0,12,52.750979
118.0,6,52.75405
328.0,15,52.766145
178.0,15,52.775284
267.0,14,52.782394
222.0,12,52.789486
288.0,12,52.798099
232.0,11,52.805263
304.0,14,52.814724
188.0,11,52.821332
201.0,9,52.827928
168.0,7,52.833005
199.0,9,52.838129
198.0,9,52.845292
143.0,6,52.849813
252.0,16,52.860181
256.0,15,52.86953
163.0,10,52.875078
327.0,17,52.887068
170.0,13,52.895295
85.0,8,52.900385
197.0,10,52.90586
299.0,12,52.914433
346.0,15,52.924589
129.0,7,52.928763
271.0,13,52.93614
218.0,11,52.944657
397.0,23,52.958885
330.0,16,52.969139
252.0,13,52.976226
274.0,14,52.986105
155.0,10,52.993228
378.0,21,53.004887
290.0,16,53.015187
148.0,13,53.02422
182.0,9,53.030965
115.0,9,53.036062
317.0,18,53.045215
169.0,9,53.05376
211.0,12,53.063758
216.0,12,53.072248
142.0,15,53.080228
229.0,13,53.090787
262.0,13,53.098907
271.0,18,53.108177
593.0,42,53.13347
187.0,11,53.142355
220.0,9,53.147437
182.0,9,53.153609
171.0,7,53.15767
225.0,10,53.165193
177.0,11,53.173591
314.0,14,53.182803
328.0,18,53.193027
365.0,21,53.206997
124.0,9,53.213126
200.0,10,53.218275
235.0,10,53.224892
188.0,11,53.231793
210.0,11,53.240077
220.0,18,53.250528
271.0,17,53.259753
288.0,15,53.271507
209.0,12,53.278837
278.0,14,53.286752
318.0,14,53.297106
295.0,15,53.307378
285.0,16,53.318587
203.0,13,53.332345
210.0,10,53.33898
303.0,14,53.351739
286.0,14,53.361062
362.0,17,53.372049
311.0,18,53.383307
317.0,17,53.396256
118.0,9,53.402058
213.0,9,53.410307
287.0,17,53.423137
363.0,17,53.436588
378.0,25,53.456442
182.0,9,53.468502
408.0,21,53.486639
252.0,15,53.500939
239.0,14,53.511784
177.0,9,53.518519
246.0,14,53.532316
295.0,14,53.543285
156.0,6,53.548962
395.0,31,53.573884
107.0,11,53.582809
99.0,9,53.594715
158.0,9,53.601835
267.0,12,53.611359
307.0,15,53.624219
292.0,15,53.637576
442.0,23,53.65608
192.0,9,53.663651
248.0,16,53.675661
192.0,8,53.685493
125.0,9,53.693844
173.0,10,53.701025
223.0,12,53.709813
257.0,12,53.720547
181.0,9,53.729213
290.0,18,53.741704
305.0,18,53.75673
262.0,14,53.771453
242.0,10,53.77752
388.0,21,53.793319
325.0,16,53.804598
175.0,11,53.813544
254.0,13,53.827622
232.0,10,53.83598
155.0,7,53.841947
191.0,12,53.851814
282.0,14,53.861269
218.0,12,53.86911
193.0,14,53.880577
226.0,13,53.89221
197.0,14,53.902352
164.0,10,53.908308
290.0,17,53.921041
216.0,8,53.927989
273.0,15,53.938163
148.0,14,53.948522
210.0,10,53.95461
138.0,5,53.960156
255.0,14,53.970368
321.0,15,53.980624
239.0,11,53.985711
293.0,14,53.997743
270.0,14,54.005873
215.0,11,54.013083
362.0,19,54.025308
210.0,14,54.034933
197.0,9,54.041214
198.0,12,54.049314
345.0,14,54.056737
207.0,12,54.068527
239.0,11,54.077118
162.0,12,54.084203
490.0,24,54.098697
306.0,15,54.111165
165.0,14,54.118647
312.0,15,54.128351
276.0,13,54.135533
433.0,22,54.150969
301.0,17,54.160116
192.0,9,54.165511
236.0,12,54.172685
149.0,11,54.182575
340.0,16,54.192765
145.0,9,54.197875
220.0,10,54.204963
249.0,13,54.214167
286.0,13,54.222494
202.0,9,54.227791
182.0,11,54.234955
295.0,12,54.244296
233.0,12,54.2514
247.0,12,54.258812
215.0,9,54.263923
232.0,11,54.272539
208.0,16,54.282863
216.0,10,54.289071
202.0,13,54.297446
215.0,14,54.307182
378.0,20,54.319762
205.0,10,54.327374
117.0,9,54.332479
188.0,9,54.339108
93.0,9,54.348706
106.0,8,54.354893
385.0,21,54.368166
216.0,11,54.376778
289.0,15,54.383979
115.0,7,54.390071
405.0,22,54.403905
157.0,15,54.41481
271.0,13,54.42435
170.0,11,54.429731
210.0,9,54.436936
128.0,14,54.445924
162.0,7,54.451231
210.0,9,54.455734
221.0,13,54.463852
251.0,15,54.474412
206.0,11,54.481659
72.0,7,54.486758
222.0,13,54.49431
232.0,12,54.503877
180.0,10,54.509094
239.0,12,54.516228
108.0,6,54.521814
250.0,12,54.531293
291.0,15,54.539645
356.0,18,54.549314
450.0,23,54.565387
313.0,16,54.576568
426.0,21,54.589995
387.0,22,54.603114
259.0,15,54.611059
274.0,14,54.621566
189.0,9,54.626663
195.0,13,54.634949
286.0,16,54.644603
220.0,18,54.659017
45.0,5,54.661282
188.0,11,54.667599
300.0,17,54.677269
197.0,14,54.687382
184.0,10,54.693928
167.0,10,54.700995
306.0,18,54.710514
204.0,13,54.719173
423.0,21,54.734039
182.0,9,54.738227
401.0,25,54.752434
197.0,9,54.758981
245.0,13,54.767078
197.0,12,54.774244
255.0,14,54.781453
344.0,20,54.794049
212.0,11,54.802193
210.0,11,54.808673
303.0,16,54.817853
273.0,18,54.861171
290.0,14,54.869747
186.0,9,54.875051
230.0,19,54.886757
163.0,10,54.893714
309.0,16,54.901949
207.0,11,54.908483
354.0,18,54.919387
223.0,10,54.931793
197.0,9,54.937687
359.0,17,54.948205
339.0,15,54.957283
319.0,16,54.970706
173.0,9,54.976019
108.0,9,54.982521
210.0,11,54.988788
281.0,13,55.000635
150.0,9,55.005778
339.0,19,55.017742
220.0,11,55.024359
281.0,15,55.035141
306.0,15,55.044991
288.0,12,55.053392
272.0,18,55.063987
354.0,18,55.076868
143.0,9,55.082059
240.0,15,55.09128
259.0,17,55.101782
105.0,9,55.109314
211.0,11,55.117677
186.0,12,55.124951
164.0,8,55.13136
178.0,8,55.138679
397.0,20,55.150932
166.0,8,55.156563
43.0,4,55.158591
168.0,9,55.16526
161.0,11,55.172419
314.0,20,55.186109
233.0,17,55.195181
208.0,10,55.20496
175.0,9,55.2094
205.0,9,55.214633
182.0,10,55.222009
214.0,10,55.229274
305.0,15,55.239198
141.0,9,55.244567
197.0,13,55.253532
162.0,11,55.261559
183.0,10,55.268007
131.0,9,55.273166
281.0,15,55.283861
233.0,12,55.292329
93.0,15,55.30216
239.0,11,55.308134
129.0,9,55.314317
299.0,15,55.32446
151.0,8,55.330577
269.0,15,55.340773
167.0,11,55.349122
357.0,22,55.363785
174.0,12,55.371271
233.0,12,55.378342
203.0,9,55.385169
323.0,17,55.396864
236.0,12,55.403964
153.0,7,55.409036
273.0,15,55.416624
126.0,16,55.428762
163.0,10,55.434854
253.0,12,55.443133
234.0,12,55.450272
178.0,8,55.457049
168.0,13,55.464153
256.0,13,55.471232
230.0,11,55.478664
177.0,7,55.485154
353.0,18,55.49558
168.0,8,55.500645
345.0,16,55.510863
226.0,12,55.51958
222.0,14,55.528221
90.0,5,55.531263
258.0,14,55.540737
200.0,9,55.548227
175.0,10,55.553784
157.0,10,55.560275
196.0,15,55.569637
211.0,10,55.576883
250.0,12,55.584164
195.0,11,55.590906
201.0,11,55.598096
281.0,15,55.608321
247.0,16,55.61858
208.0,11,55.62622
230.0,18,55.639871
322.0,16,55.651901
130.0,11,55.658036
313.0,19,55.669496
248.0,13,55.676977
274.0,12,55.686785
210.0,9,55.693104
172.0,9,55.698453
225.0,14,55.705252
233.0,12,55.714847
538.0,31,55.733713
240.0,11,55.740395
147.0,8,55.746785
200.0,13,55.755512
324.0,18,55.767065
229.0,11,55.773744
190.0,10,55.780206
201.0,11,55.789446
245.0,14,55.79656
384.0,20,55.808838
172.0,9,55.81396
250.0,14,55.825158
289.0,16,55.834364
199.0,11,55.841513
332.0,16,55.850115
246.0,14,55.859922
330.0,15,55.868364
213.0,9,55.873898
179.0,11,55.880582
192.0,13,55.890219
439.0,24,55.904164
326.0,19,55.915281
209.0,14,55.92234
185.0,8,55.930987
327.0,13,55.939303
361.0,21,55.953407
249.0,15,55.962634
197.0,9,55.969149
240.0,11,55.976314
216.0,10,55.981521
268.0,13,55.989896
276.0,13,55.999971
192.0,11,56.005607
215.0,14,56.014862
198.0,13,56.020956
145.0,5,56.025942
303.0,16,56.035748
235.0,10,56.042248
138.0,5,56.046362
166.0,10,56.055449
308.0,17,56.066651
178.0,10,56.072314
196.0,9,56.078862
263.0,11,56.087794
212.0,12,56.095102
172.0,9,56.10139
201.0,13,56.108189
171.0,14,56.117644
325.0,16,56.127337
189.0,11,56.137485
133.0,6,56.141551
175.0,9,56.148266
208.0,9,56.154371
264.0,17,56.163588
176.0,10,56.170798
322.0,16,56.182687
140.0,8,56.187016
175.0,7,56.192088
144.0,9,56.196659
237.0,10,56.204952
407.0,26,56.220139
307.0,19,56.233177
256.0,11,56.23824
173.0,10,56.246926
198.0,11,56.254462
158.0,9,56.259867
220.0,12,56.266969
211.0,9,56.273803
132.0,15,56.28294
288.0,17,56.292299
247.0,13,56.299402
171.0,16,56.310483
32.0,7,56.314968
258.0,13,56.322942
199.0,12,56.329496
336.0,18,56.34287
302.0,16,56.352514
380.0,21,56.364164
138.0,5,56.36725
134.0,9,56.3753
173.0,10,56.379597
154.0,13,56.388375
170.0,9,56.394985
267.0,12,56.404274
220.0,9,56.40907
218.0,10,56.41484
227.0,9,56.422134
242.0,13,56.431733
146.0,14,56.438855
243.0,16,56.448536
252.0,15,56.458741
291.0,15,56.469571
237.0,15,56.479828
215.0,10,56.486156
258.0,13,56.49448
206.0,10,56.503303
267.0,13,56.510939
239.0,13,56.518382
262.0,13,56.528683
132.0,9,56.536485
177.0,9,56.542004
307.0,15,56.551263
240.0,16,56.561038
278.0,17,56.571778
119.0,10,56.578891
174.0,13,56.585681
292.0,15,56.595703
242.0,11,56.603111
333.0,17,56.614114
300.0,14,56.621954
271.0,13,56.629941
236.0,17,56.643456
63.0,6,56.646494
462.0,30,56.665463
203.0,9,56.671724
175.0,11,56.681386
279.0,20,56.693701
253.0,13,56.701257
254.0,17,56.711582
291.0,16,56.722163
221.0,9,56.72886
125.0,6,56.734975
260.0,14,56.74205
286.0,14,56.754807
208.0,11,56.76128
185.0,8,56.766409
140.0,9,56.772469
290.0,14,56.782303
271.0,13,56.791708
185.0,10,56.796947
517.0,29,56.813502
190.0,11,56.821668
177.0,10,56.82841
180.0,8,56.835686
236.0,11,56.841036
214.0,14,56.851423
419.0,26,56.864885
189.0,9,56.873272
522.0,27,56.887886
278.0,15,56.89967
332.0,17,56.909985
407.0,23,56.923808
251.0,11,56.930749
400.0,21,56.945483
354.0,19,56.956847
174.0,12,56.963126
156.0,11,56.970419
232.0,11,56.978859
226.0,12,56.985995
319.0,19,56.998485
338.0,17,57.007646
286.0,17,57.02018
189.0,15,57.027113
156.0,6,57.032195
253.0,14,57.040512
268.0,13,57.050863
141.0,9,57.056246
409.0,20,57.070194
172.0,9,57.076394
183.0,10,57.084901
172.0,11,57.090289
170.0,11,57.097421
225.0,11,57.104125
217.0,13,57.112498
332.0,17,57.122941
293.0,14,57.131987
196.0,9,57.136835
180.0,6,57.142819
165.0,9,57.148166
124.0,9,57.154602
210.0,9,57.159312
404.0,20,57.174688
173.0,13,57.184158
267.0,14,57.19104
437.0,21,57.205898
200.0,15,57.217867
181.0,9,57.222955
295.0,14,57.233336
379.0,20,57.246461
243.0,12,57.255801
316.0,15,57.264992
209.0,10,57.269125
347.0,17,57.279425
236.0,11,57.287727
225.0,11,57.295004
260.0,16,57.304477
344.0,18,57.313596
143.0,7,57.320454
489.0,24,57.334196
193.0,16,57.343527
334.0,17,57.352819
325.0,17,57.36628
280.0,15,57.373873
163.0,9,57.379944
255.0,14,57.388172
245.0,10,57.396484
98.0,5,57.399579
188.0,10,57.404643
190.0,10,57.410756
117.0,5,57.415587
253.0,11,57.422748
170.0,12,57.430327
263.0,11,57.438074
268.0,13,57.447702
205.0,10,57.452769
257.0,12,57.460027
221.0,12,57.468059
313.0,13,57.480538
197.0,17,57.490812
165.0,9,57.495914
346.0,16,57.505776
210.0,14,57.516184
161.0,13,57.524306
137.0,9,57.528882
275.0,13,57.536382
487.0,28,57.554908
183.0,9,57.562688
150.0,6,57.565668
252.0,10,57.572963
246.0,16,57.58359
170.0,9,57.58988
302.0,12,57.596981
133.0,14,57.604171
195.0,13,57.613853
210.0,9,57.62003
222.0,14,57.626631
287.0,15,57.635845
293.0,16,57.647355
118.0,10,57.654571
235.0,12,57.661769
196.0,14,57.670334
209.0,15,57.680421
159.0,13,57.687547
179.0,9,57.693835
270.0,11,57.701266
237.0,13,57.710839
405.0,21,57.724535
308.0,15,57.733039
115.0,7,57.738113
219.0,12,57.746778
268.0,13,57.754955
153.0,7,57.760058
303.0,14,57.76948
225.0,11,57.778038
241.0,12,57.785201
253.0,11,57.793724
305.0,15,57.802917
270.0,14,57.811543
55.0,5,57.815636
147.0,11,57.82195
208.0,10,57.828578
314.0,15,57.840112
235.0,13,57.851037
254.0,14,57.858414
175.0,10,57.864997
286.0,18,57.877289
312.0,19,57.88963
202.0,12,57.89581
171.0,9,57.901965
205.0,13,57.912805
321.0,16,57.923709
228.0,10,57.929333
239.0,14,57.938769
149.0,8,57.946059
208.0,13,57.95468
251.0,12,57.961854
224.0,11,57.968248
143.0,7,57.973779
316.0,15,57.982129
346.0,16,57.992422
255.0,14,58.002745
255.0,11,58.010241
262.0,13,58.019794
338.0,17,58.029504
313.0,15,58.038646
149.0,6,58.043154
207.0,11,58.049843
154.0,8,58.054715
304.0,15,58.067956
231.0,9,58.075554
425.0,25,58.091752
218.0,14,58.101338
378.0,20,58.113559
132.0,7,58.117858
269.0,13,58.126868
155.0,9,58.131923
362.0,20,58.145198
192.0,12,58.154749
372.0,18,58.164918
194.0,12,58.172257
159.0,12,58.179384
131.0,9,58.188357
194.0,10,58.193517
318.0,17,58.205826
206.0,10,58.213198
115.0,7,58.219172
231.0,13,58.226775
258.0,13,58.235181
228.0,10,58.241436
195.0,10,58.249916
249.0,10,58.257069
238.0,11,58.263316
344.0,21,58.27679
557.0,30,58.295905
397.0,19,58.307097
237.0,11,58.314291
180.0,9,58.319396
178.0,10,58.325944
301.0,16,58.336757
199.0,16,58.346324
441.0,33,58.365979
278.0,14,58.375679
246.0,11,58.382776
200.0,10,58.3881
118.0,9,58.394332
208.0,13,58.403877
250.0,14,58.412147
390.0,19,58.426172
231.0,9,58.431251
299.0,14,58.443829
284.0,16,58.455172
283.0,14,58.463389
281.0,17,58.474885
183.0,10,58.481205
239.0,12,58.489862
280.0,20,58.501507
154.0,8,58.506602
301.0,14,58.519296
284.0,14,58.525884
176.0,9,58.532386
186.0,9,58.5385
222.0,13,58.548702
415.0,22,58.560529
231.0,11,58.568645
310.0,17,58.577982
222.0,10,58.586563
203.0,11,58.594118
168.0,8,58.599185
196.0,10,58.605274
107.0,10,58.613973
339.0,15,58.622123
312.0,23,58.635909
266.0,13,58.643381
258.0,12,58.653969
161.0,10,58.661128
217.0,9,58.668022
472.0,27,58.685054
182.0,9,58.691467
443.0,25,58.706876
335.0,18,58.719088
223.0,8,58.723161
243.0,12,58.73276
267.0,14,58.740882
156.0,13,58.751343
180.0,10,58.757728
365.0,16,58.770752
155.0,9,58.776896
284.0,21,58.791561
199.0,13,58.798807
193.0,9,58.805987
235.0,15,58.815488
186.0,11,58.823633
234.0,11,58.829005
259.0,14,58.839499
182.0,9,58.845704
385.0,19,58.857325
229.0,12,58.86453
207.0,10,58.87223
200.0,8,58.877306
254.0,15,58.887965
206.0,15,58.897252
165.0,9,58.905483
202.0,8,58.910541
290.0,17,58.921798
521.0,28,58.938653
250.0,11,58.947202
423.0,25,58.962672
165.0,9,58.969064
289.0,13,58.975174
349.0,17,58.987015
214.0,12,58.99528
250.0,12,59.004722
176.0,16,59.014375
169.0,11,59.023721
224.0,11,59.030872
199.0,14,59.03803
241.0,11,59.045471
337.0,15,59.057006
327.0,17,59.068691
190.0,10,59.074866
210.0,11,59.081027
246.0,11,59.089544
155.0,5,59.092669
231.0,9,59.097898
214.0,10,59.104356
259.0,13,59.11262
165.0,10,59.119734
208.0,11,59.124914
315.0,15,59.13426
191.0,9,59.141789
196.0,9,59.150251
254.0,11,59.156403
244.0,9,59.162488
279.0,14,59.172374
238.0,17,59.182511
170.0,8,59.189173
170.0,9,59.195373
242.0,14,59.207456
186.0,12,59.215775
146.0,14,59.224908
159.0,10,59.230157
276.0,14,59.241082
293.0,14,59.250304
389.0,23,59.265002
284.0,15,59.276212
194.0,11,59.28381
270.0,13,59.293299
195.0,9,59.298708
221.0,22,59.31025
160.0,10,59.318721
155.0,9,59.323962
259.0,14,59.334172
245.0,12,59.341329
183.0,9,59.348814
235.0,10,59.353876
219.0,12,59.361465
357.0,16,59.372032
203.0,9,59.38025
185.0,10,59.38537
189.0,9,59.391471
352.0,17,59.403035
193.0,9,59.409336
169.0,9,59.414446
213.0,11,59.421796
159.0,10,59.427165
420.0,24,59.443246
173.0,10,59.4499
193.0,10,59.456489
357.0,21,59.471584
166.0,13,59.47977
236.0,12,59.486923
172.0,9,59.491979
290.0,18,59.503668
172.0,11,59.512286
273.0,22,59.5267
567.0,34,59.547063
169.0,11,59.554295
253.0,13,59.563698
337.0,17,59.57512
222.0,11,59.581005
168.0,10,59.587053
293.0,16,59.597874
269.0,12,59.605281
154.0,10,59.61035
213.0,16,59.620615
174.0,10,59.629645
249.0,11,59.636793
354.0,16,59.645941
