#{"t_start": 1774740083.3338466, "env_id": "None"}
r,l,t
163.0,8,69.295724
185.0,11,69.303909
319.0,15,69.317104
214.0,12,69.325706
176.0,9,69.337743
214.0,13,69.347743
231.0,11,69.355743
195.0,12,69.364364
180.0,9,69.37992
150.0,7,69.387922
197.0,9,69.395113
186.0,9,69.401113
140.0,6,69.4064
289.0,16,69.417542
261.0,15,69.435986
233.0,11,69.444161
226.0,14,69.453299
198.0,13,69.469368
256.0,14,69.479368
179.0,9,69.487606
365.0,21,69.502948
122.0,6,69.512887
200.0,10,69.520887
101.0,6,69.525395
216.0,12,69.534481
246.0,14,69.544573
346.0,16,69.561945
241.0,12,69.570087
233.0,12,69.578157
272.0,15,69.589157
301.0,14,69.605643
229.0,13,69.615007
167.0,7,69.620008
297.0,15,69.633225
422.0,20,69.650986
213.0,11,69.659987
381.0,19,69.676128
207.0,11,69.688595
241.0,13,69.697909
195.0,10,69.705467
220.0,11,69.71358
235.0,13,69.728341
258.0,15,69.738489
438.0,23,69.758119
131.0,9,69.769197
263.0,16,69.781088
343.0,19,69.794237
245.0,10,69.802349
342.0,18,69.823472
362.0,18,69.834406
374.0,19,69.85283
270.0,15,69.86383
216.0,15,69.874057
133.0,8,69.881145
260.0,15,69.897258
145.0,5,69.904968
194.0,14,69.913976
238.0,12,69.922486
213.0,12,69.930997
214.0,11,69.944484
221.0,11,69.953976
232.0,12,69.962976
289.0,14,69.974064
220.0,12,69.987712
209.0,8,69.994798
176.0,9,70.000554
329.0,16,70.012922
324.0,16,70.030108
129.0,7,70.036194
305.0,14,70.047781
457.0,24,70.067755
125.0,6,70.073755
507.0,29,70.093755
189.0,9,70.100754
196.0,9,70.113145
259.0,10,70.119224
223.0,15,70.128914
434.0,30,70.154108
475.0,27,70.173497
278.0,14,70.186656
185.0,9,70.193655
142.0,9,70.200655
139.0,11,70.208655
159.0,10,70.216659
163.0,11,70.228733
268.0,14,70.239388
143.0,9,70.245474
322.0,17,70.258001
161.0,9,70.269362
207.0,12,70.278615
256.0,12,70.287763
233.0,14,70.298139
281.0,16,70.317351
329.0,16,70.3291
198.0,9,70.335184
411.0,21,70.433329
247.0,12,70.442329
198.0,9,70.450329
288.0,13,70.459329
189.0,11,70.467523
116.0,8,70.480183
368.0,18,70.493429
329.0,20,70.509626
210.0,14,70.526246
205.0,9,70.53325
249.0,11,70.54225
342.0,18,70.55525
353.0,18,70.574322
312.0,16,70.587322
340.0,18,70.600052
188.0,7,70.610802
218.0,10,70.618806
215.0,11,70.627318
173.0,10,70.634495
260.0,13,70.644501
271.0,12,70.659852
264.0,17,70.672086
298.0,14,70.684086
378.0,17,70.701768
263.0,15,70.713008
297.0,18,70.733675
245.0,10,70.746207
300.0,16,70.757207
236.0,12,70.766207
357.0,16,70.778731
160.0,8,70.789325
328.0,16,70.801325
172.0,11,70.808324
221.0,9,70.816329
90.0,5,70.819835
315.0,18,70.836368
461.0,27,70.856133
202.0,12,70.869842
142.0,6,70.874841
143.0,8,70.880841
260.0,16,70.891841
235.0,13,70.900841
190.0,9,70.912251
255.0,11,70.921251
359.0,18,70.932763
240.0,15,70.942763
231.0,11,70.955623
175.0,9,70.961702
165.0,9,70.968192
259.0,13,70.97834
135.0,6,70.984375
277.0,15,71.001022
245.0,12,71.010167
233.0,11,71.01965
183.0,8,71.024716
211.0,10,71.037647
279.0,13,71.050539
180.0,10,71.059272
269.0,12,71.06872
200.0,9,71.074795
196.0,10,71.088334
138.0,10,71.097334
256.0,12,71.105334
235.0,10,71.113902
205.0,10,71.120987
163.0,11,71.134598
212.0,10,71.144284
350.0,17,71.156638
147.0,11,71.164798
263.0,12,71.180321
267.0,13,71.189321
240.0,14,71.199321
209.0,10,71.206321
215.0,10,71.218995
330.0,21,71.232508
250.0,13,71.241508
271.0,12,71.255253
240.0,11,71.26354
394.0,21,71.278823
245.0,10,71.286394
198.0,9,71.29767
346.0,19,71.310669
325.0,16,71.322673
261.0,11,71.329742
244.0,13,71.344007
229.0,12,71.353007
195.0,11,71.361007
173.0,8,71.367006
321.0,16,71.383607
286.0,14,71.393989
231.0,13,71.405133
178.0,9,71.412137
182.0,13,71.425575
238.0,13,71.435088
213.0,9,71.442051
249.0,10,71.448729
193.0,9,71.455493
180.0,9,71.47081
176.0,10,71.47881
180.0,9,71.489373
212.0,13,71.499275
182.0,9,71.50586
236.0,12,71.523319
383.0,22,71.538594
221.0,9,71.547988
373.0,23,71.573781
305.0,16,71.585782
162.0,8,71.592294
279.0,14,71.607489
276.0,20,71.621733
251.0,17,71.633246
357.0,17,71.649979
404.0,25,71.671127
310.0,15,71.683127
207.0,11,71.695097
212.0,9,71.702097
194.0,13,71.711097
180.0,9,71.718424
348.0,19,71.73489
335.0,20,71.749408
420.0,21,71.765267
385.0,19,71.783
273.0,13,71.793169
262.0,15,71.803311
173.0,9,71.81699
256.0,15,71.828502
185.0,10,71.835503
255.0,9,71.842694
235.0,11,71.8497
163.0,9,71.864979
201.0,9,71.873477
357.0,16,71.885758
383.0,19,71.906804
149.0,10,71.913993
315.0,17,71.926278
218.0,10,71.933949
341.0,18,71.954003
155.0,9,71.961231
192.0,8,71.967414
159.0,10,71.975627
172.0,9,71.982093
142.0,6,71.987235
275.0,14,72.002063
167.0,9,72.009063
212.0,12,72.019526
241.0,12,72.02724
228.0,10,72.038709
158.0,9,72.04571
183.0,10,72.052709
182.0,10,72.061281
325.0,17,72.079526
334.0,20,72.095365
210.0,9,72.102418
241.0,11,72.111662
310.0,18,72.129767
263.0,13,72.138767
225.0,18,72.150767
180.0,16,72.169918
157.0,10,72.177076
200.0,10,72.185248
190.0,10,72.192248
177.0,8,72.198248
220.0,9,72.212669
377.0,18,72.225694
119.0,10,72.233207
160.0,9,72.240207
311.0,18,72.257174
297.0,19,72.274352
268.0,20,72.288352
124.0,7,72.299326
193.0,11,72.306326
328.0,15,72.317657
176.0,9,72.324655
191.0,15,72.3443
234.0,9,72.350386
401.0,19,72.36577
315.0,21,72.390631
206.0,12,72.401623
211.0,9,72.411752
190.0,8,72.418467
322.0,16,72.431083
150.0,7,72.444278
249.0,19,72.45776
195.0,10,72.465824
248.0,12,72.473432
146.0,8,72.483979
223.0,12,72.493111
344.0,15,72.504728
204.0,10,72.511832
263.0,15,72.527745
257.0,12,72.536876
189.0,9,72.543184
105.0,9,72.549266
202.0,11,72.55738
117.0,9,72.569767
122.0,7,72.574767
435.0,22,72.592077
61.0,16,72.608588
387.0,23,72.627503
428.0,25,72.644248
325.0,17,72.662193
219.0,16,72.676852
94.0,6,72.68093
231.0,9,72.688317
163.0,6,72.701128
198.0,11,72.709227
185.0,8,72.714624
285.0,16,72.725839
243.0,12,72.741815
339.0,19,72.756071
160.0,7,72.763134
191.0,13,72.77239
219.0,12,72.78611
160.0,9,72.793179
204.0,10,72.801178
252.0,10,72.809467
295.0,13,72.819471
328.0,19,72.839112
347.0,21,72.853112
337.0,16,72.864113
228.0,12,72.878083
344.0,16,72.890083
174.0,9,72.897083
364.0,17,72.914076
270.0,13,72.923309
287.0,15,72.933995
322.0,16,72.945372
262.0,14,72.960615
294.0,13,72.969704
392.0,20,72.984165
220.0,12,72.997685
189.0,9,73.004784
400.0,20,73.019886
242.0,11,73.028398
223.0,10,73.04034
307.0,15,73.05134
335.0,18,73.068387
196.0,9,73.07635
294.0,15,73.095258
300.0,14,73.113235
246.0,13,73.121347
185.0,8,73.12797
228.0,10,73.141714
221.0,10,73.150331
173.0,14,73.161802
182.0,10,73.169802
255.0,10,73.182762
311.0,15,73.193762
336.0,16,73.204762
181.0,7,73.209762
210.0,9,73.216766
169.0,11,73.229644
384.0,18,73.241645
393.0,21,73.256645
235.0,11,73.27018
183.0,9,73.27618
147.0,10,73.28333
217.0,9,73.290452
179.0,9,73.29752
289.0,16,73.314902
287.0,15,73.325901
290.0,14,73.336413
130.0,8,73.347782
266.0,15,73.358918
272.0,14,73.368918
261.0,11,73.377918
243.0,10,73.39152
276.0,18,73.403772
210.0,9,73.410671
327.0,17,73.423812
165.0,9,73.436169
246.0,11,73.444714
132.0,6,73.449785
267.0,13,73.45938
279.0,14,73.469637
188.0,10,73.48231
200.0,9,73.48981
312.0,18,73.50281
188.0,9,73.50981
214.0,10,73.523038
208.0,11,73.53055
362.0,16,73.541551
128.0,7,73.546551
228.0,10,73.553551
172.0,9,73.569709
127.0,9,73.58071
165.0,9,73.587222
248.0,11,73.594324
255.0,14,73.604325
250.0,12,73.622018
225.0,9,73.628664
167.0,9,73.635766
203.0,9,73.642205
142.0,8,73.648318
306.0,16,73.667779
293.0,14,73.682179
158.0,10,73.691867
190.0,9,73.698962
200.0,12,73.714919
162.0,9,73.722215
218.0,11,73.730868
213.0,10,73.738031
294.0,14,73.753986
231.0,12,73.762986
225.0,10,73.770532
262.0,13,73.77966
192.0,10,73.786779
261.0,14,73.801747
225.0,11,73.809747
225.0,9,73.816751
193.0,12,73.825752
279.0,15,73.842984
210.0,9,73.849984
296.0,14,73.859467
339.0,18,73.872777
289.0,16,73.888915
277.0,14,73.900357
142.0,7,73.906452
203.0,11,73.914456
148.0,8,73.925082
210.0,10,73.93274
147.0,9,73.93896
436.0,21,73.955229
203.0,14,73.970606
260.0,13,73.980782
301.0,15,73.991183
356.0,15,74.008905
200.0,10,74.016025
236.0,10,74.023273
265.0,17,74.035785
260.0,13,74.049537
302.0,17,74.062105
292.0,17,74.073105
251.0,11,74.081105
273.0,14,74.097421
458.0,25,74.114863
298.0,11,74.121963
191.0,13,74.137948
220.0,9,74.145066
327.0,16,74.156554
292.0,15,74.16772
228.0,10,74.18166
245.0,12,74.190906
219.0,18,74.203854
197.0,12,74.218591
434.0,26,74.237598
322.0,16,74.249847
281.0,13,74.264377
164.0,11,74.272516
249.0,15,74.283062
164.0,13,74.29226
169.0,13,74.306329
333.0,17,74.319546
212.0,9,74.326645
369.0,18,74.345548
283.0,13,74.355696
222.0,11,74.364735
248.0,9,74.371735
245.0,13,74.382765
320.0,16,74.400025
278.0,12,74.409025
408.0,20,74.423353
218.0,10,74.435406
230.0,11,74.444065
155.0,10,74.451167
395.0,20,74.464786
265.0,13,74.480757
258.0,14,74.490958
216.0,12,74.498958
97.0,5,74.502958
228.0,10,74.514806
198.0,17,74.526397
270.0,15,74.537941
329.0,17,74.555253
349.0,22,74.570504
262.0,12,74.579585
229.0,17,74.596301
188.0,9,74.603301
272.0,13,74.6123
200.0,9,74.619303
221.0,12,74.628303
145.0,5,74.631814
484.0,25,74.65958
316.0,18,74.674805
230.0,13,74.691043
185.0,10,74.699186
179.0,11,74.71065
227.0,9,74.717658
299.0,13,74.72666
363.0,17,74.744732
215.0,13,74.754912
245.0,12,74.764282
161.0,8,74.770366
155.0,9,74.784904
340.0,15,74.798903
206.0,12,74.810369
127.0,6,74.815374
215.0,11,74.829262
316.0,15,74.839775
441.0,21,74.853999
274.0,14,74.869629
100.0,5,74.873629
182.0,10,74.880629
206.0,11,74.88963
150.0,6,74.894629
163.0,10,74.901628
344.0,18,74.923699
162.0,10,74.931371
239.0,12,74.940688
343.0,18,74.959447
279.0,12,74.968629
314.0,16,74.979599
235.0,12,74.988512
191.0,11,75.002506
168.0,9,75.008506
242.0,12,75.018294
138.0,10,75.024377
158.0,10,75.031963
327.0,15,75.048633
246.0,12,75.057633
311.0,18,75.070775
258.0,11,75.079215
182.0,9,75.091651
247.0,14,75.101651
214.0,14,75.11165
205.0,9,75.118655
346.0,22,75.13746
237.0,12,75.145609
354.0,18,75.157725
205.0,10,75.171539
155.0,9,75.17867
325.0,16,75.191475
208.0,9,75.198573
263.0,11,75.212164
252.0,13,75.222226
310.0,15,75.233907
345.0,18,75.246193
161.0,8,75.258243
325.0,15,75.270782
242.0,11,75.278284
238.0,12,75.287205
275.0,18,75.304859
274.0,17,75.316863
392.0,18,75.332374
282.0,13,75.34813
283.0,17,75.360315
231.0,9,75.367416
198.0,14,75.382418
201.0,11,75.390761
261.0,14,75.400905
270.0,11,75.40936
274.0,15,75.424812
263.0,10,75.432754
168.0,10,75.439333
268.0,14,75.450197
125.0,6,75.454255
285.0,14,75.468572
508.0,32,75.489572
186.0,10,75.498966
301.0,16,75.518734
238.0,13,75.529363
163.0,10,75.536595
262.0,13,75.545926
316.0,17,75.565248
281.0,11,75.573248
313.0,18,75.586248
155.0,9,75.599248
196.0,9,75.606248
188.0,9,75.613388
221.0,10,75.620491
336.0,16,75.632571
294.0,17,75.65007
135.0,5,75.654296
176.0,10,75.662434
203.0,13,75.67493
188.0,11,75.688906
213.0,10,75.697095
142.0,9,75.704268
140.0,8,75.709344
236.0,11,75.716432
258.0,14,75.734551
293.0,16,75.745557
289.0,19,75.759557
129.0,7,75.764877
556.0,29,75.792069
242.0,11,75.801019
213.0,9,75.807597
248.0,13,75.825977
320.0,14,75.83538
307.0,18,75.851796
304.0,15,75.87127
356.0,18,75.884269
226.0,12,75.89327
292.0,17,75.910068
334.0,16,75.923502
404.0,23,75.945621
372.0,19,75.967459
240.0,16,75.976648
255.0,14,75.98743
290.0,14,76.003681
163.0,10,76.011681
383.0,19,76.024685
336.0,17,76.041688
286.0,13,76.051795
473.0,28,76.069479
136.0,9,76.081718
381.0,20,76.097152
243.0,13,76.106283
337.0,23,76.128366
141.0,9,76.137879
366.0,20,76.154093
192.0,8,76.160103
395.0,21,76.179389
246.0,13,76.188389
232.0,11,76.19739
228.0,10,76.21311
385.0,22,76.228388
172.0,10,76.236114
356.0,17,76.247114
249.0,11,76.260561
265.0,12,76.269773
233.0,11,76.276861
345.0,18,76.295289
243.0,12,76.304288
210.0,9,76.311288
153.0,7,76.31759
150.0,7,76.322655
167.0,9,76.330365
286.0,14,76.345886
190.0,10,76.352368
323.0,17,76.364759
196.0,8,76.369758
437.0,22,76.391589
595.0,33,76.415039
148.0,9,76.42663
218.0,9,76.434144
142.0,6,76.438143
157.0,7,76.444143
279.0,12,76.454018
343.0,17,76.472339
182.0,9,76.477397
206.0,15,76.48873
336.0,19,76.507118
297.0,17,76.519123
207.0,12,76.528123
178.0,11,76.537635
279.0,14,76.552138
370.0,18,76.567561
233.0,12,76.576047
290.0,16,76.591827
239.0,12,76.601028
360.0,23,76.616307
241.0,9,76.623804
212.0,11,76.636822
110.0,10,76.643822
177.0,10,76.651822
479.0,25,76.678508
222.0,11,76.687095
214.0,10,76.700095
324.0,16,76.718021
185.0,10,76.727219
497.0,25,76.75189
191.0,11,76.759011
246.0,13,76.769496
300.0,15,76.789895
112.0,7,76.795422
273.0,17,76.806969
100.0,12,76.816215
137.0,9,76.827497
235.0,10,76.834763
309.0,17,76.8487
246.0,11,76.856794
151.0,10,76.872426
256.0,16,76.883633
245.0,13,76.893303
255.0,14,76.904303
200.0,9,76.917475
260.0,15,76.927525
367.0,18,76.942394
255.0,13,76.960251
307.0,13,76.970467
202.0,9,76.977166
107.0,5,76.980521
342.0,18,76.994305
182.0,9,77.008895
360.0,18,77.020899
465.0,25,77.043163
274.0,15,77.054163
174.0,9,77.061163
352.0,19,77.075162
299.0,13,77.090061
236.0,10,77.099061
364.0,18,77.111362
234.0,12,77.120552
274.0,14,77.13511
211.0,11,77.14211
257.0,16,77.15411
245.0,12,77.170286
376.0,20,77.182903
264.0,12,77.194182
236.0,11,77.202952
454.0,26,77.227603
311.0,13,77.237117
389.0,23,77.258226
178.0,17,77.269975
206.0,10,77.275981
305.0,16,77.28747
262.0,13,77.302825
169.0,9,77.309825
274.0,11,77.31683
108.0,6,77.32183
165.0,11,77.331338
331.0,16,77.350137
215.0,10,77.358327
257.0,14,77.370055
168.0,10,77.377362
244.0,14,77.392986
224.0,11,77.401986
307.0,15,77.413603
281.0,17,77.433402
235.0,10,77.441402
148.0,9,77.447402
165.0,8,77.453402
220.0,8,77.459552
155.0,5,77.462551
180.0,6,77.471068
269.0,14,77.481497
181.0,9,77.487552
294.0,16,77.499552
154.0,8,77.506008
159.0,10,77.518425
210.0,9,77.524526
176.0,10,77.532124
428.0,20,77.546132
253.0,14,77.560771
182.0,9,77.56777
147.0,10,77.574771
172.0,9,77.583642
238.0,14,77.599413
278.0,13,77.608413
253.0,16,77.619417
296.0,14,77.629417
319.0,19,77.647845
270.0,13,77.657845
175.0,7,77.664261
253.0,11,77.675473
220.0,12,77.690391
302.0,18,77.702965
240.0,12,77.712229
323.0,19,77.732432
292.0,13,77.743202
257.0,12,77.752376
259.0,10,77.759959
167.0,7,77.766047
225.0,10,77.780483
151.0,8,77.787869
348.0,20,77.802267
334.0,17,77.820323
330.0,16,77.832323
256.0,12,77.840836
115.0,7,77.844835
210.0,10,77.852836
223.0,11,77.866156
191.0,15,77.877156
244.0,13,77.886494
347.0,14,77.902969
275.0,19,77.916969
335.0,21,77.932482
153.0,10,77.944205
283.0,15,77.954274
261.0,14,77.964273
238.0,11,77.973273
305.0,17,77.991753
220.0,9,77.997752
394.0,22,78.012752
231.0,9,78.020894
203.0,14,78.034811
189.0,11,78.042822
269.0,14,78.053198
183.0,10,78.061377
237.0,11,78.073404
201.0,11,78.080508
153.0,7,78.086931
183.0,11,78.094243
288.0,12,78.108508
103.0,5,78.112738
289.0,15,78.122945
297.0,13,78.133533
144.0,9,78.139537
210.0,9,78.153179
327.0,19,78.167462
200.0,11,78.17557
108.0,6,78.180808
289.0,17,78.197969
344.0,18,78.210416
209.0,10,78.217519
341.0,27,78.239908
178.0,9,78.246907
340.0,18,78.260814
185.0,9,78.267937
279.0,16,78.284733
143.0,5,78.288733
179.0,9,78.295733
277.0,14,78.306239
253.0,11,78.319342
167.0,9,78.325427
255.0,15,78.337057
220.0,9,78.343057
239.0,12,78.352159
210.0,9,78.363063
213.0,8,78.369059
335.0,19,78.383312
271.0,15,78.39348
225.0,13,78.409529
253.0,11,78.417529
325.0,18,78.431898
266.0,13,78.446277
226.0,10,78.454336
207.0,12,78.462911
402.0,20,78.478113
202.0,10,78.492941
222.0,11,78.501941
267.0,13,78.510582
222.0,12,78.518582
186.0,15,78.533617
355.0,20,78.550008
289.0,19,78.562471
299.0,15,78.579167
385.0,18,78.591394
374.0,23,78.607607
224.0,12,78.621192
241.0,13,78.631192
238.0,13,78.640025
258.0,15,78.655165
263.0,16,78.6703
221.0,9,78.678111
258.0,13,78.689333
238.0,14,78.703486
199.0,12,78.713495
234.0,9,78.7205
231.0,13,78.729651
349.0,18,78.749249
314.0,17,78.761831
256.0,15,78.773372
150.0,7,78.779484
197.0,9,78.790753
294.0,15,78.805753
165.0,9,78.813753
278.0,14,78.824758
299.0,19,78.842216
239.0,13,78.852574
210.0,9,78.858659
187.0,10,78.867184
162.0,9,78.878994
321.0,15,78.888994
260.0,13,78.898994
244.0,11,78.90832
215.0,10,78.919572
332.0,18,78.932572
200.0,13,78.944119
370.0,17,78.957777
170.0,10,78.971881
159.0,11,78.979881
396.0,19,78.992881
172.0,10,78.999881
158.0,9,79.011856
333.0,20,79.026281
299.0,16,79.036795
279.0,13,79.051832
354.0,16,79.061975
362.0,17,79.075207
162.0,9,79.08132
94.0,6,79.161553
222.0,16,79.173553
289.0,16,79.184723
218.0,11,79.192724
251.0,11,79.208622
379.0,19,79.222635
177.0,13,79.231636
286.0,14,79.247331
273.0,17,79.259954
330.0,18,79.272954
293.0,16,79.290606
259.0,13,79.299722
210.0,9,79.306827
274.0,15,79.318825
280.0,15,79.335733
199.0,9,79.341732
268.0,15,79.352732
234.0,11,79.360731
199.0,12,79.374535
213.0,9,79.38367
235.0,14,79.3938
180.0,10,79.40194
267.0,12,79.415898
162.0,7,79.42097
221.0,10,79.429155
167.0,7,79.434722
240.0,11,79.442247
287.0,16,79.458415
156.0,6,79.462415
94.0,9,79.470415
255.0,11,79.478415
331.0,14,79.489415
323.0,15,79.507643
150.0,9,79.518006
206.0,14,79.52876
205.0,11,79.536274
323.0,17,79.554254
169.0,9,79.561378
239.0,10,79.569596
373.0,21,79.584926
213.0,9,79.598036
188.0,9,79.605142
198.0,9,79.612476
170.0,6,79.616532
416.0,19,79.63037
226.0,11,79.644594
230.0,11,79.652868
253.0,17,79.66449
217.0,11,79.675715
90.0,12,79.689215
254.0,13,79.699572
103.0,6,79.703627
375.0,18,79.716291
432.0,21,79.737866
391.0,21,79.759866
151.0,8,79.767625
423.0,26,79.791796
378.0,19,79.806797
165.0,8,79.819506
313.0,16,79.832007
129.0,7,79.837578
244.0,13,79.846763
185.0,10,79.853763
261.0,13,79.868145
219.0,13,79.878144
204.0,10,79.885144
381.0,19,79.903896
175.0,9,79.911565
177.0,9,79.928253
391.0,20,79.942955
346.0,19,79.960834
235.0,10,79.968834
258.0,13,79.978833
205.0,10,79.985834
175.0,8,79.998182
309.0,14,80.006218
330.0,15,80.017823
195.0,9,80.023829
194.0,14,80.041044
356.0,19,80.05436
228.0,16,80.065605
203.0,9,80.0728
301.0,14,80.088492
293.0,13,80.098704
234.0,14,80.107833
214.0,12,80.117584
312.0,15,80.133205
204.0,13,80.142157
322.0,18,80.155157
320.0,16,80.17219
168.0,9,80.178308
247.0,17,80.189472
212.0,13,80.202826
406.0,28,80.222804
237.0,12,80.231315
160.0,7,80.236823
231.0,11,80.250725
286.0,14,80.259725
227.0,9,80.268187
170.0,9,80.27425
226.0,13,80.287068
190.0,9,80.294167
170.0,9,80.300364
275.0,14,80.310522
183.0,10,80.317977
211.0,13,80.333112
239.0,11,80.340759
160.0,7,80.3462
220.0,11,80.354314
311.0,16,80.372175
94.0,6,80.377394
360.0,16,80.388394
181.0,9,80.396737
194.0,10,80.403865
283.0,14,80.420543
433.0,25,80.43687
261.0,11,80.445021
253.0,11,80.458807
187.0,10,80.466807
218.0,10,80.474743
271.0,15,80.485743
320.0,18,80.502285
252.0,13,80.512425
246.0,14,80.523086
212.0,11,80.533162
193.0,8,80.544342
166.0,8,80.55145
289.0,14,80.562266
339.0,20,80.575305
375.0,20,80.595428
225.0,13,80.604549
170.0,9,80.610548
294.0,17,80.626947
229.0,11,80.634046
286.0,15,80.645279
255.0,15,80.65533
287.0,14,80.672644
285.0,16,80.685233
170.0,9,80.691481
117.0,5,80.695538
177.0,7,80.701652
269.0,14,80.717228
413.0,26,80.734572
341.0,20,80.752556
331.0,18,80.766127
299.0,15,80.777128
296.0,15,80.79296
232.0,12,80.803319
362.0,20,80.817933
127.0,9,80.825366
337.0,17,80.842253
253.0,13,80.85225
155.0,9,80.859678
186.0,11,80.867685
195.0,9,80.879322
211.0,9,80.886322
178.0,9,80.893462
381.0,19,80.907795
294.0,14,80.922796
271.0,14,80.932938
143.0,7,80.940478
300.0,14,80.95294
196.0,9,80.963772
184.0,14,80.973772
378.0,21,80.987772
347.0,17,81.005288
219.0,12,81.013398
94.0,6,81.018581
252.0,12,81.02743
416.0,19,81.047621
324.0,23,81.063692
150.0,9,81.069778
219.0,11,81.078111
359.0,16,81.095252
260.0,11,81.104252
254.0,15,81.114251
378.0,19,81.133902
252.0,13,81.143414
340.0,17,81.155413
237.0,13,81.165279
278.0,14,81.179516
284.0,16,81.190516
191.0,7,81.196516
157.0,7,81.201516
199.0,11,81.216611
160.0,6,81.220962
388.0,21,81.236228
294.0,14,81.245942
252.0,13,81.262039
288.0,12,81.270979
247.0,12,81.287484
279.0,13,81.298636
219.0,11,81.310754
179.0,9,81.318357
183.0,10,81.325527
297.0,15,81.336298
336.0,16,81.352734
190.0,10,81.361278
260.0,12,81.370619
329.0,21,81.386313
207.0,9,81.397877
232.0,13,81.406877
204.0,10,81.414877
250.0,12,81.423882
351.0,18,81.443888
172.0,9,81.450386
244.0,12,81.459457
211.0,12,81.467572
258.0,13,81.481982
197.0,10,81.489093
248.0,11,81.496193
215.0,9,81.50151
210.0,9,81.508631
170.0,13,81.524236
253.0,13,81.533971
528.0,28,81.552226
110.0,9,81.564496
312.0,15,81.575668
271.0,14,81.585911
347.0,17,81.602558
305.0,18,81.618012
246.0,19,81.631636
176.0,9,81.643192
103.0,5,81.647248
247.0,13,81.656827
234.0,13,81.666974
190.0,10,81.675974
210.0,9,81.691855
341.0,18,81.706692
343.0,16,81.718192
288.0,20,81.740889
178.0,11,81.750193
326.0,16,81.761357
180.0,10,81.769707
165.0,9,81.784326
197.0,11,81.792326
253.0,10,81.799583
272.0,13,81.809583
182.0,16,81.825786
326.0,16,81.835782
257.0,13,81.84641
169.0,9,81.853508
157.0,7,81.860593
387.0,23,81.882632
315.0,14,81.893079
227.0,14,81.902079
411.0,20,81.922255
207.0,11,81.93026
225.0,17,81.941772
475.0,29,81.965988
350.0,16,81.978368
218.0,16,81.994399
390.0,20,82.010867
330.0,17,82.023356
326.0,19,82.040761
241.0,13,82.049976
329.0,16,82.061093
289.0,14,82.076843
497.0,25,82.094989
322.0,16,82.106149
193.0,9,82.117599
217.0,9,82.124604
324.0,14,82.134604
366.0,19,82.155117
293.0,14,82.172437
217.0,11,82.180437
279.0,14,82.193437
228.0,14,82.203853
250.0,13,82.219217
186.0,10,82.227222
246.0,11,82.235221
207.0,16,82.245733
230.0,14,82.259997
272.0,17,82.273998
233.0,10,82.281428
293.0,16,82.296789
205.0,7,82.302789
291.0,11,82.31079
208.0,9,82.316789
181.0,12,82.324792
262.0,12,82.337638
253.0,17,82.35088
198.0,17,82.363283
354.0,18,82.381312
232.0,15,82.393587
225.0,9,82.400683
327.0,17,82.418248
221.0,11,82.427252
200.0,12,82.435252
242.0,12,82.444765
178.0,7,82.450766
193.0,9,82.465673
193.0,9,82.472672
245.0,10,82.479672
243.0,14,82.489671
178.0,9,82.495672
276.0,14,82.511386
196.0,11,82.519477
243.0,15,82.53304
315.0,20,82.552595
319.0,16,82.564595
188.0,9,82.571595
183.0,11,82.579595
275.0,14,82.594944
188.0,11,82.602944
279.0,12,82.611716
260.0,14,82.621884
155.0,10,82.635521
226.0,10,82.643981
364.0,22,82.660157
275.0,15,82.67462
171.0,9,82.687812
273.0,16,82.699811
107.0,5,82.702323
260.0,15,82.713323
247.0,14,82.729926
270.0,14,82.73944
165.0,10,82.74744
168.0,10,82.754806
343.0,16,82.771721
207.0,9,82.778721
194.0,13,82.789207
243.0,11,82.797207
236.0,10,82.804693
160.0,9,82.817856
378.0,18,82.83161
338.0,17,82.843105
245.0,12,82.858325
175.0,7,82.864291
215.0,9,82.870142
207.0,9,82.877158
420.0,17,82.889162
153.0,9,82.903085
307.0,18,82.916745
162.0,11,82.924455
189.0,10,82.933324
190.0,10,82.947963
234.0,9,82.955062
123.0,10,82.96683
272.0,15,82.980879
185.0,11,83.000849
282.0,18,83.023722
172.0,8,83.033722
216.0,10,83.045735
246.0,13,83.057287
274.0,14,83.076799
390.0,23,83.093799
141.0,9,83.101341
272.0,17,83.118021
224.0,11,83.126126
261.0,15,83.136628
564.0,34,83.163517
160.0,6,83.168588
318.0,15,83.182698
208.0,11,83.196745
285.0,13,83.206745
200.0,11,83.214745
336.0,18,83.228526
238.0,9,83.240011
252.0,10,83.246489
351.0,16,83.258489
259.0,13,83.267489
201.0,9,83.279895
246.0,12,83.289053
277.0,15,83.300211
288.0,16,83.311487
210.0,11,83.329704
231.0,13,83.341869
298.0,17,83.353473
181.0,7,83.359557
228.0,11,83.372377
362.0,16,83.383699
164.0,8,83.389827
168.0,8,83.397911
288.0,14,83.418787
190.0,10,83.427168
202.0,13,83.435546
147.0,10,83.443144
143.0,10,83.450629
248.0,9,83.464467
243.0,11,83.472467
338.0,17,83.484422
257.0,14,83.49565
323.0,25,83.524757
205.0,11,83.532209
258.0,11,83.540884
223.0,15,83.55797
205.0,9,83.566294
324.0,17,83.579885
206.0,9,83.586953
216.0,10,83.599502
137.0,8,83.606502
308.0,15,83.617502
337.0,17,83.629506
255.0,14,83.643973
166.0,10,83.653213
332.0,20,83.670357
289.0,14,83.686063
215.0,13,83.696068
190.0,10,83.704067
276.0,13,83.713068
360.0,21,83.734624
